crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769881300.6315482,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769881303.1311555,2,5,0,0,5,10.4406,0.0000,125.00,0.0000
2,1769881316.872588,2,6,0,6,0,11.2137,0.0000,300.00,0.0000
3,1769881336.921963,2,6,0,6,0,10.8164,0.0000,150.00,0.0000
4,1769881348.9828362,2,9,0,9,0,11.0230,0.0000,75.00,0.0000
5,1769881386.9932294,2,22,0,22,0,10.9050,0.0000,137.50,0.0000
6,1769881581.2632108,2,18,0,18,0,11.0081,0.0000,81.82,0.0000
7,1769881593.8133078,2,20,0,20,0,10.6940,0.0000,250.00,0.0000
8,1769881620.751612,2,12,0,12,0,10.8162,0.0000,37.50,0.0000
9,1769881764.8143365,2,17,0,17,0,10.9517,0.0000,77.27,0.0000
10,1769881781.0727758,2,12,0,12,0,10.8053,0.0000,66.67,0.0000
11,1769881964.9231212,2,15,0,15,0,10.8600,0.0000,150.00,0.0000
12,1769881980.3442667,2,17,0,17,0,10.5494,0.0000,141.67,0.0000
13,1769882009.7516437,2,1,0,0,1,10.7615,0.0000,2.38,0.0000
14,1769882052.262344,2,8,0,8,0,10.6038,0.0000,26.67,0.0000
15,1769882093.495449,2,20,0,20,0,10.6481,0.0000,250.00,0.0000
16,1769882136.9321735,2,8,0,8,0,10.8715,0.0000,21.05,0.0000
17,1769882190.6833096,2,16,0,16,0,11.0394,0.0000,88.89,0.0000
18,1769882253.562984,2,15,0,15,0,10.7506,0.0000,62.50,0.0000
19,1769882256.6344562,2,5,0,5,0,10.8214,0.0000,27.78,0.0000
