crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769881314.7154183,2,3,0,3,0,49.1194,0.0000,50.00,0.0000
1,1769881341.4556904,2,8,0,8,0,50.4273,0.0000,44.44,0.0000
2,1769881389.5170016,2,21,0,21,0,50.3035,0.0000,116.67,0.0000
3,1769881446.1376264,2,21,0,21,0,50.6978,0.0000,105.00,0.0000
4,1769881453.8973222,2,17,0,17,0,50.2898,0.0000,141.67,0.0000
5,1769881606.7172086,2,15,15,0,0,50.2638,0.0000,68.18,0.0000
6,1769881607.726009,2,9,0,9,0,50.3908,0.0000,75.00,0.0000
7,1769881613.7355676,2,9,0,9,0,50.0156,0.0000,37.50,0.0000
8,1769881618.726725,2,14,0,14,0,50.1918,0.0000,116.67,0.0000
9,1769881622.3660746,2,7,7,0,0,49.8935,0.0000,87.50,0.0000
10,1769881627.5776958,2,13,0,13,0,50.7633,0.0000,162.50,0.0000
11,1769881656.1457589,2,5,0,5,0,49.8327,0.0000,62.50,0.0000
12,1769881771.0166752,2,21,0,21,0,50.2315,0.0000,131.25,0.0000
13,1769881856.8577156,2,17,0,17,0,50.2982,0.0000,94.44,0.0000
14,1769881963.25571,2,9,0,9,0,50.3091,0.0000,40.91,0.0000
15,1769882011.9010684,2,6,0,6,0,50.0252,0.0000,16.67,0.0000
16,1769882166.8062718,2,8,8,0,0,50.5311,0.0000,36.36,0.0000
17,1769882185.9691136,2,14,0,14,0,50.2986,0.0000,70.00,0.0000
18,1769882188.3226614,2,11,11,0,0,49.5411,0.0000,68.75,0.0000
19,1769882212.927503,2,18,0,18,0,50.6378,0.0000,128.57,0.0000
