crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769881325.0177007,2,7,0,7,0,31.8858,0.0000,58.33,0.0000
1,1769881429.4480748,2,16,0,16,0,32.6013,0.0000,72.73,0.0000
2,1769881430.5691721,2,8,0,8,0,31.6990,0.0000,57.14,0.0000
3,1769881432.6921492,2,10,0,10,0,31.3659,0.0000,125.00,0.0000
4,1769881455.7880666,2,5,0,5,0,31.4873,0.0000,50.00,0.0000
5,1769881539.898712,2,18,0,18,0,31.3721,0.0000,81.82,0.0000
6,1769881574.437665,2,3,0,0,3,32.4566,0.0000,6.82,0.0000
7,1769881638.8483558,2,15,0,15,0,31.6681,0.0000,53.57,0.0000
8,1769881743.0911798,2,15,0,15,0,31.5315,0.0000,250.00,0.0000
9,1769881771.3090498,2,11,0,11,0,31.1828,0.0000,39.29,0.0000
10,1769881845.438608,2,14,0,14,0,31.7576,0.0000,63.64,0.0000
11,1769882123.9584765,2,14,0,14,0,31.9908,0.0000,100.00,0.0000
12,1769882175.0779655,2,10,0,10,0,31.3857,0.0000,27.78,0.0000
13,1769882225.6629083,2,12,0,12,0,32.2051,0.0000,37.50,0.0000
