crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769881293.2015476,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769881416.5128374,2,12,12,0,0,14.4940,0.0000,42.86,0.0000
2,1769881546.5538454,2,11,0,11,0,14.8729,0.0000,42.31,0.0000
3,1769881559.054155,2,14,0,14,0,14.6856,0.0000,63.64,0.0000
4,1769881621.8633962,2,17,0,17,0,14.3738,0.0000,121.43,0.0000
5,1769881735.3044379,2,18,0,18,0,14.9427,0.0000,180.00,0.0000
6,1769881798.0023854,2,6,6,0,0,14.6714,0.0000,18.75,0.0000
7,1769881845.142577,2,7,7,0,0,15.1383,0.0000,25.00,0.0000
8,1769881848.965339,2,20,20,0,0,15.1596,0.0000,142.86,0.0000
9,1769881877.1926782,2,9,9,0,0,14.1166,0.0000,40.91,0.0000
10,1769881960.8032336,2,18,18,0,0,15.1877,0.0000,100.00,0.0000
11,1769882073.5262785,2,19,0,19,0,14.5225,0.0000,95.00,0.0000
12,1769882099.7435768,2,21,21,0,0,14.8095,0.0000,150.00,0.0000
13,1769882100.892919,2,4,4,0,0,14.8061,0.0000,28.57,0.0000
14,1769882147.183406,2,16,16,0,0,14.5967,0.0000,100.00,0.0000
15,1769882203.4512696,2,27,27,0,0,14.5165,0.0000,225.00,0.0000
16,1769882206.7881305,2,9,9,0,0,14.2782,0.0000,75.00,0.0000
17,1769882229.764961,2,23,0,23,0,14.4641,0.0000,191.67,0.0000
18,1769882239.3170094,2,11,11,0,0,14.5208,0.0000,55.00,0.0000
19,1769882243.4420183,2,11,0,11,0,14.7188,0.0000,50.00,0.0000
