crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769881366.5840175,2,8,8,0,0,42.9446,0.0000,40.00,0.0000
1,1769881381.2239685,2,9,9,0,0,43.1824,0.0000,30.00,0.0000
2,1769881424.5748868,2,8,8,0,0,42.6488,0.0000,25.00,0.0000
3,1769881446.6237817,2,5,5,0,0,43.7883,0.0000,14.71,0.0000
4,1769881544.9966497,2,9,9,0,0,43.1145,0.0000,34.62,0.0000
5,1769881566.4937,2,8,8,0,0,43.1467,0.0000,25.00,0.0000
6,1769881614.4540458,2,5,5,0,0,42.6972,0.0000,11.36,0.0000
7,1769881654.574484,2,7,7,0,0,43.7859,0.0000,35.00,0.0000
8,1769881710.7639065,2,8,8,0,0,43.2603,0.0000,21.05,0.0000
9,1769881780.8641992,2,9,9,0,0,42.7239,0.0000,40.91,0.0000
10,1769881792.1547494,2,11,11,0,0,42.5507,0.0000,34.38,0.0000
11,1769881817.0947695,2,11,11,0,0,43.1008,0.0000,45.83,0.0000
12,1769881870.6041641,2,9,9,0,0,42.8489,0.0000,30.00,0.0000
13,1769882121.4843457,2,10,10,0,0,42.6736,0.0000,33.33,0.0000
14,1769882122.571374,2,8,8,0,0,42.7329,0.0000,36.36,0.0000
15,1769882176.7650175,2,8,8,0,0,43.0186,0.0000,25.00,0.0000
16,1769882236.9239624,2,10,10,0,0,43.1444,0.0000,38.46,0.0000
