crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769881350.1527307,2,8,8,0,0,19.2687,0.0000,25.00,0.0000
1,1769881361.628753,2,14,14,0,0,19.8466,0.0000,58.33,0.0000
2,1769881462.7072015,2,7,7,0,0,19.2495,0.0000,38.89,0.0000
3,1769881471.5882094,2,9,9,0,0,19.3646,0.0000,75.00,0.0000
4,1769881500.4876354,2,11,11,0,0,19.8962,0.0000,42.31,0.0000
5,1769881501.631054,2,5,5,0,0,19.2249,0.0000,20.83,0.0000
6,1769881635.9673998,2,7,7,0,0,20.0162,0.0000,31.82,0.0000
7,1769881678.8559084,2,7,7,0,0,19.8684,0.0000,19.44,0.0000
8,1769881681.2198339,2,13,13,0,0,19.5543,0.0000,59.09,0.0000
9,1769881701.138311,2,10,10,0,0,19.5469,0.0000,41.67,0.0000
10,1769881772.6979375,2,7,7,0,0,18.6770,0.0000,25.00,0.0000
11,1769881792.4279308,2,12,12,0,0,19.4743,0.0000,50.00,0.0000
12,1769881811.218068,2,6,6,0,0,19.3838,0.0000,16.67,0.0000
13,1769881813.5079353,2,9,9,0,0,19.7276,0.0000,40.91,0.0000
14,1769881865.9577637,2,5,5,0,0,19.3661,0.0000,14.71,0.0000
15,1769882083.6285431,2,19,19,0,0,19.2647,0.0000,105.56,0.0000
16,1769882119.0879595,2,10,10,0,0,19.7459,0.0000,38.46,0.0000
17,1769882156.3193662,2,17,17,0,0,20.1474,0.0000,85.00,0.0000
18,1769882181.0381541,2,8,8,0,0,20.1079,0.0000,40.00,0.0000
19,1769882212.5979846,2,14,14,0,0,19.5253,0.0000,58.33,0.0000
