crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769878859.2250285,2,22,0,0,22,49.8089,0.0000,220.00,0.0000
1,1769878877.1196196,2,11,0,0,11,50.0752,0.0000,42.31,0.0000
2,1769878891.0492282,2,14,0,0,14,49.3384,0.0000,140.00,0.0000
3,1769878909.270144,2,15,0,0,15,49.5069,0.0000,93.75,0.0000
4,1769878994.2790608,2,8,0,0,8,49.2120,0.0000,33.33,0.0000
5,1769879034.410246,2,16,0,0,16,49.3855,0.0000,88.89,0.0000
6,1769879056.1804368,2,16,0,0,16,49.7298,0.0000,100.00,0.0000
7,1769879063.858705,2,15,0,0,15,49.8039,0.0000,93.75,0.0000
8,1769879130.190774,2,18,0,0,18,49.4134,0.0000,112.50,0.0000
9,1769879185.689248,2,15,0,0,15,49.8429,0.0000,57.69,0.0000
10,1769879214.687985,2,1,0,0,1,49.1408,0.0000,2.78,0.0000
11,1769879256.7495716,2,15,0,0,15,49.6123,0.0000,83.33,0.0000
12,1769879261.305834,2,19,0,0,19,49.8186,0.0000,158.33,0.0000
13,1769879318.8896694,2,22,0,0,22,49.7743,0.0000,137.50,0.0000
14,1769879364.471097,2,20,0,0,20,49.3013,0.0000,333.33,0.0000
15,1769879372.363968,2,14,0,0,14,49.3622,0.0000,87.50,0.0000
16,1769879403.659876,2,11,0,0,11,49.6349,0.0000,50.00,0.0000
17,1769879471.2394202,2,20,0,0,20,49.7796,0.0000,90.91,0.0000
18,1769879477.175401,2,13,0,0,13,49.7481,0.0000,65.00,0.0000
19,1769879543.8394656,2,13,0,0,13,49.7249,0.0000,54.17,0.0000
