crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad
2,sfc_cache_p3_2,True,False,,-15.080615184824318,0.02874898910522461,,-15.080615184824318,-10.0
2,sfc_unique_p3_2,True,False,,-15.656968966343772,0.029234886169433594,,-15.656968966343772,-21.0
2,sfc_cache_p2_2,True,False,,-13.660615184824318,0.04907655715942383,,-13.660615184824318,-10.0
2,sfc_unique_p2_2,True,False,,-13.880615184824318,0.0493464469909668,,-13.880615184824318,-21.0
2,sfc_cache_p1_2,True,False,,-14.080615184824318,0.06830120086669922,,-14.080615184824318,-6.0
2,sfc_unique_p1_2,True,False,,-12.780615184824317,0.06843423843383789,,-12.780615184824317,-21.0
6,sfc_unique_p6_11,True,False,,-9.815290790198258,0.03942513465881348,,-9.815290790198258,-21.0
6,sfc_unique_p5_10,True,False,,-10.807435467257932,0.07895731925964355,,-10.807435467257932,-21.0
6,sfc_unique_p4_13,True,False,,-13.52130697601643,0.1102442741394043,,-13.52130697601643,-21.0
6,sfc_unique_p4_12,True,False,,-12.063879869840642,0.14122939109802246,,-12.063879869840642,-21.0
6,sfc_unique_p4_10,True,False,,-10.77743546725793,0.32909202575683594,,-10.77743546725793,-21.0
6,sfc_unique_p2_9,True,False,,-11.815009164869984,0.3615138530731201,,-11.815009164869984,-21.0
6,sfc_unique_p2_10,True,False,,-11.122951290962025,0.3935401439666748,,-11.122951290962025,-21.0
6,sfc_cache_p6_12,True,False,,-13.927669947810687,0.42740297317504883,,-13.927669947810687,-1.67
6,sfc_unique_p6_12,True,False,,-9.172154124106589,0.4272139072418213,,-9.172154124106589,-21.0
6,sfc_cache_p5_12,True,False,,-13.887669947810686,0.4611513614654541,,-13.887669947810686,-10.0
6,sfc_unique_p5_12,True,False,,-12.226909019438715,0.4610147476196289,,-12.226909019438715,-21.0
6,sfc_cache_p4_9,True,False,,-10.802951290962026,0.5145828723907471,,-10.802951290962026,-10.0
6,sfc_unique_p4_9,True,False,,-10.502951290962026,0.5149168968200684,,-10.502951290962026,-21.0
6,sfc_cache_p3_12,True,False,,-11.528788615357584,0.5687727928161621,,-11.528788615357584,-10.0
6,sfc_unique_p3_12,True,False,,-13.382154124106588,0.5689785480499268,,-13.382154124106588,-21.0
6,sfc_cache_p2_12,True,False,,-10.217669947810688,0.6166789531707764,,-10.217669947810688,-6.0
6,sfc_unique_p2_12,True,False,,-7.327669947810687,0.6167664527893066,,-7.327669947810687,-21.0
6,sfc_cache_p1_9,True,False,,-9.332951290962026,0.6594185829162598,,-9.332951290962026,-6.0
6,sfc_unique_p1_9,True,False,,-12.572951290962026,0.6595108509063721,,-12.572951290962026,-21.0
6,sfc_cache_p1_12,True,False,,-7.757669947810687,0.6935653686523438,,-7.757669947810687,-10.0
6,sfc_unique_p1_12,True,False,,-6.617669947810686,0.693566083908081,,-6.617669947810686,-21.0
6,sfc_cache_p1_10,True,False,,-10.152951290962026,0.7293965816497803,,-10.152951290962026,-6.0
6,sfc_unique_p1_10,True,False,,-7.142951290962026,0.7292802333831787,,-7.142951290962026,-21.0
7,sfc_unique_p3_13,True,False,,-13.795705140102552,0.035132646560668945,,-13.795705140102552,-21.0
7,sfc_cache_p6_13,True,False,,-15.069351358583095,0.07114338874816895,,-15.069351358583095,-10.0
7,sfc_cache_p6_11,True,False,,-12.478319939796332,0.10828280448913574,,-12.478319939796332,-10.0
7,sfc_cache_p5_11,True,False,,-12.73196615827688,0.14480900764465332,,-12.73196615827688,-10.0
7,sfc_cache_p4_11,True,False,,-14.091966158276879,0.18105649948120117,,-14.091966158276879,-1.67
7,sfc_unique_p4_11,True,False,,-9.571966158276874,0.18121576309204102,,-9.571966158276874,-21.0
7,sfc_cache_p3_11,True,False,,-12.831966158276877,0.21693849563598633,,-12.831966158276877,-6.0
7,sfc_unique_p3_11,True,False,,-9.831966158276876,0.21711969375610352,,-9.831966158276876,-21.0
7,sfc_cache_p2_11,True,False,,-0.8419661582768789,0.25322866439819336,,-0.8419661582768789,-10.0
7,sfc_unique_p2_11,True,False,,-6.541966158276878,0.25334978103637695,,-6.541966158276878,-21.0
7,sfc_cache_p1_12,True,False,,-8.74441663592301,0.28917479515075684,,-8.74441663592301,-6.0
7,sfc_unique_p1_12,True,False,,-11.232282777928623,0.289165735244751,,-11.232282777928623,-21.0
