No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1763508690.6581278,0,1,0.0169,0.0378,0.0238,0.0249,0.432,3.7799,2.4947,64.0,0.0,0.0,6.09,2.26,3.83,None,0.0003790855407714844,13.97,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,8.0,7.5,16.5,0.0906,0.1651,0.04,0.0862,2077.3761155872326,18.0,2095.3761155872326
0,1763508690.659067,0.0,1,0.0169,0.0378,0.0238,0.0249,0.432,3.7799,2.4947,64.0,0.0,0.0,16.64,7.52,9.12,None,0.0003790855407714844,17.787,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,8.0,7.5,16.5,0.0906,0.1651,0.04,0.0862,2077.3761155872326,18.0,2095.3761155872326
0,1763508690.6894605,0.0,2,0.0353,0.0605,0.0348,0.0249,0.432,6.0478,2.4947,80.0,0.0,0.0,9.49,5.7,3.8,None,0.07571148872375488,9.346,True,None,sfc_cache_p2_1,0,None,4,0,33.0,2,4,0,0,0,False,100.0,8.5,6.0,8.25,0.147,0.2361,0.0385,0.0832,2099.8761155872326,48.0,2147.8761155872326
0,1763508690.6902008,0.0,2,0.0353,0.0605,0.0348,0.0249,0.432,6.0478,2.4947,80.0,0.0,0.0,13.03,7.3,5.73,None,0.07571148872375488,8.834,True,None,sfc_unique_p2_1,0,None,4,0,33.0,2,4,0,0,0,False,100.0,8.5,6.0,8.25,0.147,0.2361,0.0385,0.0832,2099.8761155872326,48.0,2147.8761155872326
0,1763508690.7105095,0.1,3,0.0593,0.0756,0.0416,0.0499,0.864,7.5597,4.9894,74.1818,0.0,0.0,4.18,1.76,2.42,None,0.10677433013916016,5.402,True,None,sfc_cache_p3_1,0,None,4,0,33.0,3,6,0,0,0,False,100.0,9.833333333333334,5.0,11.0,0.2122,0.2939,0.0741,0.0865,2119.161829872947,66.0,2185.161829872947
0,1763508690.7109325,0.1,3,0.0593,0.0756,0.0416,0.0499,0.864,7.5597,4.9894,74.1818,0.0,0.0,8.27,8.27,0,None,0.10677433013916016,5.189,True,None,sfc_unique_p3_1,0,None,4,0,33.0,3,6,0,0,0,False,100.0,9.833333333333334,5.0,11.0,0.2122,0.2939,0.0741,0.0865,2119.161829872947,66.0,2185.161829872947
0,1763508690.7279165,0.1,4,0.0838,0.0756,0.0456,0.0499,0.864,7.5597,4.9894,78.0,0.0,0.0,7.91,3.73,4.18,None,0.12718820571899414,5.898,True,None,sfc_cache_p4_1,0,None,8,0,66.0,5,8,0,0,0,False,100.0,10.75,3.75,8.25,0.2604,0.2939,0.0714,0.0834,2119.161829872947,96.0,2215.161829872947
0,1763508690.7285068,0.1,4,0.0838,0.0756,0.0456,0.0499,0.864,7.5597,4.9894,78.0,0.0,0.0,8.27,8.27,0,None,0.12718820571899414,5.261,True,None,sfc_unique_p4_1,0,None,8,0,66.0,5,8,0,0,0,False,100.0,10.75,3.75,8.25,0.2604,0.2939,0.0714,0.0834,2119.161829872947,96.0,2215.161829872947
0,1763508690.7457397,0.1,5,0.1018,0.0907,0.0551,0.0499,0.864,9.0717,4.9894,79.2,0.0,0.0,3.75,1.65,2.09,None,0.14511775970458984,5.461,True,None,sfc_cache_p5_1,0,None,12,0,99.0,7,10,0,0,0,False,100.0,10.7,3.6,6.6,0.3036,0.3129,0.069,0.0794,2132.496829872947,126.0,2258.496829872947
0,1763508690.7461798,0.1,5,0.1018,0.0907,0.0551,0.0499,0.864,9.0717,4.9894,79.2,0.0,0.0,14.48,9.27,5.21,None,0.14511775970458984,5.171,True,None,sfc_unique_p5_1,0,None,12,0,99.0,7,10,0,0,0,False,100.0,10.7,3.6,6.6,0.3036,0.3129,0.069,0.0794,2132.496829872947,126.0,2258.496829872947
