No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1763429773.2433393,0,1,0.0167,0.0378,0.0198,0.0249,0.432,3.7799,2.4947,38.4,0.0,0.0,6.18,1.95,4.24,None,0.0003037452697753906,11.477,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,8.0,7.5,16.5,0.0993,0.1135,0.04,0.0885,2075.1107142857145,14.4,2089.5107142857146
0,1763429773.2442622,0.0,1,0.0167,0.0378,0.0198,0.0249,0.432,3.7799,2.4947,38.4,0.0,0.0,13.88,4.78,9.11,None,0.0003037452697753906,10.08,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,8.0,7.5,16.5,0.0993,0.1135,0.04,0.0885,2075.1107142857145,14.4,2089.5107142857146
0,1763429773.2716565,0.0,2,0.0285,0.0756,0.0405,0.0249,0.432,7.5597,2.4947,42.6667,0.0,0.0,6.46,2.05,4.41,None,0.05313992500305176,10.69,True,None,sfc_cache_p2_1,0,None,4,0,33.0,2,4,0,0,0,False,100.0,7.0,7.5,8.25,0.159,0.2547,0.0385,0.0927,2104.5033390145645,28.8,2133.3033390145647
0,1763429773.2724018,0.0,2,0.0285,0.0756,0.0405,0.0249,0.432,7.5597,2.4947,42.6667,0.0,0.0,15.75,5.72,10.02,None,0.05313992500305176,11.117,True,None,sfc_unique_p2_1,0,None,4,0,33.0,2,4,0,0,0,False,100.0,7.0,7.5,8.25,0.159,0.2547,0.0385,0.0927,2104.5033390145645,28.8,2133.3033390145647
0,1763429773.3021343,0.1,3,0.046,0.1084,0.0602,0.0499,0.432,10.8356,4.9894,56.0,0.0,0.0,8.95,3.9,5.05,None,0.0812370777130127,10.967,True,None,sfc_cache_p3_1,0,None,4,0,33.0,4,6,0,0,0,False,100.0,7.666666666666667,7.166666666666667,11.0,0.1811,0.2881,0.0731,0.092,2120.527832378889,58.8,2179.327832378889
0,1763429773.3029127,0.1,3,0.046,0.1084,0.0602,0.0499,0.432,10.8356,4.9894,56.0,0.0,0.0,16.49,7.52,8.97,None,0.0812370777130127,10.755,True,None,sfc_unique_p3_1,0,None,4,0,33.0,4,6,0,0,0,False,100.0,7.666666666666667,7.166666666666667,11.0,0.1811,0.2881,0.0731,0.092,2120.527832378889,58.8,2179.327832378889
0,1763429773.3314664,0.1,4,0.0707,0.1084,0.0684,0.0499,0.432,10.8356,4.9894,64.9412,0.0,0.0,10.08,3.92,6.16,None,0.11172628402709961,10.998,True,None,sfc_cache_p4_1,0,None,8,0,66.0,6,8,0,0,0,False,100.0,9.125,5.375,8.25,0.2298,0.2881,0.0705,0.1039,2120.527832378889,88.8,2209.327832378889
0,1763429773.332219,0.1,4,0.0707,0.1084,0.0684,0.0499,0.432,10.8356,4.9894,64.9412,0.0,0.0,8.27,8.27,0,None,0.11172628402709961,10.902,True,None,sfc_unique_p4_1,0,None,8,0,66.0,6,8,0,0,0,False,100.0,9.125,5.375,8.25,0.2298,0.2881,0.0705,0.1039,2120.527832378889,88.8,2209.327832378889
0,1763429773.3530402,0.1,5,0.0952,0.1184,0.0853,0.0748,1.4039,11.8436,7.4841,69.6,0.0,0.0,21.43,6.94,14.5,None,0.14099407196044922,6.402,True,None,sfc_cache_p5_1,0,None,8,0,66.0,6,10,0,0,0,False,100.0,10.0,4.7,9.9,0.3063,0.3028,0.1023,0.0927,2134.311854717492,118.8,2253.1118547174924
0,1763429773.3534677,0.1,5,0.0952,0.1184,0.0853,0.0748,1.4039,11.8436,7.4841,69.6,0.0,0.0,21.66,11.97,9.68,None,0.14099407196044922,6.284,True,None,sfc_unique_p5_1,0,None,8,0,66.0,6,10,0,0,0,False,100.0,10.0,4.7,9.9,0.3063,0.3028,0.1023,0.0927,2134.311854717492,118.8,2253.1118547174924
