No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,cpu_fairness,gpu_fairness,cache_fairness,bandwidth_fairness
0,1762651695.5772574,0,1,0.0261,0.0151,0.0111,0.0249,0.432,1.5119,2.4947,67.2,0.0,0.0,19.13,7.0,12.13,None,0.0001895427703857422,6.202,True,None,sfc_cache_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,12.5,3.0,16.5,0.0899,0.1393,0.04,0.0583,2057.300898667493,18.0,2075.300898667493
0,1762651695.5777764,0.0,1,0.0261,0.0151,0.0111,0.0249,0.432,1.5119,2.4947,67.2,0.0,0.0,8.27,8.27,0,None,0.0001895427703857422,5.182,True,None,sfc_unique_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,12.5,3.0,16.5,0.0899,0.1393,0.04,0.0583,2057.300898667493,18.0,2075.300898667493
0,1762651695.6024137,0.0,2,0.0465,0.0403,0.0261,0.0499,0.432,4.0319,4.9894,67.2,0.0,0.0,9.93,5.5,4.43,None,0.03199410438537598,9.124,True,None,sfc_cache_p2_1,0,None,0,0,0,1,4,0,0,0,False,100.0,11.5,4.0,16.5,0.1547,0.2406,0.0759,0.1064,2075.733201142446,36.0,2111.733201142446
0,1762651695.603128,0.0,2,0.0465,0.0403,0.0261,0.0499,0.432,4.0319,4.9894,67.2,0.0,0.0,8.27,8.27,0,None,0.03199410438537598,8.735,True,None,sfc_unique_p2_1,0,None,0,0,0,1,4,0,0,0,False,100.0,11.5,4.0,16.5,0.1547,0.2406,0.0759,0.1064,2075.733201142446,36.0,2111.733201142446
0,1762651695.6307187,0.1,3,0.0632,0.063,0.0441,0.0748,1.0443,6.2998,7.4841,66.4615,0.0,0.0,10.81,8.03,2.78,None,0.0575563907623291,8.958,True,None,sfc_cache_p3_1,0,None,0,4.33,0,3,6,0,0,0,False,100.0,10.611666666666666,4.166666666666667,16.5,0.2331,0.2378,0.1097,0.1003,2097.948881340773,54.0,2151.948881340773
0,1762651695.6314294,0.1,3,0.0632,0.063,0.0441,0.0748,1.0443,6.2998,7.4841,66.4615,0.0,0.0,20.69,11.8,8.89,None,0.0575563907623291,8.703,True,None,sfc_unique_p3_1,0,None,0,4.33,0,3,6,0,0,0,False,100.0,10.611666666666666,4.166666666666667,16.5,0.2331,0.2378,0.1097,0.1003,2097.948881340773,54.0,2151.948881340773
0,1762651695.656728,0.1,4,0.0796,0.0958,0.0684,0.0998,1.0443,9.5756,9.9788,72.0,0.0,0.0,14.22,8.32,5.9,None,0.08584713935852051,8.986,True,None,sfc_cache_p4_1,0,None,0,4.33,0,3,8,0,0,0,False,100.0,10.20875,4.75,16.5,0.2694,0.2948,0.1409,0.1197,2115.5545151435895,84.0,2199.5545151435895
0,1762651695.657418,0.1,4,0.0796,0.0958,0.0684,0.0998,1.0443,9.5756,9.9788,72.0,0.0,0.0,20.96,11.34,9.62,None,0.08584713935852051,8.827,True,None,sfc_unique_p4_1,0,None,0,4.33,0,3,8,0,0,0,False,100.0,10.20875,4.75,16.5,0.2694,0.2948,0.1409,0.1197,2115.5545151435895,84.0,2199.5545151435895
0,1762651695.6832762,0.1,5,0.0971,0.1,0.0754,0.0998,1.0443,9.9965,9.9788,70.8571,0.0,0.0,8.88,6.25,2.63,None,0.11180830001831055,8.979,True,None,sfc_cache_p5_1,0,None,4,8.66,33.0,6,10,0,0,0,False,100.0,10.267,3.967,13.2,0.3122,0.2762,0.1361,0.1205,2115.5545151435895,102.0,2217.5545151435895
0,1762651695.6839907,0.1,5,0.0971,0.1,0.0754,0.0998,1.0443,9.9965,9.9788,70.8571,0.0,0.0,8.27,8.27,0,None,0.11180830001831055,8.733,True,None,sfc_unique_p5_1,0,None,4,8.66,33.0,6,10,0,0,0,False,100.0,10.267,3.967,13.2,0.3122,0.2762,0.1361,0.1205,2115.5545151435895,102.0,2217.5545151435895
0,1762651695.7047355,0.1,6,0.1066,0.1269,0.0956,0.0998,1.0443,12.6852,9.9788,70.0,0.0,0.0,10.88,8.12,2.76,None,0.13835453987121582,8.639,True,None,sfc_cache_p6_1,0,None,8,12.99,66.0,10,12,0,0,0,False,100.0,9.555833333333334,4.195,11.0,0.3499,0.3529,0.1315,0.1188,2141.677074796518,120.0,2261.677074796518
0,1762651695.7051518,0.1,6,0.1066,0.1269,0.0956,0.0998,1.0443,12.6852,9.9788,70.0,0.0,0.0,20.22,10.53,9.69,None,0.13835453987121582,5.136,True,None,sfc_unique_p6_1,0,None,8,12.99,66.0,10,12,0,0,0,False,100.0,9.555833333333334,4.195,11.0,0.3499,0.3529,0.1315,0.1188,2141.677074796518,120.0,2261.677074796518
0,1762651715.6003666,20.0,6,0.1205,0.1596,0.121,0.1247,1.0443,15.9611,12.4735,70.2857,0.0,0.0,15.18,7.1,8.08,None,0.0002620220184326172,9.722,True,None,sfc_cache_p1_2,0,None,8,12.99,66.0,10,14,0,0,0,False,100.0,9.47642857142857,4.524285714285715,11.785714285714286,0.3841,0.3942,0.1593,0.1669,2163.1180282093023,138.0,2301.1180282093023
