No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1763508677.4625745,0,1,0.0169,0.0378,0.023,0.0249,0.432,3.7799,2.4947,64.0,0.0,0.0,5.97,1.83,4.13,None,0.00019669532775878906,10.794,True,None,sfc_cache_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,8.0,7.5,16.5,0.0906,0.1523,0.04,0.0748,2078.2560505113106,18.0,2096.2560505113106
0,1763508677.4634938,0.0,1,0.0169,0.0378,0.023,0.0249,0.432,3.7799,2.4947,64.0,0.0,0.0,14.9,7.53,7.36,None,0.00019669532775878906,9.267,True,None,sfc_unique_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,8.0,7.5,16.5,0.0906,0.1523,0.04,0.0748,2078.2560505113106,18.0,2096.2560505113106
0,1763508677.4897108,0.0,2,0.0225,0.0907,0.037,0.0249,0.432,9.0717,2.4947,36.0,0.0,0.0,7.25,3.62,3.64,None,0.05206799507141113,9.331,True,None,sfc_cache_p2_1,0,None,4,0,33.0,2,4,0,0,0,False,100.0,5.5,9.0,8.25,0.1256,0.2621,0.0385,0.0835,2127.4260505113107,28.0,2155.4260505113107
0,1763508677.4904704,0.0,2,0.0225,0.0907,0.037,0.0249,0.432,9.0717,2.4947,36.0,0.0,0.0,4.14,0.51,3.63,None,0.05206799507141113,9.026,True,None,sfc_unique_p2_1,0,None,4,0,33.0,2,4,0,0,0,False,100.0,5.5,9.0,8.25,0.1256,0.2621,0.0385,0.0835,2127.4260505113107,28.0,2155.4260505113107
0,1763508677.5156715,0.1,3,0.0526,0.0907,0.043,0.0499,0.864,9.0717,4.9894,55.3846,0.0,0.0,9.5,3.97,5.52,None,0.07898998260498047,9.39,True,None,sfc_cache_p3_1,0,None,4,0,33.0,3,6,0,0,0,False,100.0,8.833333333333334,6.0,11.0,0.1821,0.2621,0.0741,0.0806,2131.711764797025,58.0,2189.711764797025
0,1763508677.5164087,0.1,3,0.0526,0.0907,0.043,0.0499,0.864,9.0717,4.9894,55.3846,0.0,0.0,8.27,8.27,0,None,0.07898998260498047,9.2,True,None,sfc_unique_p3_1,0,None,4,0,33.0,3,6,0,0,0,False,100.0,8.833333333333334,6.0,11.0,0.1821,0.2621,0.0741,0.0806,2131.711764797025,58.0,2189.711764797025
0,1763508677.5484948,0.1,4,0.0688,0.1134,0.0607,0.0499,0.864,11.3396,4.9894,59.2941,0.0,0.0,8.13,4.32,3.81,None,0.10490846633911133,9.607,True,None,sfc_cache_p4_1,0,None,8,0,66.0,5,8,0,0,0,False,100.0,8.875,5.625,8.25,0.2329,0.3035,0.0714,0.0825,2148.0892051440965,76.0,2224.0892051440965
0,1763508677.549252,0.1,4,0.0688,0.1134,0.0607,0.0499,0.864,11.3396,4.9894,59.2941,0.0,0.0,13.64,5.69,7.94,None,0.10490846633911133,9.111,True,None,sfc_unique_p4_1,0,None,8,0,66.0,5,8,0,0,0,False,100.0,8.875,5.625,8.25,0.2329,0.3035,0.0714,0.0825,2148.0892051440965,76.0,2224.0892051440965
0,1763508677.5769856,0.1,5,0.0881,0.1134,0.0668,0.0499,0.864,11.3396,4.9894,62.3055,0.0,0.0,7.01,2.85,4.16,None,0.13772988319396973,9.518,True,None,sfc_cache_p5_1,0,None,12,4.33,99.0,8,10,0,0,0,False,100.0,9.367,4.5,6.6,0.2778,0.3035,0.069,0.0805,2148.0892051440965,94.0,2242.0892051440965
0,1763508677.5777607,0.1,5,0.0881,0.1134,0.0668,0.0499,0.864,11.3396,4.9894,62.3055,0.0,0.0,8.27,8.27,0,None,0.13772988319396973,9.157,True,None,sfc_unique_p5_1,0,None,12,4.33,99.0,8,10,0,0,0,False,100.0,9.367,4.5,6.6,0.2778,0.3035,0.069,0.0805,2148.0892051440965,94.0,2242.0892051440965
