No.,time,timestamp,number_of_sfc,cpu_utilization,bandwidth_utilization,cache_utilization,latency,duration,success,arrival_time,depart_time,sfc_id
1,None,1695402899.779733,4,0.0022222222222222222,0.0032095238095238092,0.008333333333333333,2,0.21307826042175293,1,1695402899.5656552,1695402899.779733,sfc_cache_p1_1
2,None,1695402900.0400932,4,0.006666666666666667,0.009628571428571429,0.008333333333333333,2,0.20476245880126953,1,1695402899.5656552,1695402900.0400932,sfc_unique_p1_1
3,None,1695402900.315007,4,0.006944444444444445,0.010552380952380954,0.008333333333333333,2,0.22032761573791504,1,1695402899.5656552,1695402900.315007,sfc_cache_p2_1
4,None,1695402900.5543122,4,0.01138888888888889,0.01697142857142857,0.008333333333333333,2,0.19074773788452148,1,1695402899.5656552,1695402900.5543122,sfc_unique_p2_1
5,None,1695402900.8217847,4,0.011666666666666669,0.017895238095238096,0.008333333333333333,2,0.20489501953125,1,1695402899.5656552,1695402900.8217847,sfc_cache_p3_1
6,None,1695402901.1006987,4,0.016111111111111114,0.02431428571428572,0.008333333333333333,2,0.21433258056640625,1,1695402899.5656552,1695402901.1006987,sfc_unique_p3_1
7,None,1695402901.3720763,4,0.01638888888888889,0.025238095238095243,0.008333333333333333,2,0.215287446975708,1,1695402899.5656552,1695402901.3720763,sfc_cache_p4_1
8,None,1695402901.653979,4,0.020833333333333336,0.031657142857142856,0.008333333333333333,2,0.2133042812347412,1,1695402899.5656552,1695402901.653979,sfc_unique_p4_1
9,None,1695402901.922568,4,0.021111111111111112,0.032580952380952384,0.008333333333333333,2,0.20345067977905273,1,1695402899.5656552,1695402901.922568,sfc_cache_p5_1
10,None,1695402902.2054863,4,0.02555555555555556,0.039,0.008333333333333333,2,0.2113208770751953,1,1695402899.5656552,1695402902.2054863,sfc_unique_p5_1
11,None,1695402902.4553037,4,0.025833333333333337,0.03992380952380953,0.008333333333333333,2,0.18123984336853027,1,1695402899.5666547,1695402902.4553037,sfc_cache_p6_1
12,None,1695402902.731665,4,0.030277777777777785,0.04177142857142857,0.008333333333333333,1,0.18425846099853516,1,1695402899.5666547,1695402902.731665,sfc_unique_p6_1
13,None,1695402903.0307398,4,0.030555555555555558,0.0426952380952381,0.008333333333333333,2,0.21791982650756836,1,1695402899.5666547,1695402903.0307398,sfc_cache_p7_1
14,None,1695402903.324191,4,0.035,0.04454285714285714,0.008333333333333333,1,0.20432758331298828,1,1695402899.5666547,1695402903.324191,sfc_unique_p7_1
15,None,1695402903.6176503,4,0.03527777777777778,0.04546666666666667,0.008333333333333333,2,0.21884560585021973,1,1695402899.5666547,1695402903.6176503,sfc_cache_p8_1
16,None,1695402903.8652468,4,0.03972222222222223,0.04731428571428571,0.008333333333333333,1,0.1649463176727295,1,1695402899.5666547,1695402903.8652468,sfc_unique_p8_1
17,None,1695402920.7732625,4,0.04194444444444445,0.05738095238095239,0.016666666666666666,5,0.20433807373046875,1,1695402920.5679243,1695402920.7732625,sfc_cache_p1_2
