crash_trial,sfc_id,vnf_id,recover_success,backup_success,backup_efficient,latency_diff,latency_deg,resource_deg,time_to_recover
26,sfc_cache_p6_28,unknown,False,False,0,0,0,0,0
27,sfc_cache_p4_28,unknown,False,False,0,0,0,0,0
27,sfc_cache_p1_29,unknown,False,False,0,0,0,0,0
27,sfc_unique_p4_27,unknown,False,False,0,0,0,0,0
27,sfc_unique_p1_30,unknown,False,False,0,0,0,0,0
27,sfc_cache_p1_25,unknown,False,False,0,0,0,0,0
27,sfc_cache_p1_24,unknown,False,False,0,0,0,0,0
27,sfc_unique_p3_28,unknown,False,False,0,0,0,0,0
27,sfc_unique_p4_29,unknown,False,False,0,0,0,0,0
27,sfc_cache_p2_30,unknown,False,False,0,0,0,0,0
28,sfc_unique_p4_29,unknown,False,False,0,0,0,0,0
28,sfc_unique_p5_31,unknown,False,False,0,0,0,0,0
28,sfc_unique_p1_32,unknown,False,False,0,0,0,0,0
28,sfc_unique_p4_32,unknown,False,False,0,0,0,0,0
28,sfc_unique_p4_34,unknown,False,False,0,0,0,0,0
28,sfc_cache_p5_30,unknown,False,False,0,0,0,0,0
28,sfc_cache_p5_32,unknown,False,False,0,0,0,0,0
28,sfc_unique_p2_29,unknown,False,False,0,0,0,0,0
29,sfc_unique_p2_32,unknown,False,False,0,0,0,0,0
29,sfc_cache_p4_34,unknown,False,False,0,0,0,0,0
29,sfc_cache_p2_36,unknown,False,False,0,0,0,0,0
29,sfc_unique_p4_37,unknown,False,False,0,0,0,0,0
29,sfc_unique_p1_34,unknown,False,False,0,0,0,0,0
30,sfc_cache_p1_37,unknown,False,False,0,0,0,0,0
30,sfc_cache_p1_34,unknown,False,False,0,0,0,0,0
30,sfc_cache_p3_38,unknown,False,False,0,0,0,0,0
30,sfc_cache_p3_34,unknown,False,False,0,0,0,0,0
30,sfc_unique_p5_36,unknown,False,False,0,0,0,0,0
30,sfc_unique_p2_36,unknown,False,False,0,0,0,0,0
30,sfc_unique_p1_38,unknown,False,False,0,0,0,0,0
30,sfc_cache_p3_39,unknown,False,False,0,0,0,0,0
