No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1769448089.0968623,0,1,0.0158,0.0527,0.0257,0.0249,1.6316,5.2715,2.8993,0.0,0.0,0.0,5.74,0.88,4.86,None,0.0001571178436279297,91.214,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,True,100.0,6.5,9.0,16.5,0.1213,0.3271,0.0435,0.0933,1787.0310826497448,10.0,1797.0310826497448,0.9596161700665958,0,1,1
0,1769448089.0973697,0.0,1,0.0158,0.0527,0.0257,0.0249,1.6316,5.2715,2.8993,0.0,0.0,0.0,6.8,1.98,4.82,None,0.0001571178436279297,105.659,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,True,100.0,6.5,9.0,16.5,0.1213,0.3271,0.0435,0.0933,1787.0310826497448,10.0,1797.0310826497448,0.9596161700665958,0,1,1
0,1769448089.310236,0.2,2,0.0323,0.1015,0.0483,0.0499,3.4315,10.1505,5.7986,0.0,0.0,0.0,7.08,3.28,3.8,None,0.22648286819458008,93.31,True,None,sfc_cache_p2_1,0,None,0,0,0,0,4,0,0,0,True,100.0,6.835,8.665,16.5,0.2399,0.3662,0.0766,0.1203,1838.7493986998918,20.0,1858.7493986998918,0.9218368047537274,2,2,0
0,1769448089.3106494,0.2,2,0.0323,0.1015,0.0483,0.0499,3.4315,10.1505,5.7986,0.0,0.0,0.0,5.94,1.72,4.22,None,0.22648286819458008,110.803,True,None,sfc_unique_p2_1,0,None,0,0,0,0,4,0,0,0,True,100.0,6.835,8.665,16.5,0.2399,0.3662,0.0766,0.1203,1838.7493986998918,20.0,1858.7493986998918,0.9218368047537274,2,2,0
0,1769448089.5193317,0.4,3,0.0516,0.1288,0.0718,0.0499,5.6493,12.8829,5.7986,0.0,0.0,0.0,4.86,0.94,3.92,None,0.439725399017334,100.494,True,None,sfc_cache_p3_1,0,None,4,0,33.0,2,6,0,0,0,True,100.0,7.501666666666666,7.331666666666667,11.0,0.2238,0.4149,0.0735,0.1492,1869.7130111437857,30.0,1899.7130111437857,0.9184097724251691,3,3,0
0,1769448089.5197978,0.4,3,0.0516,0.1288,0.0718,0.0499,5.6493,12.8829,5.7986,0.0,0.0,0.0,7.38,2.43,4.95,None,0.439725399017334,100.407,True,None,sfc_unique_p3_1,0,None,4,0,33.0,2,6,0,0,0,True,100.0,7.501666666666666,7.331666666666667,11.0,0.2238,0.4149,0.0735,0.1492,1869.7130111437857,30.0,1899.7130111437857,0.9184097724251691,3,3,0
0,1769448089.7366002,0.6,4,0.055,0.1952,0.1009,0.0748,6.1513,19.5221,8.6979,0.0,0.0,0.0,4.3,1.09,3.21,None,0.6488783359527588,93.066,True,None,sfc_cache_p4_1,0,None,4,4.33,33.0,4,8,0,0,0,True,100.0,6.12625,8.3325,12.375,0.2209,0.4976,0.1052,0.1621,1911.9837640359092,40.0,1951.9837640359092,0.9130341185200032,6,2,0
0,1769448089.7370787,0.6,4,0.055,0.1952,0.1009,0.0748,6.1513,19.5221,8.6979,0.0,0.0,0.0,4.97,0.6,4.38,None,0.6488783359527588,114.314,True,None,sfc_unique_p4_1,0,None,4,4.33,33.0,4,8,0,0,0,True,100.0,6.12625,8.3325,12.375,0.2209,0.4976,0.1052,0.1621,1911.9837640359092,40.0,1951.9837640359092,0.9130341185200032,6,2,0
0,1769448089.9420044,0.8,5,0.0714,0.2255,0.1181,0.0998,8.2009,22.5502,11.5973,0.0,0.0,0.0,2.89,0.78,2.11,None,0.866152286529541,92.32,True,None,sfc_cache_p5_1,0,None,4,8.66,33.0,6,10,0,0,0,True,100.0,6.534000000000001,7.7,13.2,0.3015,0.572,0.1357,0.1647,1947.3087356996982,50.0,1997.3087356996982,0.9014601063127549,7,3,0
0,1769448089.9424975,0.8,5,0.0714,0.2255,0.1181,0.0998,8.2009,22.5502,11.5973,0.0,0.0,0.0,9.51,5.37,4.14,None,0.866152286529541,104.597,True,None,sfc_unique_p5_1,0,None,4,8.66,33.0,6,10,0,0,0,True,100.0,6.534000000000001,7.7,13.2,0.3015,0.572,0.1357,0.1647,1947.3087356996982,50.0,1997.3087356996982,0.9014601063127549,7,3,0
0,1769448090.232035,1.1,6,0.0906,0.2479,0.1349,0.0998,10.6283,24.7935,11.5973,0.0,0.0,0.0,6.7,2.28,4.42,None,1.071584701538086,174.98,True,None,sfc_cache_p6_1,0,None,8,8.66,66.0,7,12,0,0,0,True,100.0,7.0566666666666675,7.055,11.0,0.287,0.5921,0.1309,0.1686,1983.8469755509532,60.0,2043.8469755509532,0.8888666169500247,9,3,0
0,1769448090.2325478,1.1,6,0.0906,0.2479,0.1349,0.0998,10.6283,24.7935,11.5973,0.0,0.0,0.0,7.29,3.25,4.04,None,1.071584701538086,99.188,True,None,sfc_unique_p6_1,0,None,8,8.66,66.0,7,12,0,0,0,True,100.0,7.0566666666666675,7.055,11.0,0.287,0.5921,0.1309,0.1686,1983.8469755509532,60.0,2043.8469755509532,0.8888666169500247,9,3,0
0,1769448107.0965028,18.0,6,0.0943,0.2461,0.1577,0.1247,11.089,24.6094,12.4735,0.0,0.0,0.0,5.91,1.69,4.22,None,0.000152587890625,96.066,True,None,sfc_cache_p1_2,0,None,8,8.66,66.0,7,14,0,0,0,False,100.0,7.3342857142857145,6.975714285714285,11.785714285714286,0.3334,0.6047,0.1172,0.1875,2315.0431631890456,70.0,2385.0431631890456,0.8820925701627397,12,2,0
0,1769448107.0970874,18.0,6,0.0943,0.2461,0.1577,0.1247,11.089,24.6094,12.4735,0.0,0.0,0.0,8.8,6.23,2.57,None,0.000152587890625,102.912,True,None,sfc_unique_p1_2,0,None,8,8.66,66.0,7,14,0,0,0,False,100.0,7.3342857142857145,6.975714285714285,11.785714285714286,0.3334,0.6047,0.1172,0.1875,2315.0431631890456,70.0,2385.0431631890456,0.8820925701627397,12,2,0
0,1769448107.3098607,18.2,7,0.1045,0.2915,0.1801,0.1497,12.493,29.1452,14.9682,0.0,0.0,0.0,5.93,2.47,3.46,None,0.2104196548461914,100.436,True,None,sfc_cache_p2_2,0,None,8,8.66,66.0,7,16,0,0,0,False,100.0,7.23,7.22875,12.375,0.3469,0.6519,0.1408,0.19,2350.8007858480764,80.0,2430.8007858480764,0.8823740560819003,14,2,0
0,1769448107.3105228,18.2,7,0.1045,0.2915,0.1801,0.1497,12.493,29.1452,14.9682,0.0,0.0,0.0,6.55,2.67,3.88,None,0.2104196548461914,98.873,True,None,sfc_unique_p2_2,0,None,8,8.66,66.0,7,16,0,0,0,False,100.0,7.23,7.22875,12.375,0.3469,0.6519,0.1408,0.19,2350.8007858480764,80.0,2430.8007858480764,0.8823740560819003,14,2,0
0,1769448107.52588,18.4,8,0.1251,0.3041,0.2063,0.1746,15.3009,30.4052,17.463,0.0,0.0,0.0,9.47,4.86,4.61,None,0.4238898754119873,97.029,True,None,sfc_cache_p3_2,0,None,8,8.66,66.0,8,18,0,0,0,False,100.0,7.871111111111111,6.703333333333333,12.833333333333334,0.3772,0.663,0.1668,0.2068,2382.3917541508013,90.0,2472.3917541508013,0.8703857907680423,18,0,0
0,1769448107.5264306,18.4,8,0.1251,0.3041,0.2063,0.1746,15.3009,30.4052,17.463,0.0,0.0,0.0,10.39,5.12,5.27,None,0.4238898754119873,104.189,True,None,sfc_unique_p3_2,0,None,8,8.66,66.0,8,18,0,0,0,False,100.0,7.871111111111111,6.703333333333333,12.833333333333334,0.3772,0.663,0.1668,0.2068,2382.3917541508013,90.0,2472.3917541508013,0.8703857907680423,18,0,0
