crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_cache_p1_10,True,True,Yes,0.2772333622183467,0.00010204315185546875,MA_region_32,0.2772333622183467,0,High,Fast Recover
0,sfc_cache_p1_12,True,True,Yes,-7.105427357601002e-15,9.489059448242188e-05,IA_DET_FT_12,-7.105427357601002e-15,0,Medium,Fast Recover
0,sfc_cache_p1_13,True,True,Yes,1.4154660963252113,8.296966552734375e-05,RE_region_7,1.4154660963252113,0,High,Fast Recover
0,sfc_cache_p2_11,True,True,Yes,0.9468638552581794,9.036064147949219e-05,RE_region_20,0.9468638552581794,0,High,Fast Recover
0,sfc_cache_p3_11,True,True,Yes,1.1298613980037544,8.869171142578125e-05,RE_region_20,1.1298613980037544,0,High,Fast Recover
0,sfc_cache_p3_13,True,True,Yes,1.4154660963252113,8.368492126464844e-05,RE_region_7,1.4154660963252113,0,High,Fast Recover
0,sfc_cache_p4_11,True,True,Yes,1.1298613980037544,8.177757263183594e-05,RE_region_20,1.1298613980037544,0,High,Fast Recover
0,sfc_cache_p4_13,True,True,Yes,0.7040291495980711,8.511543273925781e-05,RE_region_7,0.7040291495980711,0,High,Fast Recover
0,sfc_unique_p1_11,True,True,Yes,-7.105427357601002e-15,8.630752563476562e-05,IA_DET_FT_11,-7.105427357601002e-15,0,Medium,Fast Recover
0,sfc_unique_p2_11,True,True,Yes,-1.1857466881123173,8.130073547363281e-05,IA_DET_FT_11,-1.1857466881123173,0,Medium,Fast Recover
0,sfc_unique_p3_11,True,True,Yes,0.0,7.915496826171875e-05,IA_DET_FT_11,0.0,0,Low,Fast Recover
0,sfc_unique_p4_11,True,True,Yes,0.0,6.961822509765625e-05,RE_p4_11,0.0,0,High,Fast Recover
0,sfc_unique_p4_13,True,True,Yes,2.3623299515833978,7.891654968261719e-05,UNI_p4_13,2.3623299515833978,0,High,Fast Recover
0,sfc_unique_p4_9,True,True,Yes,0.6388876851942413,7.486343383789062e-05,RE_p4_9,0.6388876851942413,0,High,Fast Recover
0,sfc_unique_p3_13,True,False,N/A,-25.482137849493924,0.04458451271057129,N/A,-25.482137849493924,-21.0,High,Slow Recover
0,sfc_unique_p1_13,True,False,N/A,-26.40663023300963,0.08837056159973145,N/A,-26.40663023300963,-21.0,High,Slow Recover
0,sfc_unique_p1_10,True,False,N/A,-22.2232647910343,0.13228583335876465,N/A,-22.2232647910343,-21.0,High,Slow Recover
0,sfc_cache_p4_8,True,False,N/A,-27.57480378194342,0.17508172988891602,N/A,-27.57480378194342,-10.0,High,Slow Recover
0,sfc_cache_p4_7,True,False,N/A,-27.12790468801713,0.21988606452941895,N/A,-27.12790468801713,-10.0,High,Slow Recover
0,sfc_cache_p4_10,True,False,N/A,-24.608491815731487,0.2647063732147217,N/A,-24.608491815731487,-6.0,High,Slow Recover
0,sfc_cache_p3_8,True,False,N/A,-27.325216600478214,0.30979251861572266,N/A,-27.325216600478214,-6.0,High,Slow Recover
0,sfc_cache_p3_7,True,False,N/A,-24.156187149502877,0.35584235191345215,N/A,-24.156187149502877,-10.0,High,Slow Recover
0,sfc_cache_p3_12,True,False,N/A,-25.409163512994112,0.40297937393188477,N/A,-25.409163512994112,-10.0,High,Slow Recover
0,sfc_cache_p3_10,True,False,N/A,-23.917518102921974,0.45044493675231934,N/A,-23.917518102921974,-10.0,High,Slow Recover
0,sfc_cache_p2_8,True,False,N/A,-26.290311398427722,0.4982450008392334,N/A,-26.290311398427722,-10.0,High,Slow Recover
0,sfc_cache_p2_7,True,False,N/A,-23.176187149502876,0.5478100776672363,N/A,-23.176187149502876,-10.0,High,Slow Recover
0,sfc_cache_p2_13,True,False,N/A,-24.572137849493924,0.5976948738098145,N/A,-24.572137849493924,-10.0,High,Slow Recover
0,sfc_cache_p2_12,True,False,N/A,-23.269163512994115,0.6480202674865723,N/A,-23.269163512994115,-10.0,High,Slow Recover
0,sfc_cache_p2_10,True,False,N/A,-26.521547252520048,0.8764810562133789,N/A,-26.521547252520048,-5.67,High,Slow Recover
0,sfc_cache_p1_9,True,False,N/A,-26.1732647910343,0.9281835556030273,N/A,-26.1732647910343,-6.0,High,Slow Recover
0,sfc_cache_p1_8,True,False,N/A,-25.03521660047821,0.9813101291656494,N/A,-25.03521660047821,-6.0,High,Slow Recover
0,sfc_cache_p1_7,True,False,N/A,-26.416187149502875,1.033569574356079,N/A,-26.416187149502875,-6.0,High,Slow Recover
