crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987470.7296848,2,2,0,2,0,28.9950,0.0000,16.67,0.0000
1,1769987615.8902462,2,13,0,13,0,29.3004,0.0000,59.09,0.0000
2,1769987716.0211391,2,13,0,13,0,29.6574,0.0000,92.86,0.0000
3,1769987717.2412267,2,6,0,6,0,29.3212,0.0000,60.00,0.0000
4,1769987739.0005934,2,10,0,10,0,29.9066,0.0000,83.33,0.0000
5,1769987932.3903873,2,14,0,14,0,29.6548,0.0000,77.78,0.0000
6,1769987985.7013402,2,12,0,12,0,29.8163,0.0000,66.67,0.0000
7,1769988072.7615962,2,18,0,18,0,29.0519,0.0000,100.00,0.0000
8,1769988113.8121262,2,20,0,20,0,29.7876,0.0000,142.86,0.0000
9,1769988166.4811902,2,12,0,12,0,29.2518,0.0000,54.55,0.0000
10,1769988204.8808215,2,18,0,18,0,29.8179,0.0000,100.00,0.0000
11,1769988234.660997,2,9,0,9,0,29.3193,0.0000,45.00,0.0000
12,1769988239.31015,2,11,0,11,0,29.2347,0.0000,68.75,0.0000
13,1769988282.0314817,2,16,0,16,0,29.5226,0.0000,133.33,0.0000
14,1769988288.2238646,2,13,0,13,0,29.0701,0.0000,72.22,0.0000
15,1769988292.0511084,2,13,0,13,0,29.9256,0.0000,92.86,0.0000
16,1769988341.3310044,2,9,0,9,0,29.4185,0.0000,64.29,0.0000
17,1769988368.5892048,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
18,1769988374.1958725,2,9,0,9,0,29.6953,0.0000,50.00,0.0000
19,1769988392.600988,2,10,0,10,0,29.9557,0.0000,50.00,0.0000
