crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987495.6908784,2,9,9,0,0,43.9660,0.0000,112.50,0.0000
1,1769987576.890854,2,17,17,0,0,43.5466,0.0000,70.83,0.0000
2,1769987608.1208045,2,10,10,0,0,44.0369,0.0000,55.56,0.0000
3,1769987696.7602105,2,8,8,0,0,44.3247,0.0000,30.77,0.0000
4,1769987833.2210944,2,10,10,0,0,43.5888,0.0000,45.45,0.0000
5,1769987848.2802854,2,11,11,0,0,43.8467,0.0000,42.31,0.0000
6,1769987971.641317,2,9,9,0,0,43.7463,0.0000,32.14,0.0000
7,1769988000.1413023,2,11,11,0,0,44.0151,0.0000,50.00,0.0000
8,1769988031.4811878,2,9,9,0,0,44.0424,0.0000,37.50,0.0000
9,1769988042.3507898,2,8,8,0,0,43.9870,0.0000,33.33,0.0000
10,1769988101.2811155,2,11,11,0,0,44.0409,0.0000,45.83,0.0000
11,1769988109.5404809,2,6,6,0,0,44.5957,0.0000,20.00,0.0000
12,1769988178.8213708,2,11,11,0,0,44.0257,0.0000,50.00,0.0000
13,1769988285.6103454,2,12,12,0,0,44.0774,0.0000,50.00,0.0000
14,1769988320.1512935,2,12,12,0,0,43.8335,0.0000,40.00,0.0000
15,1769988374.670182,2,8,8,0,0,44.3124,0.0000,26.67,0.0000
