crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987559.571045,2,11,11,0,0,11.4274,0.0000,55.00,0.0000
1,1769987581.40149,2,10,10,0,0,10.4805,0.0000,29.41,0.0000
2,1769987744.5204537,2,8,8,0,0,11.4094,0.0000,36.36,0.0000
3,1769987779.9202812,2,13,13,0,0,10.9209,0.0000,46.43,0.0000
4,1769987791.8614113,2,12,12,0,0,10.6552,0.0000,54.55,0.0000
5,1769987869.8901727,2,11,11,0,0,10.9668,0.0000,39.29,0.0000
6,1769988008.851193,2,11,11,0,0,10.9507,0.0000,78.57,0.0000
7,1769988018.150169,2,6,6,0,0,10.6512,0.0000,33.33,0.0000
8,1769988037.7110105,2,12,12,0,0,11.2384,0.0000,60.00,0.0000
9,1769988161.5203772,2,13,13,0,0,10.9779,0.0000,65.00,0.0000
10,1769988267.6802015,2,10,10,0,0,10.7690,0.0000,35.71,0.0000
11,1769988308.9812412,2,11,11,0,0,11.3421,0.0000,91.67,0.0000
12,1769988328.690557,2,11,11,0,0,11.2240,0.0000,55.00,0.0000
13,1769988337.7398045,2,8,8,0,0,11.1308,0.0000,36.36,0.0000
14,1769988373.750698,2,10,10,0,0,10.5136,0.0000,45.45,0.0000
