crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987577.960706,2,17,17,0,0,5.3521,0.0000,85.00,0.0000
1,1769987585.550988,2,11,11,0,0,5.4411,0.0000,39.29,0.0000
2,1769987648.3213701,2,13,13,0,0,5.1795,0.0000,65.00,0.0000
3,1769987661.1804163,2,6,6,0,0,5.4749,0.0000,16.67,0.0000
4,1769987719.7408078,2,11,11,0,0,5.4800,0.0000,50.00,0.0000
5,1769987994.2302797,2,11,11,0,0,5.0298,0.0000,39.29,0.0000
6,1769988010.4012125,2,12,12,0,0,5.4428,0.0000,60.00,0.0000
7,1769988072.9006467,2,8,8,0,0,5.4981,0.0000,30.77,0.0000
8,1769988081.1615233,2,14,14,0,0,5.1623,0.0000,100.00,0.0000
9,1769988150.7774582,2,4,4,0,0,4.6951,0.0000,12.50,0.0000
10,1769988220.265188,2,7,7,0,0,5.8425,0.0000,21.88,0.0000
11,1769988259.9005704,2,9,9,0,0,4.9532,0.0000,30.00,0.0000
12,1769988321.6806605,2,7,7,0,0,5.6277,0.0000,31.82,0.0000
13,1769988329.5705092,2,9,9,0,0,5.3486,0.0000,30.00,0.0000
14,1769988346.7296345,2,6,6,0,0,5.6700,0.0000,16.67,0.0000
15,1769988390.530345,2,7,7,0,0,5.7421,0.0000,25.00,0.0000
