crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987454.1266592,2,2,0,0,2,45.6735,0.0000,50.00,0.0000
1,1769987458.177005,2,5,0,0,5,46.0749,0.0000,0.00,0.0000
2,1769987549.4777064,2,14,0,0,14,45.6788,0.0000,63.64,0.0000
3,1769987576.6584818,2,12,0,0,12,46.0265,0.0000,75.00,0.0000
4,1769987671.1588528,2,14,0,0,14,45.8964,0.0000,350.00,0.0000
5,1769987678.9376793,2,7,0,0,7,46.2936,0.0000,29.17,0.0000
6,1769987740.6591904,2,16,0,0,16,45.9488,0.0000,80.00,0.0000
7,1769987745.2727118,2,22,0,0,22,45.2848,0.0000,275.00,0.0000
8,1769987795.9768338,2,4,0,0,4,45.5482,0.0000,20.00,0.0000
9,1769987800.0013535,2,7,0,0,7,45.3436,0.0000,43.75,0.0000
10,1769987834.8082457,2,12,0,0,12,45.2094,0.0000,75.00,0.0000
11,1769987841.4194536,2,16,0,0,16,45.8810,0.0000,133.33,0.0000
12,1769987857.0092971,2,18,0,0,18,45.6577,0.0000,300.00,0.0000
13,1769987987.2982435,2,11,0,0,11,45.5925,0.0000,50.00,0.0000
14,1769988130.3488455,2,14,0,0,14,45.7699,0.0000,70.00,0.0000
15,1769988233.1792958,2,18,0,0,18,45.2182,0.0000,180.00,0.0000
16,1769988386.2280717,2,16,0,0,16,45.5480,0.0000,88.89,0.0000
