crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987504.4588575,2,13,0,0,13,19.7827,0.0000,130.00,0.0000
1,1769987612.4492297,2,14,0,0,14,19.5059,0.0000,77.78,0.0000
2,1769987629.6966069,2,14,0,0,14,19.4498,0.0000,175.00,0.0000
3,1769987849.04736,2,9,0,0,9,19.4120,0.0000,40.91,0.0000
4,1769987854.277971,2,13,0,0,13,19.0389,0.0000,92.86,0.0000
5,1769987860.6282427,2,10,0,0,10,19.4472,0.0000,100.00,0.0000
6,1769987958.5479758,2,17,0,0,17,19.4618,0.0000,94.44,0.0000
7,1769988037.7177622,2,12,0,0,12,19.3692,0.0000,50.00,0.0000
8,1769988069.01903,2,13,0,0,13,19.4571,0.0000,162.50,0.0000
9,1769988166.2184055,2,11,0,0,11,19.9421,0.0000,68.75,0.0000
10,1769988198.7080512,2,7,0,0,7,19.7425,0.0000,29.17,0.0000
11,1769988252.548543,2,9,0,0,9,19.4084,0.0000,40.91,0.0000
12,1769988265.3290691,2,14,0,0,14,19.6203,0.0000,100.00,0.0000
13,1769988290.6295178,2,18,0,0,18,19.7486,0.0000,128.57,0.0000
14,1769988353.9385889,2,10,0,0,10,19.6769,0.0000,38.46,0.0000
