crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987448.3145545,2,2,0,2,0,5.0912,0.0000,50.00,0.0000
1,1769987520.0560353,2,11,0,11,0,4.8042,0.0000,78.57,0.0000
2,1769987679.6561234,2,11,0,11,0,4.7400,0.0000,61.11,0.0000
3,1769987825.817618,2,19,0,19,0,4.7209,0.0000,158.33,0.0000
4,1769987831.4911277,2,13,0,13,0,4.9478,0.0000,81.25,0.0000
5,1769987840.3053627,2,11,0,11,0,4.9391,0.0000,68.75,0.0000
6,1769987845.6066427,2,17,0,17,0,4.6233,0.0000,425.00,0.0000
7,1769987850.3657327,2,8,0,8,0,4.8524,0.0000,80.00,0.0000
8,1769987975.6768522,2,15,0,15,0,4.7801,0.0000,187.50,0.0000
9,1769987977.0368476,2,6,0,6,0,4.4271,0.0000,300.00,0.0000
10,1769987982.9254408,2,8,0,8,0,4.6479,0.0000,50.00,0.0000
11,1769987990.7068918,2,17,0,17,0,4.8467,0.0000,121.43,0.0000
12,1769988027.6352203,2,5,0,5,0,4.8183,0.0000,16.67,0.0000
13,1769988071.5672524,2,16,0,16,0,4.7010,0.0000,72.73,0.0000
14,1769988155.8054578,2,12,0,12,0,5.0886,0.0000,60.00,0.0000
15,1769988162.5969796,2,16,0,16,0,4.6373,0.0000,133.33,0.0000
16,1769988274.446832,2,14,0,14,0,4.9539,0.0000,87.50,0.0000
17,1769988338.0083055,2,24,0,24,0,4.6572,0.0000,240.00,0.0000
18,1769988359.6268628,2,18,0,18,0,4.5439,0.0000,225.00,0.0000
19,1769988364.7951655,2,11,0,11,0,4.5426,0.0000,68.75,0.0000
