crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987525.4828672,2,10,0,0,10,20.1032,0.0000,50.00,0.0000
1,1769987574.3423834,2,3,0,0,3,19.5517,0.0000,7.89,0.0000
2,1769987592.4440002,2,15,0,0,15,20.0966,0.0000,125.00,0.0000
3,1769987635.5937831,2,14,0,0,14,19.6457,0.0000,116.67,0.0000
4,1769987679.7040715,2,13,0,0,13,20.2192,0.0000,72.22,0.0000
5,1769987754.153066,2,7,0,0,7,20.5079,0.0000,25.00,0.0000
6,1769987756.803847,2,15,0,0,15,20.0660,0.0000,93.75,0.0000
7,1769987807.0242586,2,16,0,0,16,20.5804,0.0000,133.33,0.0000
8,1769987820.39371,2,12,0,0,12,19.6997,0.0000,75.00,0.0000
9,1769987848.5340936,2,14,0,0,14,20.5127,0.0000,140.00,0.0000
10,1769987853.2540224,2,15,0,0,15,20.2694,0.0000,150.00,0.0000
11,1769987901.1735308,2,11,0,0,11,20.7435,0.0000,68.75,0.0000
12,1769987965.8529015,2,12,0,0,12,19.5230,0.0000,100.00,0.0000
13,1769988036.1929007,2,15,0,0,15,19.9901,0.0000,75.00,0.0000
14,1769988072.2041874,2,14,0,0,14,20.2605,0.0000,100.00,0.0000
15,1769988119.4433613,2,10,0,0,10,20.3881,0.0000,45.45,0.0000
16,1769988191.8737485,2,16,0,0,16,20.8484,0.0000,114.29,0.0000
17,1769988250.5134985,2,9,0,0,9,20.5793,0.0000,90.00,0.0000
18,1769988262.2025456,2,9,0,0,9,19.7754,0.0000,50.00,0.0000
19,1769988381.0733047,2,12,0,0,12,20.3129,0.0000,46.15,0.0000
