crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987431.0640647,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769987440.1440423,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1769987459.0140414,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1769987484.2356746,2,9,0,9,0,46.2285,0.0000,112.50,0.0000
4,1769987489.3949184,2,9,0,9,0,46.0628,0.0000,90.00,0.0000
5,1769987583.756245,2,27,0,27,0,46.6177,0.0000,150.00,0.0000
6,1769987594.2654517,2,15,0,15,0,46.7273,0.0000,93.75,0.0000
7,1769987642.735075,2,4,0,4,0,46.4030,0.0000,15.38,0.0000
8,1769987652.135995,2,10,0,10,0,46.8118,0.0000,100.00,0.0000
9,1769987665.6449203,2,8,0,8,0,47.1470,0.0000,57.14,0.0000
10,1769987858.2277634,2,12,0,12,0,46.7402,0.0000,66.67,0.0000
11,1769987995.225858,2,19,0,19,0,46.9144,0.0000,135.71,0.0000
12,1769988001.6054182,2,9,0,9,0,46.3401,0.0000,37.50,0.0000
13,1769988049.8756185,2,17,0,17,0,46.6869,0.0000,106.25,0.0000
14,1769988122.0456045,2,16,0,16,0,47.0727,0.0000,114.29,0.0000
15,1769988151.5351574,2,9,0,9,0,47.1291,0.0000,45.00,0.0000
16,1769988297.0913475,2,14,0,14,0,46.6912,0.0000,70.00,0.0000
17,1769988341.376899,2,20,0,20,0,46.9565,0.0000,125.00,0.0000
18,1769988360.1365,2,15,0,15,0,46.8311,0.0000,75.00,0.0000
