crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769987562.0943985,2,8,8,0,0,28.5436,0.0000,26.67,0.0000
1,1769987700.7141752,2,8,8,0,0,28.6990,0.0000,40.00,0.0000
2,1769987767.115198,2,17,17,0,0,28.2460,0.0000,77.27,0.0000
3,1769987772.8445914,2,9,9,0,0,29.1732,0.0000,34.62,0.0000
4,1769987790.4439833,2,7,7,0,0,29.4921,0.0000,26.92,0.0000
5,1769987804.0647514,2,10,10,0,0,28.6354,0.0000,41.67,0.0000
6,1769987829.3940496,2,13,13,0,0,27.9419,0.0000,108.33,0.0000
7,1769987911.5954583,2,12,12,0,0,28.8592,0.0000,54.55,0.0000
8,1769987927.1798363,2,13,13,0,0,28.9660,0.0000,59.09,0.0000
9,1769987942.9132707,2,4,4,0,0,29.9445,0.0000,11.76,0.0000
10,1769987986.244586,2,11,11,0,0,29.1799,0.0000,36.67,0.0000
11,1769988008.074604,2,10,10,0,0,29.2750,0.0000,35.71,0.0000
12,1769988028.63469,2,10,10,0,0,29.4516,0.0000,38.46,0.0000
13,1769988090.4939668,2,11,11,0,0,29.1566,0.0000,61.11,0.0000
14,1769988127.5733812,2,7,7,0,0,29.1150,0.0000,31.82,0.0000
15,1769988147.8241155,2,7,7,0,0,28.6464,0.0000,31.82,0.0000
16,1769988161.1351514,2,14,14,0,0,28.5354,0.0000,100.00,0.0000
17,1769988225.8446147,2,11,11,0,0,28.2311,0.0000,55.00,0.0000
18,1769988291.673538,2,9,9,0,0,28.8207,0.0000,40.91,0.0000
19,1769988376.8248405,2,15,15,0,0,28.6030,0.0000,83.33,0.0000
