crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p5_17,True,False,N/A,-15.355026874980751,0.03374028205871582,N/A,-15.355026874980751,-21.0,High,Slow Recover
0,sfc_unique_p3_17,True,False,N/A,-15.355026874980751,0.06557750701904297,N/A,-15.355026874980751,-21.0,High,Slow Recover
0,sfc_unique_p2_18,True,False,N/A,-3.1288275562806227,0.09793758392333984,N/A,-3.1288275562806227,-21.0,High,Slow Recover
1,sfc_unique_p3_22,True,False,N/A,-3.655026874980752,0.03457045555114746,N/A,-3.655026874980752,-21.0,High,Slow Recover
1,sfc_unique_p2_22,True,False,N/A,-6.215026874980751,0.14867639541625977,N/A,-6.215026874980751,-21.0,High,Slow Recover
1,sfc_unique_p1_22,True,False,N/A,-3.8150268749807523,0.16897869110107422,N/A,-3.8150268749807523,-21.0,High,Slow Recover
2,sfc_unique_p6_28,True,False,N/A,-15.23808115619483,0.02732110023498535,N/A,-15.23808115619483,-21.0,High,Slow Recover
2,sfc_cache_p5_31,True,False,N/A,-12.24808115619483,0.07006621360778809,N/A,-12.24808115619483,-10.0,High,Slow Recover
2,sfc_cache_p4_24,True,False,N/A,-12.993618751454667,0.10904908180236816,N/A,-12.993618751454667,-10.0,High,Slow Recover
2,sfc_cache_p3_31,True,False,N/A,-12.50808115619483,0.14411592483520508,N/A,-12.50808115619483,-6.0,High,Slow Recover
2,sfc_cache_p2_31,True,False,N/A,-11.57808115619483,0.17202138900756836,N/A,-11.57808115619483,-6.0,High,Slow Recover
2,sfc_cache_p1_31,True,False,N/A,-12.59808115619483,0.28191184997558594,N/A,-12.59808115619483,-6.0,High,Slow Recover
