crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1772549533.9788854,2,10,0,10,0,41.2529,0.0000,17.24,0.0000
1,1772549653.9799886,2,7,0,0,7,41.9668,0.0000,14.58,0.0000
2,1772549773.97737,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
