crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1772215734.3013067,2,2,0,2,0,37.9545,0.0000,2.63,0.0000
1,1772215854.3009062,2,1,0,1,0,38.9482,0.0000,2.38,0.0000
