crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
1,sfc_unique_p5_28,True,False,N/A,-11.498579926118722,0.09558248519897461,N/A,-11.498579926118722,-21.0,High,Slow Recover
1,sfc_unique_p4_28,True,False,N/A,-12.238579926118723,0.15767526626586914,N/A,-12.238579926118723,-21.0,High,Slow Recover
1,sfc_unique_p4_24,True,False,N/A,-18.304697416668894,0.24626660346984863,N/A,-18.304697416668894,-21.0,High,Slow Recover
1,sfc_cache_p6_26,True,False,N/A,-16.184026874980752,0.31815314292907715,N/A,-16.184026874980752,-10.0,High,Slow Recover
1,sfc_cache_p5_26,True,False,N/A,-16.184026874980752,0.5069422721862793,N/A,-16.184026874980752,-6.0,High,Slow Recover
1,sfc_cache_p4_26,True,False,N/A,-16.994026874980754,0.5544154644012451,N/A,-16.994026874980754,-6.0,High,Slow Recover
1,sfc_cache_p3_26,True,False,N/A,-16.544026874980755,0.6000473499298096,N/A,-16.544026874980755,-6.0,High,Slow Recover
1,sfc_cache_p2_26,True,False,N/A,-17.374026874980757,0.6477444171905518,N/A,-17.374026874980757,-6.0,High,Slow Recover
1,sfc_cache_p1_26,True,False,N/A,-16.434026874980752,0.6972513198852539,N/A,-16.434026874980752,-6.0,High,Slow Recover
2,sfc_unique_p5_34,True,False,N/A,-14.872319397217813,0.040084123611450195,N/A,-14.872319397217813,-21.0,High,Slow Recover
2,sfc_unique_p4_32,True,False,N/A,-14.149009603470919,0.1345963478088379,N/A,-14.149009603470919,-21.0,High,Slow Recover
2,sfc_unique_p3_34,True,False,N/A,-21.612319397217814,0.19364166259765625,N/A,-21.612319397217814,-21.0,High,Slow Recover
2,sfc_unique_p3_32,True,False,N/A,-12.759009603470918,0.3406405448913574,N/A,-12.759009603470918,-21.0,High,Slow Recover
2,sfc_unique_p3_29,True,False,N/A,-16.456841028773226,0.39730238914489746,N/A,-16.456841028773226,-21.0,High,Slow Recover
2,sfc_unique_p2_32,True,False,N/A,-14.009009603470918,0.4560251235961914,N/A,-14.009009603470918,-21.0,High,Slow Recover
2,sfc_unique_p1_34,True,False,N/A,-19.482319397217815,0.5149545669555664,N/A,-19.482319397217815,-21.0,High,Slow Recover
2,sfc_cache_p6_31,True,False,N/A,-20.146841028773228,0.5709636211395264,N/A,-20.146841028773228,-10.0,High,Slow Recover
2,sfc_cache_p5_31,True,False,N/A,-18.916841028773227,0.6295003890991211,N/A,-18.916841028773227,-6.0,High,Slow Recover
2,sfc_cache_p4_31,True,False,N/A,-19.26595129096203,0.6885058879852295,N/A,-19.26595129096203,-10.0,High,Slow Recover
2,sfc_cache_p3_31,True,False,N/A,-18.616841028773226,0.8868536949157715,N/A,-18.616841028773226,-6.0,High,Slow Recover
2,sfc_cache_p2_31,True,False,N/A,-20.85684102877323,0.944443941116333,N/A,-20.85684102877323,-6.0,High,Slow Recover
2,sfc_cache_p1_31,True,False,N/A,-17.356841028773225,1.0051348209381104,N/A,-17.356841028773225,-6.0,High,Slow Recover
