timestamp;(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1769439248.5612197;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;144.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;144.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439248.562267;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;144.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;144.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439248.5950189;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;241.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;321.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439248.5958943;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;241.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;321.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439248.6296146;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;386.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;80.00;0.00;0.00;0.00;0.00;240.00;0.00;80.00;546.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439248.630454;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;386.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;80.00;0.00;0.00;0.00;0.00;240.00;0.00;80.00;546.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439248.669379;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;531.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;304.67;160.00;80.00;0.00;0.00;0.00;304.67;80.00;80.00;546.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439248.670012;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;531.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;304.67;160.00;80.00;0.00;0.00;0.00;304.67;80.00;80.00;546.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439248.706954;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;675.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;609.34;320.00;80.00;0.00;0.00;0.00;679.34;80.00;240.00;546.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439248.7079372;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;675.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;609.34;320.00;80.00;0.00;0.00;0.00;679.34;80.00;240.00;546.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439248.749596;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;755.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;689.34;320.00;80.00;0.00;0.00;0.00;829.34;80.00;240.00;546.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439248.7506428;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;755.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;689.34;320.00;80.00;0.00;0.00;0.00;829.34;80.00;240.00;546.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439266.2348385;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;449.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;0.00;0.00;0.00;310.00;80.00;80.00;369.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439266.2357817;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;449.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;0.00;0.00;0.00;310.00;80.00;80.00;369.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439266.2666264;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;546.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;0.00;0.00;0.00;310.00;80.00;80.00;696.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439266.2675369;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;546.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;0.00;0.00;0.00;310.00;80.00;80.00;696.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439266.3015032;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;626.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;0.00;0.00;0.00;310.00;80.00;80.00;846.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439266.3021514;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;626.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;0.00;0.00;0.00;310.00;80.00;80.00;846.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439268.531522;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;626.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;80.00;80.00;0.00;310.00;230.00;80.00;846.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439268.5320878;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;626.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;80.00;80.00;0.00;310.00;230.00;80.00;846.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1769439268.5608082;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;626.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;160.00;320.00;0.00;310.00;380.00;80.00;846.34;0.00;0.00;0.00;0.00;0.00;160.00;0.00;0.00
1769439268.56129;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;626.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;160.00;320.00;0.00;310.00;380.00;80.00;846.34;0.00;0.00;0.00;0.00;0.00;160.00;0.00;0.00
1769439268.5900505;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;626.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;417.00;160.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;240.00;624.67;160.00;310.00;530.00;80.00;846.34;0.00;0.00;160.00;0.00;0.00;384.67;112.33;320.00
1769439268.5905378;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;626.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;417.00;160.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;240.00;624.67;160.00;310.00;530.00;80.00;846.34;0.00;0.00;160.00;0.00;0.00;384.67;112.33;320.00
1769439268.6200926;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;626.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;497.00;160.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;320.00;704.67;160.00;310.00;680.00;80.00;846.34;0.00;0.00;160.00;0.00;0.00;384.67;112.33;320.00
1769439268.62058;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;626.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;497.00;160.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;320.00;704.67;160.00;310.00;680.00;80.00;846.34;0.00;0.00;160.00;0.00;0.00;384.67;112.33;320.00
1769439268.6530888;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;626.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;737.00;320.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;400.00;784.67;320.00;310.00;830.00;80.00;846.34;0.00;0.00;320.00;0.00;0.00;384.67;112.33;320.00
1769439268.6536007;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;626.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;737.00;320.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;400.00;784.67;320.00;310.00;830.00;80.00;846.34;0.00;0.00;320.00;0.00;0.00;384.67;112.33;320.00
1769439268.6870239;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;626.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;977.00;480.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;480.00;864.67;480.00;310.00;980.00;80.00;846.34;0.00;0.00;480.00;0.00;0.00;384.67;112.33;320.00
1769439268.6876025;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;626.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;977.00;480.00;0.00;0.00;0.00;0.00;0.00;240.00;160.00;80.00;480.00;864.67;480.00;310.00;980.00;80.00;846.34;0.00;0.00;480.00;0.00;0.00;384.67;112.33;320.00
1769439279.0836432;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;544.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;977.00;480.00;0.00;0.00;0.00;0.00;0.00;240.00;400.00;80.00;480.00;864.67;480.00;310.00;980.00;390.00;224.67;0.00;0.00;480.00;0.00;0.00;384.67;112.33;320.00
