No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1772550150.9358463,0,1,0.0053,0.0655,0.0241,0.0249,0.54,6.5518,2.4947,0.0,0.0,0.0,3.66,0.99,2.67,None,0.0003726482391357422,8.127,True,None,sfc_cache_p1_1,0,None,0.0,0.0,0.0,0,2,1,1,0,False,100.0,2.5,13.0,16.5,0.0769,0.2053,0.04,0.094,2102.512893983289,2092.512893983289,10.0,0.8477741610395839,1,1,0
0,1772550150.9367251,0.0,1,0.0053,0.0655,0.0241,0.0249,0.54,6.5518,2.4947,0.0,0.0,0.0,8.39,4.63,3.76,None,0.0003726482391357422,10.833,True,None,sfc_unique_p1_1,0,None,0.0,0.0,0.0,0,2,1,1,0,False,100.0,2.5,13.0,16.5,0.0769,0.2053,0.04,0.094,2102.512893983289,2092.512893983289,10.0,0.8477741610395839,1,1,0
0,1772550150.9703093,0.0,2,0.0143,0.11,0.0473,0.0499,1.5119,11.0044,4.9894,0.0,0.0,0.0,4.58,1.95,2.63,None,0.054221153259277344,7.499,True,None,sfc_cache_p2_1,0,None,0.0,4.33,0.0,3,4,2,1,0,False,100.0,3.5,10.9175,16.5,0.1207,0.2745,0.0663,0.0943,2141.666662749734,2121.666662749734,20.0,0.8784462323036314,1,3,0
0,1772550150.9710262,0.0,2,0.0143,0.11,0.0473,0.0499,1.5119,11.0044,4.9894,0.0,0.0,0.0,5.37,1.7,3.67,None,0.054221153259277344,10.14,True,None,sfc_unique_p2_1,0,None,0.0,4.33,0.0,3,4,2,1,0,False,100.0,3.5,10.9175,16.5,0.1207,0.2745,0.0663,0.0943,2141.666662749734,2121.666662749734,20.0,0.8784462323036314,1,3,0
0,1772550150.9991837,0.1,3,0.0189,0.1546,0.0705,0.0499,2.0519,15.4571,4.9894,0.0,0.0,0.0,4.99,1.95,3.04,None,0.0885312557220459,7.712,True,None,sfc_cache_p3_1,0,None,4.0,8.66,33.0,7,6,3,1,0,False,100.0,3.1666666666666665,10.223333333333334,11.0,0.0999,0.3156,0.0639,0.0944,2185.811918902032,2155.811918902032,30.0,0.8863401520086615,1,5,0
0,1772550151.00008,0.1,3,0.0189,0.1546,0.0705,0.0499,2.0519,15.4571,4.9894,0.0,0.0,0.0,6.18,1.7,4.49,None,0.0885312557220459,10.137,True,None,sfc_unique_p3_1,0,None,4.0,8.66,33.0,7,6,3,1,0,False,100.0,3.1666666666666665,10.223333333333334,11.0,0.0999,0.3156,0.0639,0.0944,2185.811918902032,2155.811918902032,30.0,0.8863401520086615,1,5,0
0,1772550151.0306437,0.1,4,0.0234,0.1991,0.0936,0.0499,2.5919,19.9098,4.9894,0.0,0.0,0.0,4.58,1.95,2.63,None,0.11780357360839844,7.946,True,None,sfc_cache_p4_1,0,None,8.0,12.99,66.0,11,8,4,1,0,False,100.0,3.0,9.87625,8.25,0.0865,0.3316,0.0616,0.0944,2241.7881609698234,2201.7881609698234,40.0,0.8884968433373635,1,7,0
0,1772550151.0316133,0.1,4,0.0234,0.1991,0.0936,0.0499,2.5919,19.9098,4.9894,0.0,0.0,0.0,5.37,1.7,3.67,None,0.11780357360839844,10.031,True,None,sfc_unique_p4_1,0,None,8.0,12.99,66.0,11,8,4,1,0,False,100.0,3.0,9.87625,8.25,0.0865,0.3316,0.0616,0.0944,2241.7881609698234,2201.7881609698234,40.0,0.8884968433373635,1,7,0
0,1772550151.0602307,0.1,5,0.0276,0.2436,0.1168,0.0499,3.1319,24.3625,4.9894,0.0,0.0,0.0,4.99,1.95,3.04,None,0.14934587478637695,7.598,True,None,sfc_cache_p5_1,0,None,12.0,17.32,99.0,15,10,5,1,0,False,100.0,2.9,9.668000000000001,6.6,0.0772,0.3322,0.0595,0.0944,2285.1614777938444,2235.1614777938444,50.0,0.8883642221778647,1,9,0
0,1772550151.061162,0.1,5,0.0276,0.2436,0.1168,0.0499,3.1319,24.3625,4.9894,0.0,0.0,0.0,6.19,1.7,4.5,None,0.14934587478637695,9.955,True,None,sfc_unique_p5_1,0,None,12.0,17.32,99.0,15,10,5,1,0,False,100.0,2.9,9.668000000000001,6.6,0.0772,0.3322,0.0595,0.0944,2285.1614777938444,2235.1614777938444,50.0,0.8883642221778647,1,9,0
