crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad
2,sfc_unique_p3_4,True,True,Yes,0.7437175385142503,9.608268737792969e-05,RE_p3_4,0.7437175385142503,0
2,sfc_unique_p3_5,True,False,N/A,-7.920311398427717,0.032523393630981445,N/A,-7.920311398427717,-21.0
2,sfc_unique_p2_4,True,False,N/A,-12.483587716885546,0.06448578834533691,N/A,-12.483587716885546,-21.0
2,sfc_unique_p1_5,True,False,N/A,-6.660311398427718,0.10038447380065918,N/A,-6.660311398427718,-21.0
2,sfc_cache_p4_4,True,False,N/A,-13.643587716885547,0.1309499740600586,N/A,-13.643587716885547,-1.67
2,sfc_cache_p2_5,True,False,N/A,-9.16031139842772,0.16253232955932617,N/A,-9.16031139842772,-1.67
5,sfc_cache_p4_6,True,False,N/A,-11.109748345154863,0.05936932563781738,N/A,-11.109748345154863,-6.0
5,sfc_cache_p4_10,True,False,N/A,-13.790119004828933,0.11777067184448242,N/A,-13.790119004828933,-1.67
5,sfc_cache_p2_6,True,False,N/A,-11.815777494752929,0.17541933059692383,N/A,-11.815777494752929,-1.67
5,sfc_cache_p1_6,True,False,N/A,-11.815777494752929,0.44257140159606934,N/A,-11.815777494752929,-1.67
6,sfc_cache_p4_12,True,False,N/A,-9.725788305310235,0.05663299560546875,N/A,-9.725788305310235,-6.0
7,sfc_unique_p3_14,True,True,Yes,-0.01742094416055906,0.0001518726348876953,UNI_p3_14,-0.01742094416055906,0
8,sfc_cache_p1_13,True,True,Yes,0.3524841762959028,7.033348083496094e-05,MA_region_17,0.3524841762959028,0
8,sfc_cache_p1_14,True,True,Yes,0.35248417629590456,6.699562072753906e-05,MA_region_22,0.35248417629590456,0
8,sfc_cache_p1_16,True,True,Yes,0.9758160459275533,6.365776062011719e-05,MA_region_27,0.9758160459275533,0
8,sfc_cache_p2_13,True,True,Yes,1.2191376633667304,5.7697296142578125e-05,RE_region_17,1.2191376633667304,0
8,sfc_cache_p3_13,True,True,Yes,0.88190114601041,6.794929504394531e-05,EC_TC_region_3_13,0.88190114601041,0
8,sfc_cache_p3_14,True,True,Yes,0.0,6.031990051269531e-05,IA_DET_FT_14,0.0,0
8,sfc_cache_p4_13,True,True,Yes,0.88190114601041,6.651878356933594e-05,RE_region_17,0.88190114601041,0
8,sfc_cache_p4_14,True,True,Yes,-0.88190114601041,6.270408630371094e-05,RE_region_22,-0.88190114601041,0
8,sfc_unique_p2_13,True,True,Yes,1.266209922029958,7.128715515136719e-05,RE_p2_13,1.266209922029958,0
8,sfc_unique_p3_14,True,True,Yes,0.893372546114314,7.271766662597656e-05,RE_p3_14,0.893372546114314,0
8,sfc_unique_p4_13,True,True,Yes,1.2191376633667304,5.984306335449219e-05,EC_TC_p4_13,1.2191376633667304,0
8,sfc_unique_p1_13,True,False,N/A,5.024147563027562,0.06949067115783691,N/A,5.024147563027562,-21.0
8,sfc_cache_p4_16,True,False,N/A,-8.944950032621716,0.13889002799987793,N/A,-8.944950032621716,-10.0
8,sfc_cache_p3_16,True,False,N/A,-8.639748345154866,0.20969939231872559,N/A,-8.639748345154866,-10.0
8,sfc_cache_p2_16,True,False,N/A,-4.099469912365892,0.5085208415985107,N/A,-4.099469912365892,-6.0
8,sfc_cache_p2_14,True,False,N/A,-2.401319397217815,0.5796413421630859,N/A,-2.401319397217815,-1.67
8,sfc_cache_p1_11,True,False,N/A,-9.082729551970765,0.6518599987030029,N/A,-9.082729551970765,-10.0
9,sfc_cache_p1_13,True,True,Yes,1.8718201978761826,7.915496826171875e-05,MA_region_17,1.8718201978761826,0
9,sfc_cache_p1_14,True,True,Yes,1.7196856166673058,6.866455078125e-05,RE_region_22,1.7196856166673058,0
9,sfc_cache_p1_16,True,True,Yes,1.295558689121318,5.555152893066406e-05,EC_TC_region_1_16,1.295558689121318,0
9,sfc_cache_p2_13,True,True,Yes,0.27233231432704486,4.649162292480469e-05,EC_TC_region_2_13,0.27233231432704486,0
9,sfc_cache_p2_14,True,True,Yes,-0.07642102575458765,5.602836608886719e-05,MA_region_22,-0.07642102575458765,0
9,sfc_cache_p3_13,True,True,Yes,0.7866030570144815,5.030632019042969e-05,RE_region_17,0.7866030570144815,0
9,sfc_cache_p3_14,True,True,Yes,0.9583221717649977,5.125999450683594e-05,RE_region_22,0.9583221717649977,0
9,sfc_cache_p4_13,True,True,Yes,0.4409505730052068,4.6253204345703125e-05,EC_TC_region_4_13,0.4409505730052068,0
9,sfc_unique_p1_14,True,True,Yes,0.0,4.124641418457031e-05,EC_TC_p1_14,0.0,0
9,sfc_unique_p2_13,True,True,Yes,0.5478221894744593,4.482269287109375e-05,UNI_p2_13,0.5478221894744593,0
9,sfc_unique_p2_14,True,True,Yes,-0.07642102575458765,4.38690185546875e-05,EC_TC_p2_14,-0.07642102575458765,0
9,sfc_unique_p2_16,True,True,Yes,0.0,3.790855407714844e-05,EC_TC_p2_16,0.0,0
9,sfc_unique_p3_13,True,True,Yes,0.07642102575458765,3.695487976074219e-05,EC_TC_p3_13,0.07642102575458765,0
9,sfc_unique_p3_14,True,True,Yes,0.6674485449851666,4.982948303222656e-05,EC_TC_p3_14,0.6674485449851666,0
9,sfc_unique_p3_16,True,True,Yes,0.0,3.743171691894531e-05,EC_TC_p3_16,0.0,0
9,sfc_unique_p4_13,True,True,Yes,-0.2570846553874624,4.2438507080078125e-05,RE_p4_13,-0.2570846553874624,0
10,sfc_cache_p3_18,True,True,Yes,0.8945377090471283,8.225440979003906e-05,EC_TC_region_3_18,0.8945377090471283,0
11,sfc_cache_p2_21,True,True,Yes,0.8993950201729675,8.487701416015625e-05,MA_region_22,0.8993950201729675,0
11,sfc_cache_p2_22,True,True,Yes,1.8718201978761826,6.723403930664062e-05,MA_region_10,1.8718201978761826,0
11,sfc_cache_p3_21,True,True,Yes,1.8591836348394644,5.698204040527344e-05,RE_region_22,1.8591836348394644,0
11,sfc_cache_p3_22,True,True,Yes,0.7437175385142503,6.031990051269531e-05,MA_region_10,0.7437175385142503,0
11,sfc_cache_p4_21,True,True,Yes,0.88190114601041,4.553794860839844e-05,EC_TC_region_4_21,0.88190114601041,0
11,sfc_unique_p2_21,True,True,Yes,1.8577171919379651,5.5789947509765625e-05,EC_TC_p2_21,1.8577171919379651,0
11,sfc_unique_p3_21,True,True,Yes,1.8577171919379651,4.4345855712890625e-05,EC_TC_p3_21,1.8577171919379651,0
11,sfc_unique_p1_22,True,False,N/A,-2.7243317752359193,0.07573199272155762,N/A,-2.7243317752359193,-21.0
11,sfc_cache_p4_22,True,False,N/A,-10.414331775235919,0.1769266128540039,N/A,-10.414331775235919,-6.0
12,sfc_cache_p2_28,True,True,Yes,0.0,0.0001068115234375,RE_region_16,0.0,0
14,sfc_cache_p2_37,True,True,Yes,0.5621585028166436,7.843971252441406e-05,MA_region_31,0.5621585028166436,0
14,sfc_cache_p2_41,True,True,Yes,0.0,6.556510925292969e-05,MA_region_20,0.0,0
14,sfc_cache_p3_37,True,True,Yes,0.3524841762959028,6.914138793945312e-05,RE_region_31,0.3524841762959028,0
14,sfc_cache_p4_37,True,True,Yes,0.4328876851942418,7.367134094238281e-05,MA_region_31,0.4328876851942418,0
14,sfc_cache_p4_41,True,True,Yes,1.1154660963252123,6.747245788574219e-05,MA_region_20,1.1154660963252123,0
14,sfc_unique_p2_37,True,True,Yes,0.7437175385142503,7.82012939453125e-05,UNI_p2_37,0.7437175385142503,0
14,sfc_unique_p3_37,True,True,Yes,0.3524841762959028,6.413459777832031e-05,RE_p3_37,0.3524841762959028,0
14,sfc_unique_p3_41,True,True,Yes,1.4497466881123202,7.176399230957031e-05,IA_DET_FT_41,1.4497466881123202,0
14,sfc_unique_p4_37,True,True,Yes,0.3524841762959028,6.246566772460938e-05,RE_p4_37,0.3524841762959028,0
14,sfc_unique_p4_41,True,False,N/A,-7.5394301906245715,0.09432125091552734,N/A,-7.5394301906245715,-21.0
14,sfc_unique_p1_42,True,False,N/A,0.5243723212620708,0.18536758422851562,N/A,0.5243723212620708,-21.0
14,sfc_cache_p4_42,True,False,N/A,-8.298391161381607,0.2767813205718994,N/A,-8.298391161381607,-1.67
14,sfc_cache_p3_42,True,False,N/A,-10.408391161381608,0.3702995777130127,N/A,-10.408391161381608,-1.67
14,sfc_cache_p1_41,True,False,N/A,-11.898870562873732,0.7257602214813232,N/A,-11.898870562873732,-6.0
14,sfc_cache_p1_37,True,False,N/A,-3.3406699478106887,0.8186192512512207,N/A,-3.3406699478106887,-1.67
