No.,time,timestamp,number_of_sfc,cpu_utilization,bandwidth_utilization,cache_utilization,latency,duration,success,arrival_time,depart_time,sfc_id
1,None,1695126407.1025023,4,0.006388888888888888,0.0009238095238095237,0.020833333333333332,1,0.13321590423583984,1,1695126406.9682865,1695126407.1025023,sfc_cache_p1_1
2,None,1695126407.339894,4,0.019166666666666665,0.0027714285714285714,0.020833333333333332,1,0.18282222747802734,1,1695126406.9682865,1695126407.339894,sfc_unique_p1_1
3,None,1695126407.6053023,4,0.025555555555555554,0.0036952380952380947,0.041666666666666664,1,0.1802687644958496,1,1695126406.9682865,1695126407.6053023,sfc_cache_p2_1
4,None,1695126407.8435707,4,0.03833333333333333,0.005542857142857143,0.041666666666666664,1,0.19072461128234863,1,1695126406.9682865,1695126407.8435707,sfc_unique_p2_1
5,None,1695126408.0873477,4,0.044722222222222226,0.006466666666666666,0.0625,1,0.18971848487854004,1,1695126406.9692864,1695126408.0873477,sfc_cache_p3_1
6,None,1695126408.33065,4,0.0575,0.008314285714285715,0.0625,1,0.1862473487854004,1,1695126406.9692864,1695126408.33065,sfc_unique_p3_1
7,None,1695126408.600077,4,0.06388888888888888,0.009238095238095238,0.08333333333333333,1,0.18425917625427246,1,1695126406.9692864,1695126408.600077,sfc_cache_p4_1
8,None,1695126408.8599122,4,0.07666666666666666,0.011085714285714286,0.08333333333333333,1,0.19473505020141602,1,1695126406.9692864,1695126408.8599122,sfc_unique_p4_1
9,None,1695126428.1395447,4,0.08305555555555555,0.02115238095238095,0.10416666666666667,5,0.1497344970703125,1,1695126427.9898102,1695126428.1395447,sfc_cache_p1_2
10,None,1695126428.3843763,4,0.09583333333333334,0.03642857142857143,0.10416666666666667,4,0.17925238609313965,1,1695126427.9898102,1695126428.3843763,sfc_unique_p1_2
11,None,1695126428.6428158,4,0.10222222222222221,0.03735238095238095,0.125,5,0.1932847499847412,1,1695126427.9898102,1695126428.6428158,sfc_cache_p2_2
12,None,1695126428.8981586,4,0.115,0.048342857142857146,0.125,4,0.1867525577545166,1,1695126427.9898102,1695126428.8981586,sfc_unique_p2_2
13,None,1695126429.1484845,4,0.12138888888888888,0.049266666666666674,0.14583333333333334,4,0.18575668334960938,1,1695126427.9898102,1695126429.1484845,sfc_cache_p3_2
