crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad
0,sfc_unique_p2_6,True,False,N/A,-24.12100058779027,0.04265737533569336,N/A,-24.12100058779027,-21.0
0,sfc_cache_p3_5,True,False,N/A,-25.930189800184603,0.07829523086547852,N/A,-25.930189800184603,-10.0
0,sfc_cache_p3_3,True,False,N/A,-24.743055698181813,0.11470818519592285,N/A,-24.743055698181813,-10.0
0,sfc_cache_p2_9,True,False,N/A,-26.650541906775743,0.1530601978302002,N/A,-26.650541906775743,-10.0
0,sfc_cache_p2_7,True,False,N/A,-26.573939128676564,0.1901533603668213,N/A,-26.573939128676564,-10.0
0,sfc_cache_p2_5,True,False,N/A,-21.713160650586534,0.23125314712524414,N/A,-21.713160650586534,-10.0
0,sfc_cache_p2_3,True,False,N/A,-25.766271024327587,0.27085447311401367,N/A,-25.766271024327587,-6.0
0,sfc_cache_p1_6,True,False,N/A,-26.76072633352432,0.30895543098449707,N/A,-26.76072633352432,-6.0
0,sfc_cache_p1_5,True,False,N/A,-26.879022048590283,0.3539888858795166,N/A,-26.879022048590283,-1.67
0,sfc_cache_p1_3,True,False,N/A,-27.121434031920042,0.4006223678588867,N/A,-27.121434031920042,-6.0
1,sfc_unique_p4_5,True,False,N/A,-20.130608866218854,0.041138410568237305,N/A,-20.130608866218854,-21.0
1,sfc_unique_p1_9,True,False,N/A,-16.998678816979748,0.07730293273925781,N/A,-16.998678816979748,-21.0
1,sfc_cache_p3_9,True,False,N/A,-26.877258452581053,0.11220026016235352,N/A,-26.877258452581053,-1.67
1,sfc_cache_p3_6,True,False,N/A,-22.88111384556079,0.15242767333984375,N/A,-22.88111384556079,-10.0
1,sfc_cache_p2_5,True,False,N/A,-25.82773712694815,0.19022250175476074,N/A,-25.82773712694815,-6.0
1,sfc_cache_p1_7,True,False,N/A,-22.02149427298592,0.22796249389648438,N/A,-22.02149427298592,-6.0
2,sfc_unique_p4_10,True,False,N/A,-24.93769797907435,0.04496598243713379,N/A,-24.93769797907435,-21.0
2,sfc_unique_p2_8,True,False,N/A,-16.376793883053544,0.0856027603149414,N/A,-16.376793883053544,-21.0
2,sfc_cache_p4_8,True,False,N/A,-26.085906197859302,0.12886476516723633,N/A,-26.085906197859302,-10.0
2,sfc_cache_p4_12,True,False,N/A,-24.96561305649407,0.17003536224365234,N/A,-24.96561305649407,-6.0
2,sfc_cache_p4_11,True,False,N/A,-24.27314569684522,0.2145075798034668,N/A,-24.27314569684522,-10.0
2,sfc_cache_p3_9,True,False,N/A,-25.472918170113346,0.2574131488800049,N/A,-25.472918170113346,-5.67
2,sfc_cache_p3_8,True,False,N/A,-26.556793883053544,0.3023974895477295,N/A,-26.556793883053544,-1.67
2,sfc_cache_p3_13,True,False,N/A,-29.163256668195668,0.3454704284667969,N/A,-29.163256668195668,-10.0
2,sfc_cache_p2_13,True,False,N/A,-21.35088161391382,0.390857458114624,N/A,-21.35088161391382,-10.0
2,sfc_cache_p2_12,True,False,N/A,-22.79565671387607,0.43492889404296875,N/A,-22.79565671387607,-6.0
2,sfc_cache_p2_11,True,False,N/A,-20.16789772976976,0.4843254089355469,N/A,-20.16789772976976,-10.0
2,sfc_cache_p1_9,True,False,N/A,-24.535568193966235,0.5309021472930908,N/A,-24.535568193966235,-6.0
2,sfc_cache_p1_8,True,False,N/A,-22.96200522935147,0.5815010070800781,N/A,-22.96200522935147,-6.0
2,sfc_cache_p1_13,True,False,N/A,-29.59088161391382,0.629387617111206,N/A,-29.59088161391382,-6.0
2,sfc_cache_p1_12,True,False,N/A,-25.972534971481892,0.6803710460662842,N/A,-25.972534971481892,-10.0
2,sfc_cache_p1_11,True,False,N/A,-18.26314569684522,0.7290077209472656,N/A,-18.26314569684522,-6.0
3,sfc_unique_p4_12,True,False,N/A,-27.99063042668558,0.04727673530578613,N/A,-27.99063042668558,-21.0
3,sfc_unique_p3_13,True,False,N/A,-25.518051760593806,0.08931231498718262,N/A,-25.518051760593806,-21.0
