crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770814552.0575883,2,9,0,9,0,18.9126,0.0000,22.50,0.0000
1,1770814574.1064591,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1770814597.8388917,2,23,0,23,0,18.7436,0.0000,115.00,0.0000
3,1770814622.5080988,2,17,0,17,0,19.2668,0.0000,50.00,0.0000
4,1770814624.8077698,2,13,0,13,0,18.5589,0.0000,34.21,0.0000
5,1770814648.8985221,2,16,0,16,0,19.9108,0.0000,42.11,0.0000
6,1770814713.3193974,2,18,0,18,0,19.1211,0.0000,64.29,0.0000
7,1770814714.8095248,2,20,0,20,0,19.0248,0.0000,76.92,0.0000
8,1770814791.1782873,2,10,0,10,0,18.9583,0.0000,31.25,0.0000
9,1770814798.0590615,2,16,0,16,0,18.7807,0.0000,66.67,0.0000
10,1770814849.4674196,2,8,0,8,0,17.7620,0.0000,20.00,0.0000
11,1770814856.7977326,2,11,0,11,0,18.6055,0.0000,34.38,0.0000
12,1770814929.019637,2,19,0,19,0,18.6993,0.0000,158.33,0.0000
13,1770814959.448518,2,17,0,17,0,18.8335,0.0000,425.00,0.0000
14,1770814999.9783344,2,9,0,9,0,18.7005,0.0000,37.50,0.0000
15,1770815052.9688957,2,14,0,14,0,18.8103,0.0000,87.50,0.0000
16,1770815161.2994068,2,17,0,17,0,18.5356,0.0000,85.00,0.0000
17,1770815188.838607,2,12,0,12,0,18.8943,0.0000,31.58,0.0000
18,1770815237.388452,2,13,0,13,0,19.0498,0.0000,43.33,0.0000
19,1770815246.440929,2,29,0,29,0,18.7699,0.0000,483.33,0.0000
