crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770814529.7537205,2,14,0,14,0,30.5780,0.0000,50.00,0.0000
1,1770814540.392761,2,6,0,6,0,31.0145,0.0000,21.43,0.0000
2,1770814617.984736,2,27,0,27,0,30.4133,0.0000,168.75,0.0000
3,1770814622.074318,2,15,0,15,0,30.6884,0.0000,68.18,0.0000
4,1770814639.1846552,2,19,0,19,0,30.6338,0.0000,105.56,0.0000
5,1770814656.3822951,2,6,0,6,0,29.8255,0.0000,15.00,0.0000
6,1770814685.9832644,2,8,0,8,0,31.6668,0.0000,25.00,0.0000
7,1770814689.7937925,2,15,0,15,0,30.0154,0.0000,57.69,0.0000
8,1770814755.1041238,2,26,0,26,0,30.4306,0.0000,325.00,0.0000
9,1770814802.6648166,2,20,0,20,0,30.2344,0.0000,83.33,0.0000
10,1770814830.5131195,2,15,0,15,0,30.0292,0.0000,37.50,0.0000
11,1770814953.283139,2,9,0,9,0,30.3050,0.0000,18.75,0.0000
12,1770814969.2145836,2,20,0,20,0,30.7317,0.0000,83.33,0.0000
13,1770815116.5834658,2,11,0,11,0,29.7725,0.0000,28.95,0.0000
14,1770815143.4340355,2,16,0,16,0,30.2868,0.0000,53.33,0.0000
15,1770815162.3654866,2,25,0,25,0,30.1915,0.0000,250.00,0.0000
16,1770815191.3137841,2,21,0,21,0,30.4851,0.0000,175.00,0.0000
17,1770815226.5547822,2,18,0,18,0,30.3000,0.0000,112.50,0.0000
18,1770815257.82354,2,12,0,12,0,30.2163,0.0000,42.86,0.0000
19,1770815276.8147757,2,26,0,26,0,30.1507,0.0000,185.71,0.0000
20,1770815293.2333803,2,10,0,10,0,30.0656,0.0000,31.25,0.0000
