crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770814403.8543015,2,4,0,0,4,48.9763,0.0000,40.00,0.0000
1,1770814512.7244217,2,6,0,0,6,48.7171,0.0000,20.00,0.0000
2,1770814519.4736915,2,3,0,0,3,49.4074,0.0000,7.14,0.0000
3,1770814556.575728,2,12,0,0,12,48.8905,0.0000,42.86,0.0000
4,1770814564.1747963,2,7,0,0,7,49.0091,0.0000,19.44,0.0000
5,1770814568.714314,2,4,0,0,4,48.3859,0.0000,12.50,0.0000
6,1770814674.2851398,2,7,0,0,7,48.9942,0.0000,19.44,0.0000
7,1770814701.6347044,2,5,0,0,5,48.3275,0.0000,22.73,0.0000
8,1770814724.9535916,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
9,1770814750.1654305,2,9,0,0,9,48.9294,0.0000,37.50,0.0000
10,1770814759.6050384,2,6,0,0,6,49.6486,0.0000,16.67,0.0000
11,1770814839.9953635,2,10,0,0,10,49.3284,0.0000,31.25,0.0000
12,1770814850.7059512,2,14,0,0,14,48.7076,0.0000,53.85,0.0000
13,1770814858.7345338,2,5,0,0,5,49.4879,0.0000,13.16,0.0000
14,1770814981.854618,2,7,0,0,7,49.1672,0.0000,19.44,0.0000
15,1770815027.64509,2,6,0,0,6,49.0448,0.0000,16.67,0.0000
16,1770815051.38501,2,7,0,0,7,49.6665,0.0000,18.42,0.0000
17,1770815055.834854,2,6,0,0,6,50.3187,0.0000,20.00,0.0000
18,1770815064.3144438,2,6,0,0,6,48.6362,0.0000,15.79,0.0000
19,1770815251.5946503,2,5,0,0,5,48.3963,0.0000,12.50,0.0000
20,1770815265.5453598,2,10,0,0,10,49.0176,0.0000,41.67,0.0000
21,1770815319.306208,2,15,0,0,15,49.0150,0.0000,93.75,0.0000
