crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770814439.827743,2,17,17,0,0,44.7933,0.0000,212.50,0.0000
1,1770814468.888108,2,30,30,0,0,45.4099,0.0000,500.00,0.0000
2,1770814523.697951,2,16,16,0,0,45.4038,0.0000,53.33,0.0000
3,1770814638.5876534,2,15,15,0,0,45.3676,0.0000,62.50,0.0000
4,1770814644.2666771,2,8,8,0,0,45.9425,0.0000,26.67,0.0000
5,1770814698.9963646,2,9,9,0,0,44.7778,0.0000,30.00,0.0000
6,1770814720.4275262,2,14,14,0,0,45.5868,0.0000,77.78,0.0000
7,1770814779.056959,2,12,12,0,0,45.3055,0.0000,33.33,0.0000
8,1770814818.67685,2,12,12,0,0,45.4687,0.0000,35.29,0.0000
9,1770814852.218491,2,27,27,0,0,45.0918,0.0000,90.00,0.0000
10,1770814873.9975493,2,12,12,0,0,45.6435,0.0000,33.33,0.0000
11,1770814875.1571016,2,8,8,0,0,45.2319,0.0000,20.00,0.0000
12,1770814940.6580117,2,16,16,0,0,46.2347,0.0000,50.00,0.0000
13,1770814947.7669408,2,8,8,0,0,45.2605,0.0000,25.00,0.0000
14,1770815032.7872312,2,9,9,0,0,45.1498,0.0000,28.12,0.0000
15,1770815038.236776,2,12,12,0,0,45.8666,0.0000,42.86,0.0000
16,1770815179.6672406,2,10,10,0,0,46.1961,0.0000,33.33,0.0000
17,1770815180.751083,2,15,15,0,0,44.8202,0.0000,57.69,0.0000
18,1770815284.7384067,2,19,19,0,0,45.3335,0.0000,73.08,0.0000
