crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770814359.407353,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770814482.6679282,2,4,0,0,4,31.3475,0.0000,11.76,0.0000
2,1770814541.279387,2,12,0,0,12,30.6715,0.0000,42.86,0.0000
3,1770814559.558256,2,5,0,0,5,31.2407,0.0000,13.16,0.0000
4,1770814587.948339,2,3,0,0,3,30.9036,0.0000,6.00,0.0000
5,1770814621.5487237,2,9,0,0,9,29.5435,0.0000,20.45,0.0000
6,1770814735.178139,2,8,0,0,8,31.2484,0.0000,21.05,0.0000
7,1770814743.618011,2,4,0,0,4,31.2372,0.0000,12.50,0.0000
8,1770814776.3883376,2,5,0,0,5,31.0304,0.0000,20.83,0.0000
9,1770814880.0095367,2,13,0,0,13,30.2137,0.0000,46.43,0.0000
10,1770814894.2279615,2,2,0,0,2,31.3107,0.0000,5.56,0.0000
11,1770814928.5378847,2,4,0,0,4,30.9301,0.0000,9.52,0.0000
12,1770815043.6294837,2,11,0,0,11,31.1096,0.0000,30.56,0.0000
13,1770815046.9385355,2,5,0,0,5,31.0235,0.0000,13.16,0.0000
14,1770815048.149583,2,10,0,0,10,30.3423,0.0000,35.71,0.0000
15,1770815074.647907,2,2,0,0,2,31.9598,0.0000,3.85,0.0000
16,1770815112.3888564,2,8,0,0,8,30.2893,0.0000,19.05,0.0000
17,1770815189.2979662,2,2,0,0,2,29.3792,0.0000,4.55,0.0000
18,1770815244.6279433,2,3,0,0,3,30.2310,0.0000,6.82,0.0000
19,1770815278.6193078,2,11,0,0,11,30.9076,0.0000,36.67,0.0000
20,1770815280.588073,2,3,0,0,3,31.5451,0.0000,7.14,0.0000
21,1770815289.3982646,2,4,0,0,4,30.7089,0.0000,10.00,0.0000
