crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770814405.0602305,2,5,0,5,0,7.9430,0.0000,50.00,0.0000
1,1770814441.162321,2,19,0,19,0,7.8076,0.0000,475.00,0.0000
2,1770814457.9116144,2,11,0,11,0,7.6336,0.0000,55.00,0.0000
3,1770814479.6003373,2,8,0,8,0,6.5982,0.0000,20.00,0.0000
4,1770814497.3531942,2,22,0,22,0,7.4199,0.0000,122.22,0.0000
5,1770814528.3011405,2,12,0,12,0,7.0801,0.0000,46.15,0.0000
6,1770814562.1705885,2,7,0,7,0,6.2308,0.0000,14.58,0.0000
7,1770814614.7726269,2,21,0,21,0,7.6451,0.0000,116.67,0.0000
8,1770814616.5418046,2,11,0,11,0,7.6807,0.0000,39.29,0.0000
9,1770814690.1707845,2,15,0,15,0,7.8111,0.0000,50.00,0.0000
10,1770814757.0003164,2,9,0,9,0,6.9508,0.0000,19.57,0.0000
11,1770814933.0715492,2,8,0,8,0,7.4314,0.0000,33.33,0.0000
12,1770815000.7112556,2,10,0,10,0,7.6828,0.0000,41.67,0.0000
13,1770815168.813182,2,21,0,21,0,7.8158,0.0000,175.00,0.0000
14,1770815200.5417094,2,12,0,12,0,7.8426,0.0000,42.86,0.0000
