crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770814418.1833038,2,5,0,0,5,42.3019,0.0000,35.71,0.0000
1,1770814462.5338476,2,10,0,0,10,43.9414,0.0000,41.67,0.0000
2,1770814505.8527966,2,3,0,0,3,44.4355,0.0000,8.82,0.0000
3,1770814523.80305,2,8,0,0,8,44.7423,0.0000,23.53,0.0000
4,1770814583.8327973,2,8,0,0,8,43.3257,0.0000,21.05,0.0000
5,1770814632.6027937,2,3,0,0,3,42.7850,0.0000,8.82,0.0000
6,1770814654.2024903,2,2,0,0,2,43.5433,0.0000,7.14,0.0000
7,1770814655.8535252,2,8,0,0,8,44.6686,0.0000,33.33,0.0000
8,1770814707.422241,2,1,0,0,1,45.0481,0.0000,2.17,0.0000
9,1770814792.2035758,2,10,0,0,10,43.0792,0.0000,29.41,0.0000
10,1770814813.0532227,2,5,0,0,5,44.7791,0.0000,16.67,0.0000
11,1770814826.1529667,2,5,0,0,5,43.3664,0.0000,12.50,0.0000
12,1770814876.7025383,2,1,0,0,1,43.6136,0.0000,2.17,0.0000
13,1770814893.8839095,2,10,0,0,10,43.8450,0.0000,26.32,0.0000
14,1770814894.386624,2,7,0,0,7,43.6097,0.0000,15.22,0.0000
15,1770814910.6635485,2,8,0,0,8,45.1361,0.0000,22.22,0.0000
16,1770815002.8526056,2,2,0,0,2,44.4448,0.0000,5.56,0.0000
17,1770815007.3620017,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
18,1770815098.3330307,2,4,0,0,4,44.1657,0.0000,10.00,0.0000
19,1770815126.7706242,2,2,0,0,2,44.9139,0.0000,4.55,0.0000
20,1770815230.0628273,2,3,0,0,3,44.2904,0.0000,7.14,0.0000
21,1770815230.2897613,2,2,0,0,2,44.2517,0.0000,4.55,0.0000
