No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1761780511.4458923,36.0,12,0.2094,0.3881,0.2332,0.2994,24.0464,38.8116,29.9365,12.2747,0.0,0.0,8.58,None,None,10.247,True,None,sfc_cache_p2_3,0,None,12.33,4.33,66.0,17,28,0,0,0,False,100.0,9.404285714285715,5.500714285714286,14.142857142857142,2473.781919738017,160.0,2633.781919738017
0,1761780511.446571,36.0,12,0.2094,0.3881,0.2332,0.2994,24.0464,38.8116,29.9365,12.2747,0.0,0.0,9.54,None,None,9.734,True,None,sfc_unique_p2_3,0,None,12.33,4.33,66.0,17,28,0,0,0,False,100.0,9.404285714285715,5.500714285714286,14.142857142857142,2473.781919738017,160.0,2633.781919738017
0,1761780511.466799,36.1,13,0.217,0.4251,0.2494,0.3243,25.81,42.5083,32.4312,11.2166,0.0,0.0,8.42,None,None,5.713,True,None,sfc_cache_p3_3,0,None,12.33,4.33,66.0,18,30,0,0,0,False,100.0,9.321666666666665,5.623,14.3,2500.4790625951605,170.0,2670.4790625951605
0,1761780511.4671898,36.1,13,0.217,0.4251,0.2494,0.3243,25.81,42.5083,32.4312,11.2166,0.0,0.0,12.13,None,None,5.411,True,None,sfc_unique_p3_3,0,None,12.33,4.33,66.0,18,30,0,0,0,False,100.0,9.321666666666665,5.623,14.3,2500.4790625951605,170.0,2670.4790625951605
0,1761780511.4903326,36.1,14,0.2333,0.4293,0.2618,0.3243,28.5455,42.9291,32.4312,10.6649,0.0,0.0,7.19,None,None,6.025,True,None,sfc_cache_p4_3,0,None,16.33,4.33,99.0,20,32,0,0,0,False,100.0,9.530625,5.32375,13.40625,2523.8319197380174,180.0,2703.8319197380174
0,1761780511.4907207,36.1,14,0.2333,0.4293,0.2618,0.3243,28.5455,42.9291,32.4312,10.6649,0.0,0.0,9.73,None,None,5.585,True,None,sfc_unique_p4_3,0,None,16.33,4.33,99.0,20,32,0,0,0,False,100.0,9.530625,5.32375,13.40625,2523.8319197380174,180.0,2703.8319197380174
0,1761780511.5228112,36.1,15,0.2345,0.4822,0.2686,0.3243,29.1935,48.2209,32.4312,10.165,0.0,0.0,5.32,None,None,10.299,True,None,sfc_cache_p5_3,0,None,20.33,4.33,132.0,22,34,0,0,0,False,100.0,9.146470588235294,5.628235294117648,12.617647058823529,2564.500951621627,190.0,2754.500951621627
0,1761780511.5231895,36.1,15,0.2345,0.4822,0.2686,0.3243,29.1935,48.2209,32.4312,10.165,0.0,0.0,5.93,None,None,5.629,True,None,sfc_unique_p5_3,0,None,20.33,4.33,132.0,22,34,0,0,0,False,100.0,9.146470588235294,5.628235294117648,12.617647058823529,2564.500951621627,190.0,2754.500951621627
0,1761780511.5468426,36.1,16,0.2481,0.4822,0.2879,0.3243,31.2821,48.2209,32.4312,10.5051,0.0,0.0,8.94,None,None,5.943,True,None,sfc_cache_p6_3,0,None,24.33,8.66,165.0,26,36,0,0,0,False,100.0,9.268055555555556,5.315555555555556,11.916666666666666,2576.6445230501986,200.0,2776.6445230501986
0,1761780511.547224,36.1,16,0.2481,0.4822,0.2879,0.3243,31.2821,48.2209,32.4312,10.5051,0.0,0.0,17.72,None,None,5.614,True,None,sfc_unique_p6_3,0,None,24.33,8.66,165.0,26,36,0,0,0,False,100.0,9.268055555555556,5.315555555555556,11.916666666666666,2576.6445230501986,200.0,2776.6445230501986
0,1761780531.422194,56.0,16,0.2626,0.4948,0.3123,0.3493,33.6224,49.4809,34.9259,10.889,0.0,0.0,16.75,None,None,6.135,True,None,sfc_cache_p1_4,0,None,24.33,8.66,165.0,26,38,0,0,0,False,100.0,9.464473684210526,5.167368421052632,12.157894736842104,2595.2306490368874,210.0,2805.2306490368874
0,1761780531.4225693,56.0,16,0.2626,0.4948,0.3123,0.3493,33.6224,49.4809,34.9259,10.889,0.0,0.0,11.67,None,None,5.557,True,None,sfc_unique_p1_4,0,None,24.33,8.66,165.0,26,38,0,0,0,False,100.0,9.464473684210526,5.167368421052632,12.157894736842104,2595.2306490368874,210.0,2805.2306490368874
0,1761780531.4469864,56.0,17,0.2789,0.499,0.3258,0.3742,36.4303,49.9017,37.4206,11.0187,0.0,0.0,7.77,None,None,5.844,True,None,sfc_cache_p2_4,0,None,24.33,8.66,165.0,26,40,0,0,0,False,100.0,9.724499999999999,4.95075,12.375,2610.9808425053907,220.0,2830.9808425053907
0,1761780531.447365,56.0,17,0.2789,0.499,0.3258,0.3742,36.4303,49.9017,37.4206,11.0187,0.0,0.0,14.21,None,None,5.672,True,None,sfc_unique_p2_4,0,None,24.33,8.66,165.0,26,40,0,0,0,False,100.0,9.724499999999999,4.95075,12.375,2610.9808425053907,220.0,2830.9808425053907
0,1761780531.4848092,56.1,18,0.2917,0.5091,0.3413,0.3992,38.3386,50.9097,39.9153,12.196,0.0,0.0,9.2,None,None,10.548,True,None,sfc_cache_p3_4,0,None,24.33,8.66,165.0,28,42,0,0,0,False,100.0,9.904285714285715,4.810238095238096,12.571428571428571,2616.3979605985655,234.4,2850.7979605985656
0,1761780531.485209,56.1,18,0.2917,0.5091,0.3413,0.3992,38.3386,50.9097,39.9153,12.196,0.0,0.0,13.68,None,None,6.547,True,None,sfc_unique_p3_4,0,None,24.33,8.66,165.0,28,42,0,0,0,False,100.0,9.904285714285715,4.810238095238096,12.571428571428571,2616.3979605985655,234.4,2850.7979605985656
0,1761780531.5100777,56.1,19,0.3094,0.5091,0.3584,0.4241,39.7425,50.9097,42.41,15.2251,0.0,0.0,9.52,None,None,5.982,True,None,sfc_cache_p4_4,0,None,24.33,8.66,165.0,30,44,0,0,0,False,100.0,10.158636363636363,4.591590909090909,12.75,2627.0864868839267,264.4,2891.486486883927
0,1761780531.5104496,56.1,19,0.3094,0.5091,0.3584,0.4241,39.7425,50.9097,42.41,15.2251,0.0,0.0,20.48,None,None,5.782,True,None,sfc_unique_p4_4,0,None,24.33,8.66,165.0,30,44,0,0,0,False,100.0,10.158636363636363,4.591590909090909,12.75,2627.0864868839267,264.4,2891.486486883927
0,1761780531.5345793,56.1,20,0.3094,0.5091,0.3584,0.4241,39.7425,50.9097,42.41,15.2251,0.0,0.0,15.17,None,None,6.166,False,None,sfc_cache_p5_4,0,None,24.33,8.66,165.0,30,44,0,0,0,False,97.77777777777777,10.158636363636363,4.591590909090909,12.75,2627.0864868839267,264.4,2891.486486883927
0,1761780531.5351696,56.1,20,0.3094,0.5091,0.3584,0.4241,39.7425,50.9097,42.41,15.2251,0.0,0.0,None,None,None,6.109,False,None,sfc_unique_p5_4,0,None,24.33,8.66,165.0,30,44,0,0,0,False,95.65217391304348,10.158636363636363,4.591590909090909,12.75,2627.0864868839267,264.4,2891.486486883927
0,1761780531.560222,56.2,21,0.3177,0.5318,0.3794,0.4241,41.6865,53.1776,42.41,14.694,0.0,0.0,8.02,None,None,5.938,True,None,sfc_cache_p6_4,0,None,28.33,8.66,198.0,33,46,0,0,0,False,95.74468085106383,10.108260869565218,4.5876086956521736,12.195652173913043,2641.3047515864414,274.4,2915.7047515864415
0,1761780531.5606055,56.2,21,0.3177,0.5318,0.3794,0.4241,41.6865,53.1776,42.41,14.694,0.0,0.0,11.07,None,None,5.552,True,None,sfc_unique_p6_4,0,None,28.33,8.66,198.0,33,46,0,0,0,False,95.83333333333334,10.108260869565218,4.5876086956521736,12.195652173913043,2641.3047515864414,274.4,2915.7047515864415
0,1761780535.5593855,60.2,21,0.3238,0.5091,0.3651,0.449,42.1185,50.9097,44.9047,15.9964,0.0,0.0,8.11,None,None,6.033,True,None,sfc_cache_p6_2,0,None,24.33,8.66,165.0,30,46,0,0,0,False,95.91836734693877,10.390869565217391,4.3919565217391305,12.91304347826087,2631.4378579167314,274.4,2905.8378579167315
0,1761780535.5597715,60.2,21,0.3238,0.5091,0.3651,0.449,42.1185,50.9097,44.9047,15.9964,0.0,0.0,8.27,None,None,5.664,True,None,sfc_unique_p6_2,0,None,24.33,8.66,165.0,30,46,0,0,0,False,96.0,10.390869565217391,4.3919565217391305,12.91304347826087,2631.4378579167314,274.4,2905.8378579167315
0,1761780545.5761828,70.2,21,0.3128,0.483,0.3363,0.4241,38.8062,48.3041,42.41,18.6036,0.0,0.0,7.28,None,None,12.327,True,None,sfc_cache_p5_2,0,None,20.0,8.66,165.0,28,44,0,0,0,False,96.07843137254902,10.492045454545455,4.356590909090909,12.75,2618.510172760239,282.4,2900.910172760239
0,1761780545.5766325,70.2,21,0.3128,0.483,0.3363,0.4241,38.8062,48.3041,42.41,18.6036,0.0,0.0,17.83,None,None,7.57,True,None,sfc_unique_p5_2,0,None,20.0,8.66,165.0,28,44,0,0,0,False,96.15384615384616,10.492045454545455,4.356590909090909,12.75,2618.510172760239,282.4,2900.910172760239
0,1761780545.5994859,70.2,21,0.3209,0.5208,0.3466,0.4241,38.8062,52.084,42.41,20.7855,0.0,0.0,4.07,None,None,6.512,True,None,sfc_cache_p2_2,0,None,20.0,12.66,198.0,31,46,0,0,0,False,96.22641509433963,10.296739130434782,4.493260869565217,12.195652173913043,2653.851451200109,290.4,2944.251451200109
0,1761780545.5999207,70.2,21,0.3209,0.5208,0.3466,0.4241,38.8062,52.084,42.41,20.7855,0.0,0.0,16.91,None,None,6.538,True,None,sfc_unique_p2_2,0,None,20.0,12.66,198.0,31,46,0,0,0,False,96.29629629629629,10.296739130434782,4.493260869565217,12.195652173913043,2653.851451200109,290.4,2944.251451200109
0,1761780550.5817564,75.2,21,0.3157,0.4091,0.3079,0.4241,35.8547,40.9107,42.41,24.274,0.0,0.0,6.77,None,None,10.504,True,None,sfc_cache_p3_3,0,None,12.0,12.66,132.0,26,42,0,0,0,False,96.36363636363636,11.047380952380953,3.8654761904761905,13.357142857142858,2583.1909755261086,298.4,2881.5909755261087
0,1761780550.5824904,75.2,21,0.3157,0.4091,0.3079,0.4241,35.8547,40.9107,42.41,24.274,0.0,0.0,25.22,None,None,10.253,True,None,sfc_unique_p3_3,0,None,12.0,12.66,132.0,26,42,0,0,0,False,96.42857142857143,11.047380952380953,3.8654761904761905,13.357142857142858,2583.1909755261086,298.4,2881.5909755261087
0,1761780550.6194918,75.2,21,0.32,0.4662,0.3326,0.449,36.7543,46.6233,44.9047,23.9982,0.0,0.0,9.02,None,None,10.028,True,None,sfc_cache_p1_3,0,None,12.0,12.66,132.0,27,44,0,0,0,False,96.49122807017544,10.734545454545454,4.205,13.5,2634.025816663706,298.4,2932.425816663706
0,1761780550.61991,75.2,21,0.32,0.4662,0.3326,0.449,36.7543,46.6233,44.9047,23.9982,0.0,0.0,12.35,None,None,9.408,True,None,sfc_unique_p1_3,0,None,12.0,12.66,132.0,27,44,0,0,0,False,96.55172413793103,10.734545454545454,4.205,13.5,2634.025816663706,298.4,2932.425816663706
0,1761780550.6400516,75.2,21,0.3308,0.504,0.3518,0.474,37.1863,50.4032,47.3995,26.18,0.0,0.0,6.72,None,None,5.651,True,None,sfc_cache_p4_1,0,None,12.0,12.66,132.0,29,46,0,0,0,False,96.61016949152543,10.615652173913043,4.348260869565218,13.630434782608695,2663.8171275189934,302.8,2966.6171275189936
0,1761780550.640422,75.2,21,0.3308,0.504,0.3518,0.474,37.1863,50.4032,47.3995,26.18,0.0,0.0,19.83,None,None,5.614,True,None,sfc_unique_p4_1,0,None,12.0,12.66,132.0,29,46,0,0,0,False,96.66666666666667,10.615652173913043,4.348260869565218,13.630434782608695,2663.8171275189934,302.8,2966.6171275189936
0,1761780555.5688474,80.2,21,0.3352,0.4251,0.3287,0.474,36.359,42.5058,47.3995,28.6878,0.0,0.0,4.54,None,None,5.86,True,None,sfc_cache_p5_1,0,None,8.0,12.66,99.0,26,44,0,0,0,False,96.72131147540983,11.196818181818182,3.833636363636364,14.25,2632.1198715537007,310.79999999999995,2942.9198715537004
0,1761780555.5692453,80.2,21,0.3352,0.4251,0.3287,0.474,36.359,42.5058,47.3995,28.6878,0.0,0.0,20.38,None,None,5.666,True,None,sfc_unique_p5_1,0,None,8.0,12.66,99.0,26,44,0,0,0,False,96.7741935483871,11.196818181818182,3.833636363636364,14.25,2632.1198715537007,310.79999999999995,2942.9198715537004
0,1761780555.5894942,80.2,21,0.3365,0.4931,0.3434,0.4989,36.791,49.3095,49.8942,28.3618,0.0,0.0,5.78,None,None,5.73,True,None,sfc_cache_p2_1,0,None,8.0,12.66,99.0,27,46,0,0,0,False,96.82539682539682,10.796956521739132,4.253913043478261,14.347826086956522,2662.7764935936325,310.79999999999995,2973.576493593632
0,1761780555.5898795,80.2,21,0.3365,0.4931,0.3434,0.4989,36.791,49.3095,49.8942,28.3618,0.0,0.0,8.08,None,None,5.537,True,None,sfc_unique_p2_1,0,None,8.0,12.66,99.0,27,46,0,0,0,False,96.875,10.796956521739132,4.253913043478261,14.347826086956522,2662.7764935936325,310.79999999999995,2973.576493593632
0,1761780558.5174246,83.1,21,0.3493,0.5015,0.3643,0.5239,38.1593,50.1487,52.3889,29.7374,0.0,0.0,14.68,None,None,6.366,True,None,sfc_cache_p1_5,0,None,8.0,12.66,99.0,27,48,0,0,0,False,96.92307692307692,10.923541666666665,4.146041666666666,14.4375,2665.0981156335642,328.79999999999995,2993.898115633564
0,1761780558.5178366,83.1,21,0.3493,0.5015,0.3643,0.5239,38.1593,50.1487,52.3889,29.7374,0.0,0.0,22.5,None,None,5.858,True,None,sfc_unique_p1_5,0,None,8.0,12.66,99.0,27,48,0,0,0,False,96.96969696969697,10.923541666666665,4.146041666666666,14.4375,2665.0981156335642,328.79999999999995,2993.898115633564
0,1761780558.5416129,83.1,22,0.3587,0.5057,0.3782,0.5239,38.1593,50.5695,52.3889,32.3827,0.0,0.0,11.24,None,None,6.023,True,None,sfc_cache_p2_5,0,None,12.0,12.66,132.0,28,50,0,0,0,False,97.01492537313433,10.9932,4.0136,13.86,2669.169079880585,358.79999999999995,3027.969079880585
0,1761780558.5420897,83.1,22,0.3587,0.5057,0.3782,0.5239,38.1593,50.5695,52.3889,32.3827,0.0,0.0,13.38,None,None,5.931,True,None,sfc_unique_p2_5,0,None,12.0,12.66,132.0,28,50,0,0,0,False,97.05882352941177,10.9932,4.0136,13.86,2669.169079880585,358.79999999999995,3027.969079880585
0,1761780558.566282,83.2,23,0.365,0.5208,0.3904,0.5239,38.1593,52.0814,52.3889,34.0894,0.0,0.0,10.67,None,None,6.043,True,None,sfc_cache_p3_5,0,None,16.0,12.66,165.0,30,52,0,0,0,False,97.10144927536231,10.974230769230768,3.974615384615385,13.326923076923077,2675.4583539867604,376.79999999999995,3052.25835398676
0,1761780558.56667,83.2,23,0.365,0.5208,0.3904,0.5239,38.1593,52.0814,52.3889,34.0894,0.0,0.0,13.11,None,None,5.871,True,None,sfc_unique_p3_5,0,None,16.0,12.66,165.0,30,52,0,0,0,False,97.14285714285714,10.974230769230768,3.974615384615385,13.326923076923077,2675.4583539867604,376.79999999999995,3052.25835398676
0,1761780558.59171,83.2,24,0.3706,0.5435,0.4007,0.5239,38.1593,54.3494,52.3889,35.52,0.0,0.0,7.7,None,None,5.938,True,None,sfc_cache_p4_5,0,None,20.0,12.66,198.0,32,54,0,0,0,False,97.1830985915493,10.90111111111111,3.9940740740740743,12.833333333333334,2675.4583539867604,394.79999999999995,3070.25835398676
0,1761780558.5920959,83.2,24,0.3706,0.5435,0.4007,0.5239,38.1593,54.3494,52.3889,35.52,0.0,0.0,12.61,None,None,5.806,True,None,sfc_unique_p4_5,0,None,20.0,12.66,198.0,32,54,0,0,0,False,97.22222222222221,10.90111111111111,3.9940740740740743,12.833333333333334,2675.4583539867604,394.79999999999995,3070.25835398676
0,1761780558.615091,83.2,25,0.3719,0.5771,0.4272,0.5239,38.3397,57.7084,52.3889,35.6497,0.0,0.0,14.27,None,None,5.879,True,None,sfc_cache_p5_5,0,None,24.0,12.66,231.0,33,56,0,0,0,False,97.26027397260275,10.755892857142856,4.0894642857142856,12.375,2691.0091256616956,409.19999999999993,3100.2091256616955
0,1761780558.6154776,83.2,25,0.3719,0.5771,0.4272,0.5239,38.3397,57.7084,52.3889,35.6497,0.0,0.0,14.69,None,None,5.866,True,None,sfc_unique_p5_5,0,None,24.0,12.66,231.0,33,56,0,0,0,False,97.2972972972973,10.755892857142856,4.0894642857142856,12.375,2691.0091256616956,409.19999999999993,3100.2091256616955
0,1761780558.6418047,83.2,26,0.3776,0.5922,0.4384,0.5239,38.3397,59.2203,52.3889,37.0097,0.0,0.0,6.7,None,None,5.875,True,None,sfc_cache_p6_5,0,None,28.0,12.66,264.0,34,58,0,0,0,False,97.33333333333334,10.74706896551724,4.051896551724138,11.948275862068966,2691.0091256616956,427.19999999999993,3118.2091256616955
0,1761780558.6421928,83.2,26,0.3776,0.5922,0.4384,0.5239,38.3397,59.2203,52.3889,37.0097,0.0,0.0,8.27,None,None,5.799,True,None,sfc_unique_p6_5,0,None,28.0,12.66,264.0,34,58,0,0,0,False,97.36842105263158,10.74706896551724,4.051896551724138,11.948275862068966,2691.0091256616956,427.19999999999993,3118.2091256616955
0,1761780560.5739667,85.2,26,0.3119,0.5628,0.3827,0.4241,27.2161,56.2796,42.41,36.3495,0.0,0.0,9.45,None,None,6.086,True,None,sfc_cache_p4_2,0,None,28.0,12.66,264.0,30,50,0,0,0,False,97.40259740259741,10.22,4.4668,11.22,2636.978434590523,427.19999999999993,3064.178434590523
0,1761780560.5743825,85.2,26,0.3119,0.5628,0.3827,0.4241,27.2161,56.2796,42.41,36.3495,0.0,0.0,21.82,None,None,5.644,True,None,sfc_unique_p4_2,0,None,28.0,12.66,264.0,30,50,0,0,0,False,97.43589743589743,10.22,4.4668,11.22,2636.978434590523,427.19999999999993,3064.178434590523
0,1761780560.5963202,85.2,26,0.3263,0.5712,0.3935,0.449,29.5564,57.1187,44.9047,36.5503,0.0,0.0,10.93,None,None,5.979,True,None,sfc_cache_p3_2,0,None,28.0,12.66,264.0,31,52,0,0,0,False,97.46835443037975,10.359038461538463,4.359038461538462,11.423076923076923,2647.8355774476663,427.19999999999993,3075.035577447666
0,1761780560.5967174,85.2,26,0.3263,0.5712,0.3935,0.449,29.5564,57.1187,44.9047,36.5503,0.0,0.0,11.66,None,None,5.724,True,None,sfc_unique_p3_2,0,None,28.0,12.66,264.0,31,52,0,0,0,False,97.5,10.359038461538463,4.359038461538462,11.423076923076923,2647.8355774476663,427.19999999999993,3075.035577447666
