No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1761587211.095277,0,1,0.023,0.0207,0.0249,2.3435,2.4947,0.0,0.0,8.08,None,None,6.568,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2085.129440081168
0,1761587211.0956368,0.0,1,0.023,0.0207,0.0249,2.3435,2.4947,0.0,0.0,9.14,None,None,5.391,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2085.129440081168
0,1761587211.1100168,0.0,2,0.0452,0.0455,0.0499,4.687,4.9894,0.0,0.0,5.72,None,None,5.486,True,None,sfc_cache_p2_1,0,None,0,0,2,4,0,0,0,False,100.0,15.5,16.5,2140.3859012577045
0,1761587211.1102712,0.0,2,0.0452,0.0455,0.0499,4.687,4.9894,0.0,0.0,12.36,None,None,5.275,True,None,sfc_unique_p2_1,0,None,0,0,2,4,0,0,0,False,100.0,15.5,16.5,2140.3859012577045
0,1761587211.1243415,0.0,3,0.0668,0.0594,0.0748,7.0305,7.4841,0.0,0.0,8.57,None,None,5.218,True,None,sfc_cache_p3_1,0,None,0,0,3,6,0,0,0,False,100.0,15.5,16.5,2199.3319351533864
0,1761587211.1245837,0.0,3,0.0668,0.0594,0.0748,7.0305,7.4841,0.0,0.0,7.45,None,None,5.422,True,None,sfc_unique_p3_1,0,None,0,0,3,6,0,0,0,False,100.0,15.5,16.5,2199.3319351533864
0,1761587211.1409786,0.0,4,0.0847,0.0752,0.0748,9.0717,7.4841,0.0,0.0,5.72,None,None,5.488,True,None,sfc_cache_p4_1,0,None,4,33.0,6,8,0,0,0,False,100.0,15.0,12.375,2231.024619206982
0,1761587211.1412225,0.0,4,0.0847,0.0752,0.0748,9.0717,7.4841,0.0,0.0,14.86,None,None,5.331,True,None,sfc_unique_p4_1,0,None,4,33.0,6,8,0,0,0,False,100.0,15.0,12.375,2231.024619206982
0,1761587211.155065,0.1,5,0.1024,0.0918,0.0748,11.1128,7.4841,0.0,0.0,12.26,None,None,5.229,True,None,sfc_cache_p5_1,0,None,8,66.0,8,10,0,0,0,False,100.0,14.7,9.9,2271.7047323151323
0,1761587211.1552985,0.1,5,0.1024,0.0918,0.0748,11.1128,7.4841,0.0,0.0,17.43,None,None,5.176,True,None,sfc_unique_p5_1,0,None,8,66.0,8,10,0,0,0,False,100.0,14.7,9.9,2271.7047323151323
0,1761587211.1721644,0.1,6,0.1184,0.1097,0.0998,13.129,9.9788,0.0,0.0,5.98,None,None,5.504,True,None,sfc_cache_p6_1,0,None,12.33,66.0,10,12,0,0,0,False,100.0,14.472499999999998,11.0,2292.0107994873965
0,1761587211.1724067,0.1,6,0.1184,0.1097,0.0998,13.129,9.9788,0.0,0.0,8.19,None,None,5.622,True,None,sfc_unique_p6_1,0,None,12.33,66.0,10,12,0,0,0,False,100.0,14.472499999999998,11.0,2292.0107994873965
0,1761587229.1075559,18.0,6,0.1366,0.1191,0.1247,13.8849,12.4735,12.0,0.0,9.68,None,None,10.344,True,None,sfc_cache_p1_2,0,None,12.33,66.0,10,14,0,0,0,False,100.0,14.619285714285713,11.785714285714286,2309.0291385019614
0,1761587229.1078506,18.0,6,0.1366,0.1191,0.1247,13.8849,12.4735,12.0,0.0,8.27,None,None,9.246,True,None,sfc_unique_p1_2,0,None,12.33,66.0,10,14,0,0,0,False,100.0,14.619285714285713,11.785714285714286,2309.0291385019614
0,1761587229.1248522,18.0,7,0.1554,0.1258,0.1497,15.3213,14.9682,17.0323,0.0,5.03,None,None,5.603,True,None,sfc_cache_p2_2,0,None,12.33,66.0,12,16,0,0,0,False,100.0,14.729375,12.375,2345.0963107663165
0,1761587229.1251216,18.0,7,0.1554,0.1258,0.1497,15.3213,14.9682,17.0323,0.0,15.74,None,None,5.591,True,None,sfc_unique_p2_2,0,None,12.33,66.0,12,16,0,0,0,False,100.0,14.729375,12.375,2345.0963107663165
0,1761587229.1426787,18.0,8,0.1711,0.1437,0.1497,16.0017,14.9682,24.0,0.0,9.92,None,None,5.67,True,None,sfc_cache_p3_2,0,None,16.33,99.0,14,18,0,0,0,False,100.0,14.592777777777776,11.0,2353.463215011746
0,1761587229.1429348,18.0,8,0.1711,0.1437,0.1497,16.0017,14.9682,24.0,0.0,22.16,None,None,5.53,True,None,sfc_unique_p3_2,0,None,16.33,99.0,14,18,0,0,0,False,100.0,14.592777777777776,11.0,2353.463215011746
0,1761587229.1594028,18.1,9,0.1857,0.1561,0.1497,16.682,14.9682,29.0526,0.0,8.29,None,None,5.634,True,None,sfc_cache_p4_2,0,None,20.33,132.0,16,20,0,0,0,False,100.0,14.483499999999998,9.9,2375.963215011746
0,1761587229.1596544,18.1,9,0.1857,0.1561,0.1497,16.682,14.9682,29.0526,0.0,17.94,None,None,5.488,True,None,sfc_unique_p4_2,0,None,20.33,132.0,16,20,0,0,0,False,100.0,14.483499999999998,9.9,2375.963215011746
0,1761587229.1777036,18.1,10,0.1978,0.1707,0.1497,17.4887,14.9682,31.6098,0.0,5.4,None,None,5.64,True,None,sfc_cache_p5_2,0,None,28.66,165.0,18,22,0,0,0,False,100.0,14.197272727272729,9.0,2388.4010835041954
0,1761587229.1779566,18.1,10,0.1978,0.1707,0.1497,17.4887,14.9682,31.6098,0.0,22.23,None,None,5.472,True,None,sfc_unique_p5_2,0,None,28.66,165.0,18,22,0,0,0,False,100.0,14.197272727272729,9.0,2388.4010835041954
0,1761587229.1962657,18.1,11,0.208,0.1718,0.1497,17.6149,14.9682,35.4783,0.0,5.03,None,None,5.661,True,None,sfc_cache_p6_2,0,None,36.99,198.0,21,24,0,0,0,False,100.0,13.95875,8.25,2392.472047751216
0,1761587229.1965277,18.1,11,0.208,0.1718,0.1497,17.6149,14.9682,35.4783,0.0,8.27,None,None,5.651,True,None,sfc_unique_p6_2,0,None,36.99,198.0,21,24,0,0,0,False,100.0,13.95875,8.25,2392.472047751216
0,1761587252.1194532,41.0,11,0.2247,0.1867,0.1746,18.5977,17.463,39.1837,0.0,11.12,None,None,6.131,True,None,sfc_cache_p1_3,0,None,36.99,198.0,21,26,0,0,0,False,100.0,14.077307692307691,8.884615384615385,2400.330740035071
0,1761587252.1197326,41.0,11,0.2247,0.1867,0.1746,18.5977,17.463,39.1837,0.0,20.05,None,None,5.703,True,None,sfc_unique_p1_3,0,None,36.99,198.0,21,26,0,0,0,False,100.0,14.077307692307691,8.884615384615385,2400.330740035071
0,1761587252.1377738,41.0,12,0.24,0.1901,0.1996,19.2274,19.9577,43.0702,0.0,7.44,None,None,5.693,True,None,sfc_cache_p2_3,0,None,36.99,198.0,21,28,0,0,0,False,100.0,14.178928571428571,9.428571428571429,2405.1655179332292
0,1761587252.138035,41.0,12,0.24,0.1901,0.1996,19.2274,19.9577,43.0702,0.0,10.33,None,None,5.691,True,None,sfc_unique_p2_3,0,None,36.99,198.0,21,28,0,0,0,False,100.0,14.178928571428571,9.428571428571429,2405.1655179332292
0,1761587252.1580095,41.1,13,0.2525,0.1991,0.1996,19.9078,19.9577,45.1004,0.0,7.53,None,None,5.781,True,None,sfc_cache_p3_3,0,None,40.99,231.0,24,30,0,0,0,False,100.0,14.133666666666667,8.8,2418.7679014651903
0,1761587252.158264,41.1,13,0.2525,0.1991,0.1996,19.9078,19.9577,45.1004,0.0,13.6,None,None,5.733,True,None,sfc_unique_p3_3,0,None,40.99,231.0,24,30,0,0,0,False,100.0,14.133666666666667,8.8,2418.7679014651903
0,1761587252.1898136,41.1,14,0.266,0.2051,0.2245,20.2102,22.4524,48.431,0.0,7.91,None,None,10.286,True,None,sfc_cache_p4_3,0,None,40.99,231.0,25,32,0,0,0,False,100.0,14.2190625,9.28125,2424.1850195583647
0,1761587252.1900728,41.1,14,0.266,0.2051,0.2245,20.2102,22.4524,48.431,0.0,8.27,None,None,7.328,True,None,sfc_unique_p4_3,0,None,40.99,231.0,25,32,0,0,0,False,100.0,14.2190625,9.28125,2424.1850195583647
0,1761587252.209253,41.1,15,0.2791,0.2085,0.2495,20.5125,24.9471,51.2645,0.0,8.33,None,None,5.85,True,None,sfc_cache_p5_3,0,None,40.99,231.0,26,34,0,0,0,False,100.0,14.294411764705883,9.705882352941176,2426.5066415982965
0,1761587252.2095299,41.1,15,0.2791,0.2085,0.2495,20.5125,24.9471,51.2645,0.0,8.27,None,None,6.028,True,None,sfc_unique_p5_3,0,None,40.99,231.0,26,34,0,0,0,False,100.0,14.294411764705883,9.705882352941176,2426.5066415982965
0,1761587252.227547,41.1,16,0.2927,0.215,0.2744,21.2685,27.4418,53.1087,0.0,8.85,None,None,5.614,True,None,sfc_cache_p6_3,0,None,40.99,231.0,26,36,0,0,0,False,100.0,14.36138888888889,10.083333333333334,2430.7923558840107
0,1761587252.2278025,41.1,16,0.2927,0.215,0.2744,21.2685,27.4418,53.1087,0.0,10.33,None,None,5.735,True,None,sfc_unique_p6_3,0,None,40.99,231.0,26,36,0,0,0,False,100.0,14.36138888888889,10.083333333333334,2430.7923558840107
0,1761587278.12744,67.0,16,0.3059,0.2307,0.2994,23.1585,29.9365,51.5563,0.0,11.64,None,None,5.942,True,None,sfc_cache_p1_4,0,None,40.99,231.0,26,38,0,0,0,False,100.0,14.421315789473685,10.421052631578947,2449.753043084135
0,1761587278.1277235,67.0,16,0.3059,0.2307,0.2994,23.1585,29.9365,51.5563,0.0,10.76,None,None,5.59,True,None,sfc_unique_p1_4,0,None,40.99,231.0,26,38,0,0,0,False,100.0,14.421315789473685,10.421052631578947,2449.753043084135
0,1761587278.1481705,67.1,17,0.3187,0.2348,0.3243,23.9144,32.4312,53.199,0.0,13.04,None,None,5.384,True,None,sfc_cache_p2_4,0,None,40.99,231.0,26,40,0,0,0,False,100.0,14.475249999999999,10.725,2456.9671738557495
0,1761587278.1484425,67.1,17,0.3187,0.2348,0.3243,23.9144,32.4312,53.199,0.0,10.33,None,None,5.478,True,None,sfc_unique_p2_4,0,None,40.99,231.0,26,40,0,0,0,False,100.0,14.475249999999999,10.725,2456.9671738557495
0,1761587278.1674984,67.1,18,0.3312,0.2456,0.3493,24.8972,34.9259,54.1051,0.0,8.62,None,None,5.517,True,None,sfc_cache_p3_4,0,None,40.99,231.0,28,42,0,0,0,False,100.0,14.524047619047618,11.0,2468.931653038538
0,1761587278.1677554,67.1,18,0.3312,0.2456,0.3493,24.8972,34.9259,54.1051,0.0,16.68,None,None,5.474,True,None,sfc_unique_p3_4,0,None,40.99,231.0,28,42,0,0,0,False,100.0,14.524047619047618,11.0,2468.931653038538
0,1761587278.1884577,67.1,19,0.3413,0.2586,0.3493,25.5776,34.9259,54.9278,0.0,11.87,None,None,5.54,True,None,sfc_cache_p4_4,0,None,44.99,264.0,31,44,0,0,0,False,100.0,14.4775,10.5,2474.155302628385
0,1761587278.1887114,67.1,19,0.3413,0.2586,0.3493,25.5776,34.9259,54.9278,0.0,14.84,None,None,5.605,True,None,sfc_unique_p4_4,0,None,44.99,264.0,31,44,0,0,0,False,100.0,14.4775,10.5,2474.155302628385
0,1761587278.2142923,67.1,20,0.3522,0.2728,0.3493,26.2579,34.9259,56.2969,0.0,12.58,None,None,7.365,True,None,sfc_cache_p5_4,0,None,48.99,297.0,34,46,0,0,0,False,100.0,14.435,10.043478260869565,2492.655302628385
0,1761587278.2145474,67.1,20,0.3522,0.2728,0.3493,26.2579,34.9259,56.2969,0.0,19.34,None,None,5.427,True,None,sfc_unique_p5_4,0,None,48.99,297.0,34,46,0,0,0,False,100.0,14.435,10.043478260869565,2492.655302628385
0,1761587278.233627,67.1,21,0.3605,0.2775,0.3493,26.2579,34.9259,57.8813,0.0,11.28,None,None,5.515,True,None,sfc_cache_p6_4,0,None,52.99,330.0,36,48,0,0,0,False,100.0,14.396041666666667,9.625,2492.655302628385
0,1761587278.233875,67.1,21,0.3605,0.2775,0.3493,26.2579,34.9259,57.8813,0.0,8.27,None,None,5.498,True,None,sfc_unique_p6_4,0,None,52.99,330.0,36,48,0,0,0,False,100.0,14.396041666666667,9.625,2492.655302628385
0,1761587282.2686749,71.2,21,0.3465,0.2678,0.3493,25.8044,34.9259,54.3444,0.0,9.32,None,None,10.296,True,None,sfc_cache_p4_2,0,None,48.99,297.0,35,46,0,0,0,False,100.0,14.435,10.043478260869565,2483.8057230417376
0,1761587282.2689621,71.2,21,0.3465,0.2678,0.3493,25.8044,34.9259,54.3444,0.0,17.19,None,None,8.092,True,None,sfc_unique_p4_2,0,None,48.99,297.0,35,46,0,0,0,False,100.0,14.435,10.043478260869565,2483.8057230417376
0,1761587282.2871306,71.2,21,0.3638,0.2861,0.3742,26.9134,37.4206,57.7021,0.0,12.83,None,None,5.769,True,None,sfc_cache_p1_2,0,None,48.99,297.0,37,48,0,0,0,False,100.0,14.479375,10.3125,2491.3509946715167
