No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1761615827.9932525,0,1,0.023,0.0087,0.0249,2.3435,2.4947,0.0,0.0,5.18,None,None,9.478,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2093.9849752360315
0,1761615827.9938738,0.0,1,0.023,0.0087,0.0249,2.3435,2.4947,0.0,0.0,9.41,None,None,9.506,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2093.9849752360315
0,1761615828.024266,0.0,2,0.0421,0.0214,0.0249,4.3846,2.4947,0.0,0.0,6.55,None,None,9.883,True,None,sfc_cache_p2_1,0,None,4,33.0,2,4,0,0,0,False,100.0,14.5,8.25,2133.1144223676783
0,1761615828.0247595,0.0,2,0.0421,0.0214,0.0249,4.3846,2.4947,0.0,0.0,16.19,None,None,9.239,True,None,sfc_unique_p2_1,0,None,4,33.0,2,4,0,0,0,False,100.0,14.5,8.25,2133.1144223676783
0,1761615828.0498195,0.1,3,0.0577,0.0348,0.0249,6.0984,2.4947,0.0,0.0,5.25,None,None,9.75,True,None,sfc_cache_p3_1,0,None,12.33,66.0,6,6,0,0,0,False,100.0,13.445,5.5,2165.213555628784
0,1761615828.050309,0.1,3,0.0577,0.0348,0.0249,6.0984,2.4947,0.0,0.0,7.71,None,None,9.706,True,None,sfc_unique_p3_1,0,None,12.33,66.0,6,6,0,0,0,False,100.0,13.445,5.5,2165.213555628784
0,1761615828.0823958,0.1,4,0.0757,0.0503,0.0249,8.1396,2.4947,0.0,0.0,5.71,None,None,9.928,True,None,sfc_cache_p4_1,0,None,16.33,99.0,9,8,0,0,0,False,100.0,13.45875,4.125,2213.5814553347113
0,1761615828.0828974,0.1,4,0.0757,0.0503,0.0249,8.1396,2.4947,0.0,0.0,8.32,None,None,9.676,True,None,sfc_unique_p4_1,0,None,16.33,99.0,9,8,0,0,0,False,100.0,13.45875,4.125,2213.5814553347113
0,1761615828.114553,0.1,5,0.0954,0.0735,0.0499,10.4831,4.9894,0.0,0.0,9.87,None,None,9.838,True,None,sfc_cache_p5_1,0,None,16.33,99.0,10,10,0,0,0,False,100.0,13.866999999999999,6.6,2250.461232244124
0,1761615828.1150758,0.1,5,0.0954,0.0735,0.0499,10.4831,4.9894,0.0,0.0,15.89,None,None,9.429,True,None,sfc_unique_p5_1,0,None,16.33,99.0,10,10,0,0,0,False,100.0,13.866999999999999,6.6,2250.461232244124
