No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1761780486.3856664,0,1,0.0153,0.0412,0.011,0.0249,1.5843,4.115,2.4947,0.0,0.0,0.0,10.14,None,None,6.946,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,7.335,8.165,16.5,2083.5977688255343,10.0,2093.5977688255343
0,1761780486.3862636,0.0,1,0.0153,0.0412,0.011,0.0249,1.5843,4.115,2.4947,0.0,0.0,0.0,16.21,None,None,5.455,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,7.335,8.165,16.5,2083.5977688255343,10.0,2093.5977688255343
0,1761780486.4012375,0.0,2,0.0338,0.063,0.0238,0.0249,3.5639,6.2998,2.4947,0.0,0.0,0.0,13.06,None,None,5.462,True,None,sfc_cache_p2_1,0,None,4,0,33.0,1,4,0,0,0,False,100.0,8.25,6.25,8.25,2116.9058645801056,20.0,2136.9058645801056
0,1761780486.4015844,0.0,2,0.0338,0.063,0.0238,0.0249,3.5639,6.2998,2.4947,0.0,0.0,0.0,21.62,None,None,5.364,True,None,sfc_unique_p2_1,0,None,4,0,33.0,1,4,0,0,0,False,100.0,8.25,6.25,8.25,2116.9058645801056,20.0,2136.9058645801056
0,1761780486.4249446,0.0,3,0.0392,0.1159,0.0448,0.0249,4.2118,11.5916,2.4947,0.0,0.0,0.0,10.7,None,None,7.275,True,None,sfc_cache_p3_1,0,None,8,0,66.0,4,6,0,0,0,False,100.0,6.5,7.666666666666667,5.5,2167.0982956306166,30.0,2197.0982956306166
0,1761780486.425298,0.0,3,0.0392,0.1159,0.0448,0.0249,4.2118,11.5916,2.4947,0.0,0.0,0.0,17.01,None,None,5.411,True,None,sfc_unique_p3_1,0,None,8,0,66.0,4,6,0,0,0,False,100.0,6.5,7.666666666666667,5.5,2167.0982956306166,30.0,2197.0982956306166
0,1761780486.4420354,0.1,4,0.0422,0.184,0.0592,0.0499,4.6438,18.3953,4.9894,0.0,0.0,0.0,7.85,None,None,5.741,True,None,sfc_cache_p4_1,0,None,8,0,66.0,4,8,0,0,0,False,100.0,5.375,9.125,8.25,2224.709009916331,40.0,2264.709009916331
0,1761780486.4423997,0.1,4,0.0422,0.184,0.0592,0.0499,4.6438,18.3953,4.9894,0.0,0.0,0.0,8.73,None,None,5.577,True,None,sfc_unique_p4_1,0,None,8,0,66.0,4,8,0,0,0,False,100.0,5.375,9.125,8.25,2224.709009916331,40.0,2264.709009916331
0,1761780486.4587057,0.1,5,0.0412,0.2411,0.0735,0.0499,4.6438,24.108,4.9894,0.0,0.0,0.0,6.19,None,None,5.886,True,None,sfc_cache_p5_1,0,None,12,4.33,99.0,8,10,0,0,0,False,100.0,4.3,9.567,6.6,2261.3840099163313,50.0,2311.3840099163313
0,1761780486.4590728,0.1,5,0.0412,0.2411,0.0735,0.0499,4.6438,24.108,4.9894,0.0,0.0,0.0,9.88,None,None,5.513,True,None,sfc_unique_p5_1,0,None,12,4.33,99.0,8,10,0,0,0,False,100.0,4.3,9.567,6.6,2261.3840099163313,50.0,2311.3840099163313
0,1761780486.4785242,0.1,6,0.0579,0.2495,0.0879,0.0499,6.7325,24.9471,4.9894,0.0,0.0,0.0,10.85,None,None,5.61,True,None,sfc_cache_p6_1,0,None,16,8.66,132.0,12,12,0,0,0,False,100.0,5.195,8.25,5.5,2281.1949798574524,60.0,2341.1949798574524
0,1761780486.4788857,0.1,6,0.0579,0.2495,0.0879,0.0499,6.7325,24.9471,4.9894,0.0,0.0,0.0,16.19,None,None,5.414,True,None,sfc_unique_p6_1,0,None,16,8.66,132.0,12,12,0,0,0,False,100.0,5.195,8.25,5.5,2281.1949798574524,60.0,2341.1949798574524
0,1761780506.3783233,20.0,6,0.0757,0.2747,0.1073,0.0748,9.0004,27.467,7.4841,0.0,0.0,0.0,11.14,None,None,6.465,True,None,sfc_cache_p1_2,0,None,16,8.66,132.0,12,14,0,0,0,False,100.0,5.952857142857143,7.785714285714286,7.071428571428571,2302.5340068443365,70.0,2372.5340068443365
0,1761780506.378711,20.0,6,0.0757,0.2747,0.1073,0.0748,9.0004,27.467,7.4841,0.0,0.0,0.0,16.55,None,None,5.473,True,None,sfc_unique_p1_2,0,None,16,8.66,132.0,12,14,0,0,0,False,100.0,5.952857142857143,7.785714285714286,7.071428571428571,2302.5340068443365,70.0,2372.5340068443365
0,1761780506.3975117,20.0,7,0.0926,0.3016,0.1258,0.0998,11.1959,30.1557,9.9788,0.0,0.0,0.0,6.5,None,None,6.012,True,None,sfc_cache_p2_2,0,None,16,8.66,132.0,13,16,0,0,0,False,100.0,6.479375,7.479375,8.25,2331.707640310409,80.0,2411.707640310409
0,1761780506.39791,20.0,7,0.0926,0.3016,0.1258,0.0998,11.1959,30.1557,9.9788,0.0,0.0,0.0,14.57,None,None,5.669,True,None,sfc_unique_p2_2,0,None,16,8.66,132.0,13,16,0,0,0,False,100.0,6.479375,7.479375,8.25,2331.707640310409,80.0,2411.707640310409
0,1761780506.426318,20.0,8,0.1116,0.3209,0.1425,0.1247,13.7166,32.086,12.4735,0.0,0.0,0.0,8.59,None,None,10.244,True,None,sfc_cache_p3_2,0,None,16,8.66,132.0,14,18,0,0,0,False,100.0,7.056111111111111,7.073888888888889,9.166666666666666,2353.3992424176295,90.0,2443.3992424176295
0,1761780506.4270024,20.0,8,0.1116,0.3209,0.1425,0.1247,13.7166,32.086,12.4735,0.0,0.0,0.0,16.73,None,None,9.659,True,None,sfc_unique_p3_2,0,None,16,8.66,132.0,14,18,0,0,0,False,100.0,7.056111111111111,7.073888888888889,9.166666666666666,2353.3992424176295,90.0,2443.3992424176295
0,1761780506.4594836,20.1,9,0.1265,0.3251,0.1513,0.1247,15.9845,32.5068,12.4735,0.0,0.0,0.0,7.07,None,None,10.28,True,None,sfc_cache_p4_2,0,None,24.33,8.66,165.0,18,20,0,0,0,False,100.0,7.400499999999999,6.45,8.25,2373.3992424176295,100.0,2473.3992424176295
0,1761780506.460139,20.1,9,0.1265,0.3251,0.1513,0.1247,15.9845,32.5068,12.4735,0.0,0.0,0.0,9.12,None,None,9.875,True,None,sfc_unique_p4_2,0,None,24.33,8.66,165.0,18,20,0,0,0,False,100.0,7.400499999999999,6.45,8.25,2373.3992424176295,100.0,2473.3992424176295
0,1761780506.4807155,20.1,10,0.1407,0.3293,0.1644,0.1247,17.8928,32.9276,12.4735,1.2109,0.0,0.0,6.37,None,None,5.894,True,None,sfc_cache_p5_2,0,None,32.66,8.66,198.0,22,22,0,0,0,False,100.0,7.6822727272727285,5.939545454545454,7.5,2385.6608892215295,110.0,2495.6608892215295
0,1761780506.4810846,20.1,10,0.1407,0.3293,0.1644,0.1247,17.8928,32.9276,12.4735,1.2109,0.0,0.0,13.46,None,None,5.578,True,None,sfc_unique_p5_2,0,None,32.66,8.66,198.0,22,22,0,0,0,False,100.0,7.6822727272727285,5.939545454545454,7.5,2385.6608892215295,110.0,2495.6608892215295
0,1761780506.500845,20.1,11,0.1412,0.3948,0.195,0.1497,17.8928,39.4794,14.9682,2.72,0.0,0.0,7.79,None,None,5.905,True,None,sfc_cache_p6_2,0,None,32.66,8.66,198.0,24,24,0,0,0,False,100.0,7.250416666666667,6.527916666666666,8.25,2436.2820376505656,120.0,2556.2820376505656
0,1761780506.5012107,20.1,11,0.1412,0.3948,0.195,0.1497,17.8928,39.4794,14.9682,2.72,0.0,0.0,14.82,None,None,5.537,True,None,sfc_unique_p6_2,0,None,32.66,8.66,198.0,24,24,0,0,0,False,100.0,7.250416666666667,6.527916666666666,8.25,2436.2820376505656,120.0,2556.2820376505656
0,1761780531.3942654,45.0,11,0.1591,0.4099,0.2053,0.1746,20.5927,40.9913,17.463,2.5631,0.0,0.0,7.22,None,None,5.996,True,None,sfc_cache_p1_3,0,None,32.66,8.66,198.0,24,26,0,0,0,False,100.0,7.65423076923077,6.256538461538461,8.884615384615385,2454.870609079137,130.0,2584.870609079137
0,1761780531.3946536,45.0,11,0.1591,0.4099,0.2053,0.1746,20.5927,40.9913,17.463,2.5631,0.0,0.0,9.45,None,None,5.627,True,None,sfc_unique_p1_3,0,None,32.66,8.66,198.0,24,26,0,0,0,False,100.0,7.65423076923077,6.256538461538461,8.884615384615385,2454.870609079137,130.0,2584.870609079137
0,1761780531.4187675,45.0,12,0.178,0.4099,0.2205,0.1746,22.5366,40.9913,17.463,5.0415,0.0,0.0,8.61,None,None,5.851,True,None,sfc_cache_p2_3,0,None,36.66,8.66,231.0,26,28,0,0,0,False,100.0,8.071785714285713,5.809642857142856,8.25,2468.799180507708,144.4,2613.199180507708
0,1761780531.4191518,45.0,12,0.178,0.4099,0.2205,0.1746,22.5366,40.9913,17.463,5.0415,0.0,0.0,23.48,None,None,5.721,True,None,sfc_unique_p2_3,0,None,36.66,8.66,231.0,26,28,0,0,0,False,100.0,8.071785714285713,5.809642857142856,8.25,2468.799180507708,144.4,2613.199180507708
0,1761780531.4387624,45.1,13,0.1885,0.4427,0.241,0.1996,24.4805,44.2672,19.9577,4.6997,0.0,0.0,8.68,None,None,5.843,True,None,sfc_cache_p3_3,0,None,36.66,8.66,231.0,27,30,0,0,0,False,100.0,8.133666666666667,5.855666666666666,8.8,2504.084894793423,154.4,2658.484894793423
0,1761780531.439153,45.1,13,0.1885,0.4427,0.241,0.1996,24.4805,44.2672,19.9577,4.6997,0.0,0.0,12.16,None,None,5.581,True,None,sfc_unique_p3_3,0,None,36.66,8.66,231.0,27,30,0,0,0,False,100.0,8.133666666666667,5.855666666666666,8.8,2504.084894793423,154.4,2658.484894793423
0,1761780531.460022,45.1,14,0.2011,0.4427,0.256,0.1996,26.5692,44.2672,19.9577,5.165,0.0,0.0,9.61,None,None,5.836,True,None,sfc_cache_p4_3,0,None,44.99,8.66,264.0,30,32,0,0,0,False,100.0,8.33375,5.4896875,8.25,2521.233466221994,164.4,2685.6334662219942
0,1761780531.4604,45.1,14,0.2011,0.4427,0.256,0.1996,26.5692,44.2672,19.9577,5.165,0.0,0.0,14.82,None,None,5.79,True,None,sfc_unique_p4_3,0,None,44.99,8.66,264.0,30,32,0,0,0,False,100.0,8.33375,5.4896875,8.25,2521.233466221994,164.4,2685.6334662219942
0,1761780531.4821665,45.1,15,0.2139,0.4511,0.2683,0.1996,29.1254,45.1063,19.9577,4.7907,0.0,0.0,7.98,None,None,5.708,True,None,sfc_cache_p5_3,0,None,48.99,8.66,297.0,33,34,0,0,0,False,100.0,8.539705882352942,5.264705882352941,7.764705882352941,2534.370609079137,174.4,2708.770609079137
0,1761780531.4825406,45.1,15,0.2139,0.4511,0.2683,0.1996,29.1254,45.1063,19.9577,4.7907,0.0,0.0,11.07,None,None,5.632,True,None,sfc_unique_p5_3,0,None,48.99,8.66,297.0,33,34,0,0,0,False,100.0,8.539705882352942,5.264705882352941,7.764705882352941,2534.370609079137,174.4,2708.770609079137
0,1761780531.5048976,45.1,16,0.2254,0.4511,0.2886,0.1996,31.2141,45.1063,19.9577,5.187,0.0,0.0,8.51,None,None,5.833,True,None,sfc_cache_p6_3,0,None,52.99,12.99,330.0,36,36,0,0,0,False,100.0,8.695,4.972222222222222,7.333333333333333,2544.1689418959945,184.4,2728.5689418959946
0,1761780531.5052836,45.1,16,0.2254,0.4511,0.2886,0.1996,31.2141,45.1063,19.9577,5.187,0.0,0.0,19.5,None,None,5.672,True,None,sfc_unique_p6_3,0,None,52.99,12.99,330.0,36,36,0,0,0,False,100.0,8.695,4.972222222222222,7.333333333333333,2544.1689418959945,184.4,2728.5689418959946
0,1761780545.4113812,59.0,16,0.2288,0.5065,0.3065,0.2245,32.1861,50.6501,22.4524,4.9849,0.0,0.0,8.27,None,None,7.111,True,None,sfc_cache_p1_4,0,None,52.99,12.99,330.0,36,38,0,0,0,False,100.0,8.474210526315789,5.2894736842105265,7.815789473684211,2588.134530857765,194.4,2782.5345308577653
0,1761780545.4118352,59.0,16,0.2288,0.5065,0.3065,0.2245,32.1861,50.6501,22.4524,4.9849,0.0,0.0,11.74,None,None,6.564,True,None,sfc_unique_p1_4,0,None,52.99,12.99,330.0,36,38,0,0,0,False,100.0,8.474210526315789,5.2894736842105265,7.815789473684211,2588.134530857765,194.4,2782.5345308577653
0,1761780545.442949,59.1,17,0.2445,0.5065,0.3156,0.2495,35.0663,50.6501,24.9471,4.798,0.0,0.0,6.16,None,None,7.14,True,None,sfc_cache_p2_4,0,None,52.99,17.32,330.0,37,40,0,0,0,False,100.0,8.71725,5.025,8.25,2611.2912334678854,204.4,2815.6912334678855
0,1761780545.4434025,59.1,17,0.2445,0.5065,0.3156,0.2495,35.0663,50.6501,24.9471,4.798,0.0,0.0,10.73,None,None,6.552,True,None,sfc_unique_p2_4,0,None,52.99,17.32,330.0,37,40,0,0,0,False,100.0,8.71725,5.025,8.25,2611.2912334678854,204.4,2815.6912334678855
