No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1761755268.0190678,0,1,0.0042,0.068,0.0097,0.0249,0.432,6.8037,2.4947,0.0,0.0,0.0,8.84,None,None,6.802,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,2.0,13.5,16.5,2100.1107142857145,10.0,2100.1107142857145
0,1761755268.019537,0.0,1,0.0042,0.068,0.0097,0.0249,0.432,6.8037,2.4947,0.0,0.0,0.0,10.3,None,None,5.574,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,2.0,13.5,16.5,2100.1107142857145,10.0,2100.1107142857145
0,1761755268.049855,0.0,2,0.0041,0.1361,0.0174,0.0249,0.432,13.6075,2.4947,0.0,0.0,0.0,11.17,None,None,10.674,True,None,sfc_cache_p2_1,0,None,4,0,33.0,1,4,0,0,0,False,100.0,1.0,13.5,8.25,2145.1107142857145,20.0,2145.1107142857145
0,1761755268.0505471,0.0,2,0.0041,0.1361,0.0174,0.0249,0.432,13.6075,2.4947,0.0,0.0,0.0,11.37,None,None,9.941,True,None,sfc_unique_p2_1,0,None,4,0,33.0,1,4,0,0,0,False,100.0,1.0,13.5,8.25,2145.1107142857145,20.0,2145.1107142857145
0,1761755268.071805,0.1,3,0.029,0.1512,0.0256,0.0499,3.1319,15.1194,4.9894,0.0,0.0,0.0,6.66,None,None,5.907,True,None,sfc_cache_p3_1,0,None,4,0,33.0,3,6,0,0,0,False,100.0,4.833333333333333,10.0,11.0,2171.8964285714287,30.0,2171.8964285714287
0,1761755268.072174,0.1,3,0.029,0.1512,0.0256,0.0499,3.1319,15.1194,4.9894,0.0,0.0,0.0,11.44,None,None,5.468,True,None,sfc_unique_p3_1,0,None,4,0,33.0,3,6,0,0,0,False,100.0,4.833333333333333,10.0,11.0,2171.8964285714287,30.0,2171.8964285714287
0,1761755268.0891209,0.1,4,0.0355,0.1999,0.0454,0.0499,3.9591,19.9929,4.9894,0.0,0.0,0.0,6.81,None,None,6.35,True,None,sfc_cache_p4_1,0,None,8,0,66.0,6,8,0,0,0,False,100.0,4.5825,9.9175,8.25,2219.8013480012396,40.0,2219.8013480012396
0,1761755268.0894723,0.1,4,0.0355,0.1999,0.0454,0.0499,3.9591,19.9929,4.9894,0.0,0.0,0.0,13.68,None,None,5.432,True,None,sfc_unique_p4_1,0,None,8,0,66.0,6,8,0,0,0,False,100.0,4.5825,9.9175,8.25,2219.8013480012396,40.0,2219.8013480012396
0,1761755268.1056368,0.1,5,0.0542,0.2251,0.0603,0.0748,6.2271,22.5129,7.4841,0.0,0.0,0.0,9.57,None,None,5.799,True,None,sfc_cache_p5_1,0,None,8,0,66.0,7,10,0,0,0,False,100.0,5.766,8.934000000000001,9.9,2256.3734519128793,50.0,2256.3734519128793
0,1761755268.1059933,0.1,5,0.0542,0.2251,0.0603,0.0748,6.2271,22.5129,7.4841,0.0,0.0,0.0,13.81,None,None,5.46,True,None,sfc_unique_p5_1,0,None,8,0,66.0,7,10,0,0,0,False,100.0,5.766,8.934000000000001,9.9,2256.3734519128793,50.0,2256.3734519128793
0,1761755268.1238625,0.1,6,0.0734,0.2251,0.0744,0.0748,8.6753,22.5129,7.4841,0.0,0.0,0.0,7.19,None,None,5.639,True,None,sfc_cache_p6_1,0,None,16.33,0,99.0,10,12,0,0,0,False,100.0,6.694166666666667,7.445,8.25,2277.0861882004524,60.0,2277.0861882004524
