No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1761780482.383948,22.0,7,0.1015,0.2797,0.1285,0.0998,11.1959,27.971,9.9788,4.7834,0.0,0.0,5.88,None,None,5.604,True,None,sfc_cache_p2_2,0,None,16,8.66,132.0,16,16,0,0,0,False,100.0,7.02125,6.9375,8.25,2330.400658627218,84.4,2414.800658627218
0,1761780482.384307,22.0,7,0.1015,0.2797,0.1285,0.0998,11.1959,27.971,9.9788,4.7834,0.0,0.0,23.01,None,None,5.724,True,None,sfc_unique_p2_2,0,None,16,8.66,132.0,16,16,0,0,0,False,100.0,7.02125,6.9375,8.25,2330.400658627218,84.4,2414.800658627218
0,1761780482.401993,22.0,8,0.1165,0.3066,0.1487,0.1247,13.3915,30.6597,12.4735,4.08,0.0,0.0,8.52,None,None,5.573,True,None,sfc_cache_p3_2,0,None,16,8.66,132.0,17,18,0,0,0,False,100.0,7.370555555555555,6.759444444444444,9.166666666666666,2361.4692300557895,94.4,2455.8692300557896
0,1761780482.402336,22.0,8,0.1165,0.3066,0.1487,0.1247,13.3915,30.6597,12.4735,4.08,0.0,0.0,10.63,None,None,5.507,True,None,sfc_unique_p3_2,0,None,16,8.66,132.0,17,18,0,0,0,False,100.0,7.370555555555555,6.759444444444444,9.166666666666666,2361.4692300557895,94.4,2455.8692300557896
0,1761780482.4187005,22.0,9,0.1302,0.3293,0.1642,0.1247,15.3354,32.9276,12.4735,3.7492,0.0,0.0,8.43,None,None,5.485,True,None,sfc_cache_p4_2,0,None,20,8.66,165.0,19,20,0,0,0,False,100.0,7.533499999999999,6.533499999999999,8.25,2384.6085157700754,104.4,2489.0085157700755
0,1761780482.4190617,22.0,9,0.1302,0.3293,0.1642,0.1247,15.3354,32.9276,12.4735,3.7492,0.0,0.0,10.22,None,None,5.524,True,None,sfc_unique_p4_2,0,None,20,8.66,165.0,19,20,0,0,0,False,100.0,7.533499999999999,6.533499999999999,8.25,2384.6085157700754,104.4,2489.0085157700755
0,1761780482.443423,22.1,10,0.1459,0.3402,0.1792,0.1247,15.5158,34.0187,12.4735,11.3029,0.0,0.0,9.38,None,None,6.392,True,None,sfc_cache_p5_2,0,None,24,8.66,198.0,22,22,0,0,0,False,100.0,7.879090909090908,6.136363636363637,7.5,2389.7817494236233,122.4,2512.1817494236234
0,1761780482.4437952,22.1,10,0.1459,0.3402,0.1792,0.1247,15.5158,34.0187,12.4735,11.3029,0.0,0.0,14.77,None,None,5.773,True,None,sfc_unique_p5_2,0,None,24,8.66,198.0,22,22,0,0,0,False,100.0,7.879090909090908,6.136363636363637,7.5,2389.7817494236233,122.4,2512.1817494236234
0,1761780482.4612901,22.1,11,0.1544,0.3729,0.1956,0.1247,17.0277,37.2946,12.4735,10.32,0.0,0.0,8.58,None,None,5.54,True,None,sfc_cache_p6_2,0,None,28,8.66,231.0,25,24,0,0,0,False,100.0,7.805833333333332,6.166666666666667,6.875,2417.0989603816793,132.4,2549.4989603816794
0,1761780482.461649,22.1,11,0.1544,0.3729,0.1956,0.1247,17.0277,37.2946,12.4735,10.32,0.0,0.0,9.86,None,None,5.62,True,None,sfc_unique_p6_2,0,None,28,8.66,231.0,25,24,0,0,0,False,100.0,7.805833333333332,6.166666666666667,6.875,2417.0989603816793,132.4,2549.4989603816794
0,1761780499.3930452,39.0,11,0.1693,0.3922,0.212,0.1497,19.5484,39.2249,14.9682,9.3082,0.0,0.0,8.15,None,None,8.771,True,None,sfc_cache_p1_3,0,None,28,8.66,231.0,25,26,0,0,0,False,100.0,8.103076923076923,5.986923076923077,7.615384615384615,2446.7609823835387,142.4,2589.160982383539
0,1761780499.39342,39.0,11,0.1693,0.3922,0.212,0.1497,19.5484,39.2249,14.9682,9.3082,0.0,0.0,16.12,None,None,5.321,True,None,sfc_unique_p1_3,0,None,28,8.66,231.0,25,26,0,0,0,False,100.0,8.103076923076923,5.986923076923077,7.615384615384615,2446.7609823835387,142.4,2589.160982383539
0,1761780499.4146519,39.0,12,0.1872,0.4023,0.2256,0.1746,22.4643,40.2328,17.463,8.6313,0.0,0.0,6.25,None,None,5.658,True,None,sfc_cache_p2_3,0,None,28,8.66,231.0,25,28,0,0,0,False,100.0,8.48857142857143,5.702142857142857,8.25,2471.853023005377,152.4,2624.253023005377
0,1761780499.4150314,39.0,12,0.1872,0.4023,0.2256,0.1746,22.4643,40.2328,17.463,8.6313,0.0,0.0,17.5,None,None,5.335,True,None,sfc_unique_p2_3,0,None,28,8.66,231.0,25,28,0,0,0,False,100.0,8.48857142857143,5.702142857142857,8.25,2471.853023005377,152.4,2624.253023005377
0,1761780499.4356315,39.1,13,0.19,0.4595,0.2404,0.1996,22.8962,45.9455,19.9577,9.2203,0.0,0.0,12.33,None,None,5.936,True,None,sfc_cache_p3_3,0,None,28,8.66,231.0,26,30,0,0,0,False,100.0,8.200333333333333,6.077666666666667,8.8,2513.4274696854577,162.4,2675.827469685458
0,1761780499.436026,39.1,13,0.19,0.4595,0.2404,0.1996,22.8962,45.9455,19.9577,9.2203,0.0,0.0,5.74,None,None,5.541,True,None,sfc_unique_p3_3,0,None,28,8.66,231.0,26,30,0,0,0,False,100.0,8.200333333333333,6.077666666666667,8.8,2513.4274696854577,162.4,2675.827469685458
0,1761780499.4553614,39.1,14,0.1898,0.5191,0.2616,0.1996,23.2559,51.9101,19.9577,8.7742,0.0,0.0,6.96,None,None,5.593,True,None,sfc_cache_p4_3,0,None,28,12.66,264.0,28,32,0,0,0,False,100.0,7.791875,6.4375,8.25,2557.8970705846964,172.4,2730.2970705846965
0,1761780499.4557269,39.1,14,0.1898,0.5191,0.2616,0.1996,23.2559,51.9101,19.9577,8.7742,0.0,0.0,17.43,None,None,5.638,True,None,sfc_unique_p4_3,0,None,28,12.66,264.0,28,32,0,0,0,False,100.0,7.791875,6.4375,8.25,2557.8970705846964,172.4,2730.2970705846965
0,1761780499.4822402,39.1,15,0.204,0.5275,0.2787,0.1996,25.8121,52.7492,19.9577,8.2424,0.0,0.0,9.83,None,None,5.649,True,None,sfc_cache_p5_3,0,None,32,12.66,297.0,30,34,0,0,0,False,100.0,8.02970588235294,6.156764705882353,7.764705882352941,2578.6668335224094,182.4,2761.0668335224095
0,1761780499.4826176,39.1,15,0.204,0.5275,0.2787,0.1996,25.8121,52.7492,19.9577,8.2424,0.0,0.0,11.67,None,None,9.184,True,None,sfc_unique_p5_3,0,None,32,12.66,297.0,30,34,0,0,0,False,100.0,8.02970588235294,6.156764705882353,7.764705882352941,2578.6668335224094,182.4,2761.0668335224095
0,1761780499.506536,39.1,16,0.2056,0.5804,0.2975,0.1996,26.4601,58.041,19.9577,7.8841,0.0,0.0,7.06,None,None,5.777,True,None,sfc_cache_p6_3,0,None,32,16.66,330.0,33,36,0,0,0,False,100.0,7.750277777777778,6.398055555555556,7.333333333333333,2602.179733228337,192.4,2794.5797332283373
0,1761780499.5069141,39.1,16,0.2056,0.5804,0.2975,0.1996,26.4601,58.041,19.9577,7.8841,0.0,0.0,9.45,None,None,5.594,True,None,sfc_unique_p6_3,0,None,32,16.66,330.0,33,36,0,0,0,False,100.0,7.750277777777778,6.398055555555556,7.333333333333333,2602.179733228337,192.4,2794.5797332283373
0,1761780511.4212239,51.0,16,0.2188,0.6031,0.3177,0.2245,28.836,60.3089,22.4524,7.5556,0.0,0.0,17.04,None,None,5.825,True,None,sfc_cache_p1_4,0,None,32,16.66,330.0,33,38,0,0,0,False,100.0,7.921315789473684,6.298157894736843,7.815789473684211,2631.4555604123657,202.4,2833.855560412366
0,1761780511.4216251,51.0,16,0.2188,0.6031,0.3177,0.2245,28.836,60.3089,22.4524,7.5556,0.0,0.0,14.1,None,None,5.504,True,None,sfc_unique_p1_4,0,None,32,16.66,330.0,33,38,0,0,0,False,100.0,7.921315789473684,6.298157894736843,7.815789473684211,2631.4555604123657,202.4,2833.855560412366
0,1761780511.4431326,51.1,17,0.2213,0.6585,0.3259,0.2495,29.808,65.8527,24.9471,7.1579,0.0,0.0,3.71,None,None,5.625,True,None,sfc_cache_p2_4,0,None,32,16.66,330.0,34,40,0,0,0,False,100.0,7.750249999999999,6.53325,8.25,2651.9148546392657,212.4,2864.314854639266
0,1761780511.4435077,51.1,17,0.2213,0.6585,0.3259,0.2495,29.808,65.8527,24.9471,7.1579,0.0,0.0,5.54,None,None,5.356,True,None,sfc_unique_p2_4,0,None,32,16.66,330.0,34,40,0,0,0,False,100.0,7.750249999999999,6.53325,8.25,2651.9148546392657,212.4,2864.314854639266
0,1761780511.4671733,51.1,18,0.2298,0.6711,0.3434,0.2495,31.7163,67.1127,24.9471,6.8,0.0,0.0,6.54,None,None,5.726,True,None,sfc_cache_p3_4,0,None,36,20.99,363.0,36,42,0,0,0,False,100.0,7.801904761904762,6.341190476190476,7.857142857142857,2664.5175134555034,222.4,2886.9175134555035
0,1761780511.4675446,51.1,18,0.2298,0.6711,0.3434,0.2495,31.7163,67.1127,24.9471,6.8,0.0,0.0,13.33,None,None,5.272,True,None,sfc_unique_p3_4,0,None,36,20.99,363.0,36,42,0,0,0,False,100.0,7.801904761904762,6.341190476190476,7.857142857142857,2664.5175134555034,222.4,2886.9175134555035
0,1761780511.5008647,51.1,19,0.2443,0.6753,0.3608,0.2495,33.4798,67.5335,24.9471,8.2892,0.0,0.0,7.43,None,None,5.711,True,None,sfc_cache_p4_4,0,None,40,20.99,396.0,39,44,0,0,0,False,100.0,8.022954545454546,6.090909090909091,7.5,2669.549629227056,236.8,2906.349629227056
0,1761780511.5012603,51.1,19,0.2443,0.6753,0.3608,0.2495,33.4798,67.5335,24.9471,8.2892,0.0,0.0,29.01,None,None,5.625,True,None,sfc_unique_p4_4,0,None,40,20.99,396.0,39,44,0,0,0,False,100.0,8.022954545454546,6.090909090909091,7.5,2669.549629227056,236.8,2906.349629227056
0,1761780511.5301554,51.2,20,0.2594,0.6862,0.3828,0.2744,35.8201,68.6246,27.4418,8.9302,0.0,0.0,10.19,None,None,6.288,True,None,sfc_cache_p5_4,0,None,40,20.99,396.0,39,46,0,0,0,False,100.0,8.253913043478262,5.920217391304347,7.891304347826087,2698.64034351277,251.20000000000002,2949.84034351277
0,1761780511.530547,51.2,20,0.2594,0.6862,0.3828,0.2744,35.8201,68.6246,27.4418,8.9302,0.0,0.0,16.66,None,None,5.573,True,None,sfc_unique_p5_4,0,None,40,20.99,396.0,39,46,0,0,0,False,100.0,8.253913043478262,5.920217391304347,7.891304347826087,2698.64034351277,251.20000000000002,2949.84034351277
0,1761780511.555657,51.2,21,0.271,0.6905,0.3953,0.2744,35.8201,69.0455,27.4418,12.8932,0.0,0.0,12.31,None,None,5.736,True,None,sfc_cache_p6_4,0,None,44,20.99,429.0,42,48,0,0,0,False,100.0,8.437708333333333,5.708333333333333,7.5625,2698.64034351277,281.20000000000005,2979.8403435127702
0,1761780511.5560343,51.2,21,0.271,0.6905,0.3953,0.2744,35.8201,69.0455,27.4418,12.8932,0.0,0.0,16.4,None,None,5.401,True,None,sfc_unique_p6_4,0,None,44,20.99,429.0,42,48,0,0,0,False,100.0,8.437708333333333,5.708333333333333,7.5625,2698.64034351277,281.20000000000005,2979.8403435127702
0,1761780537.4430156,77.1,21,0.2783,0.7232,0.4102,0.2994,35.8201,72.3213,29.9365,15.3819,0.0,0.0,7.56,None,None,6.918,True,None,sfc_cache_p1_5,0,None,44,20.99,429.0,42,50,0,0,0,False,100.0,8.4602,5.74,7.92,2721.533084574525,299.20000000000005,3020.7330845745255
0,1761780537.443411,77.1,21,0.2783,0.7232,0.4102,0.2994,35.8201,72.3213,29.9365,15.3819,0.0,0.0,12.76,None,None,5.779,True,None,sfc_unique_p1_5,0,None,44,20.99,429.0,42,50,0,0,0,False,100.0,8.4602,5.74,7.92,2721.533084574525,299.20000000000005,3020.7330845745255
0,1761780537.4670303,77.1,22,0.2867,0.7459,0.4264,0.2994,35.8201,74.5893,29.9365,17.8498,0.0,0.0,9.69,None,None,6.213,True,None,sfc_cache_p2_5,0,None,44,24.99,462.0,45,52,0,0,0,False,100.0,8.480961538461539,5.6923076923076925,7.615384615384615,2743.4724128518815,329.20000000000005,3072.6724128518817
0,1761780537.467432,77.1,22,0.2867,0.7459,0.4264,0.2994,35.8201,74.5893,29.9365,17.8498,0.0,0.0,16.84,None,None,5.833,True,None,sfc_unique_p2_5,0,None,44,24.99,462.0,45,52,0,0,0,False,100.0,8.480961538461539,5.6923076923076925,7.615384615384615,2743.4724128518815,329.20000000000005,3072.6724128518817
0,1761780537.4898727,77.1,23,0.3007,0.7459,0.4376,0.3243,36.2521,74.5893,32.4312,21.1775,0.0,0.0,7.33,None,None,6.004,True,None,sfc_cache_p3_5,0,None,44,24.99,462.0,47,54,0,0,0,False,100.0,8.740925925925925,5.481481481481482,7.944444444444445,2745.7940348918137,359.20000000000005,3104.9940348918135
0,1761780537.4902623,77.1,23,0.3007,0.7459,0.4376,0.3243,36.2521,74.5893,32.4312,21.1775,0.0,0.0,12.64,None,None,5.725,True,None,sfc_unique_p3_5,0,None,44,24.99,462.0,47,54,0,0,0,False,100.0,8.740925925925925,5.481481481481482,7.944444444444445,2745.7940348918137,359.20000000000005,3104.9940348918135
0,1761780537.514763,77.1,24,0.3129,0.756,0.4544,0.3493,37.2241,75.5972,34.9259,23.0774,0.0,0.0,6.97,None,None,5.868,True,None,sfc_cache_p4_5,0,None,44,24.99,462.0,48,56,0,0,0,False,100.0,8.910892857142857,5.357142857142857,8.25,2756.434802574835,377.20000000000005,3133.634802574835
0,1761780537.5151496,77.1,24,0.3129,0.756,0.4544,0.3493,37.2241,75.5972,34.9259,23.0774,0.0,0.0,13.66,None,None,5.651,True,None,sfc_unique_p4_5,0,None,44,24.99,462.0,48,56,0,0,0,False,100.0,8.910892857142857,5.357142857142857,8.25,2756.434802574835,377.20000000000005,3133.634802574835
0,1761780537.5408165,77.2,25,0.3129,0.756,0.4544,0.3493,37.2241,75.5972,34.9259,23.0774,0.0,0.0,None,None,None,5.551,False,None,sfc_cache_p5_5,0,None,44,24.99,462.0,48,56,0,0,0,False,98.24561403508771,8.910892857142857,5.357142857142857,8.25,2756.434802574835,377.20000000000005,3133.634802574835
0,1761780537.5412595,77.2,25,0.3129,0.756,0.4544,0.3493,37.2241,75.5972,34.9259,23.0774,0.0,0.0,8.27,None,None,5.603,False,None,sfc_unique_p5_5,0,None,44,24.99,462.0,48,56,0,0,0,False,96.55172413793103,8.910892857142857,5.357142857142857,8.25,2756.434802574835,377.20000000000005,3133.634802574835
0,1761780537.5652933,77.2,26,0.3129,0.756,0.4544,0.3493,37.2241,75.5972,34.9259,23.0774,0.0,0.0,None,None,None,5.771,False,None,sfc_cache_p6_5,0,None,44,24.99,462.0,48,56,0,0,0,False,94.91525423728814,8.910892857142857,5.357142857142857,8.25,2756.434802574835,377.20000000000005,3133.634802574835
0,1761780537.565687,77.2,26,0.3129,0.756,0.4544,0.3493,37.2241,75.5972,34.9259,23.0774,0.0,0.0,10.33,None,None,5.616,False,None,sfc_unique_p6_5,0,None,44,24.99,462.0,48,56,0,0,0,False,93.33333333333333,8.910892857142857,5.357142857142857,8.25,2756.434802574835,377.20000000000005,3133.634802574835
0,1761780539.5589461,79.2,26,0.2394,0.5485,0.3306,0.2744,27.4321,54.8508,27.4418,19.0687,0.0,0.0,11.19,None,None,7.199,True,None,sfc_cache_p3_3,0,None,28,24.99,330.0,36,42,0,0,0,False,93.44262295081968,9.055714285714284,5.182619047619047,8.642857142857142,2645.656088630901,369.20000000000005,3014.8560886309015
0,1761780539.5594046,79.2,26,0.2394,0.5485,0.3306,0.2744,27.4321,54.8508,27.4418,19.0687,0.0,0.0,10.09,None,None,6.529,True,None,sfc_unique_p3_3,0,None,28,24.99,330.0,36,42,0,0,0,False,93.54838709677419,9.055714285714284,5.182619047619047,8.642857142857142,2645.656088630901,369.20000000000005,3014.8560886309015
0,1761780539.662952,79.3,26,0.2527,0.5636,0.339,0.2744,27.4321,56.3628,27.4418,22.2385,0.0,0.0,9.08,None,None,7.077,True,None,sfc_cache_p1_3,0,None,32,24.99,363.0,38,44,0,0,0,False,93.65079365079364,9.121363636363638,5.0834090909090905,8.25,2653.193344596194,377.20000000000005,3030.393344596194
0,1761780539.6634173,79.3,26,0.2527,0.5636,0.339,0.2744,27.4321,56.3628,27.4418,22.2385,0.0,0.0,8.27,None,None,6.649,True,None,sfc_unique_p1_3,0,None,32,24.99,363.0,38,44,0,0,0,False,93.75,9.121363636363638,5.0834090909090905,8.25,2653.193344596194,377.20000000000005,3030.393344596194
0,1761780539.6880052,79.3,26,0.2733,0.5636,0.3491,0.2994,30.7799,56.3628,29.9365,22.4503,0.0,0.0,9.32,None,None,7.0,True,None,sfc_cache_p6_2,0,None,32,24.99,363.0,38,46,0,0,0,False,93.84615384615384,9.398695652173913,4.862391304347826,8.608695652173912,2668.041916024765,377.20000000000005,3045.2419160247655
0,1761780539.6884856,79.3,26,0.2733,0.5636,0.3491,0.2994,30.7799,56.3628,29.9365,22.4503,0.0,0.0,9.48,None,None,6.873,True,None,sfc_unique_p6_2,0,None,32,24.99,363.0,38,46,0,0,0,False,93.93939393939394,9.398695652173913,4.862391304347826,8.608695652173912,2668.041916024765,377.20000000000005,3045.2419160247655
0,1761780539.7137265,79.3,26,0.2901,0.5636,0.3628,0.3243,32.1839,56.3628,32.4312,24.5333,0.0,0.0,10.99,None,None,7.083,True,None,sfc_cache_p5_2,0,None,36.33,24.99,363.0,41,48,0,0,0,False,94.02985074626866,9.562708333333333,4.659791666666666,8.9375,2672.32763031048,381.6,3053.92763031048
0,1761780539.7141953,79.3,26,0.2901,0.5636,0.3628,0.3243,32.1839,56.3628,32.4312,24.5333,0.0,0.0,15.18,None,None,6.953,True,None,sfc_unique_p5_2,0,None,36.33,24.99,363.0,41,48,0,0,0,False,94.11764705882352,9.562708333333333,4.659791666666666,8.9375,2672.32763031048,381.6,3053.92763031048
0,1761780539.7407508,79.4,26,0.304,0.5863,0.3796,0.3493,32.6159,58.6307,34.9259,27.2762,0.0,0.0,12.07,None,None,6.893,True,None,sfc_cache_p4_2,0,None,36.33,24.99,363.0,42,50,0,0,0,False,94.20289855072464,9.6202,4.6533999999999995,9.24,2676.1126303104797,401.59999999999997,3077.7126303104797
0,1761780539.7412186,79.4,26,0.304,0.5863,0.3796,0.3493,32.6159,58.6307,34.9259,27.2762,0.0,0.0,18.14,None,None,7.103,True,None,sfc_unique_p4_2,0,None,36.33,24.99,363.0,42,50,0,0,0,False,94.28571428571428,9.6202,4.6533999999999995,9.24,2676.1126303104797,401.59999999999997,3077.7126303104797
0,1761780539.767928,79.4,26,0.3223,0.5863,0.3929,0.3493,33.0835,58.6307,34.9259,31.0262,0.0,0.0,11.71,None,None,7.3,True,None,sfc_cache_p3_2,0,None,40.33,24.99,396.0,45,52,0,0,0,False,94.36619718309859,9.769423076923077,4.474423076923077,8.884615384615385,2679.824058881908,421.59999999999997,3101.424058881908
0,1761780539.7683861,79.4,26,0.3223,0.5863,0.3929,0.3493,33.0835,58.6307,34.9259,31.0262,0.0,0.0,16.73,None,None,7.464,True,None,sfc_unique_p3_2,0,None,40.33,24.99,396.0,45,52,0,0,0,False,94.44444444444444,9.769423076923077,4.474423076923077,8.884615384615385,2679.824058881908,421.59999999999997,3101.424058881908
0,1761780539.794219,79.4,26,0.3327,0.6233,0.413,0.3742,33.5155,62.3274,37.4206,32.9231,0.0,0.0,5.07,None,None,6.938,True,None,sfc_cache_p2_2,0,None,40.33,24.99,396.0,46,54,0,0,0,False,94.52054794520548,9.709999999999999,4.58037037037037,9.166666666666666,2693.8872843887957,429.59999999999997,3123.4872843887956
0,1761780539.7946777,79.4,26,0.3327,0.6233,0.413,0.3742,33.5155,62.3274,37.4206,32.9231,0.0,0.0,32.14,None,None,7.009,True,None,sfc_unique_p2_2,0,None,40.33,24.99,396.0,46,54,0,0,0,False,94.5945945945946,9.709999999999999,4.58037037037037,9.166666666666666,2693.8872843887957,429.59999999999997,3123.4872843887956
0,1761780539.821949,79.4,26,0.3367,0.6233,0.413,0.3742,33.5155,62.3274,37.4206,33.901,0.0,0.0,14.9,None,None,7.014,False,None,sfc_cache_p1_2,0,None,40.33,24.99,396.0,46,54,0,0,0,False,93.33333333333333,9.709999999999999,4.58037037037037,9.166666666666666,2693.8872843887957,419.59999999999997,3113.4872843887956
0,1761780539.8224025,79.4,26,0.3367,0.6233,0.413,0.3742,33.5155,62.3274,37.4206,33.901,0.0,0.0,None,None,None,6.457,False,None,sfc_unique_p1_2,0,None,40.33,24.99,396.0,46,54,0,0,0,False,92.10526315789474,9.709999999999999,4.58037037037037,9.166666666666666,2693.8872843887957,419.59999999999997,3113.4872843887956
0,1761780544.5581234,84.2,26,0.3095,0.5628,0.3618,0.3992,28.7269,56.2796,39.9153,34.24,0.0,0.0,6.92,None,None,6.062,True,None,sfc_cache_p5_1,0,None,24.33,16.33,264.0,35,48,0,0,0,False,92.20779220779221,10.0,4.652916666666667,11.0,2644.177135433996,419.59999999999997,3063.777135433996
0,1761780544.5585277,84.2,26,0.3095,0.5628,0.3618,0.3992,28.7269,56.2796,39.9153,34.24,0.0,0.0,14.58,None,None,5.541,True,None,sfc_unique_p5_1,0,None,24.33,16.33,264.0,35,48,0,0,0,False,92.3076923076923,10.0,4.652916666666667,11.0,2644.177135433996,419.59999999999997,3063.777135433996
0,1761780544.579785,84.2,26,0.3269,0.5628,0.3759,0.3992,31.1752,56.2796,39.9153,34.9328,0.0,0.0,20.53,None,None,5.855,True,None,sfc_cache_p4_1,0,None,28.33,16.33,297.0,38,50,0,0,0,False,92.40506329113924,10.14,4.4668,10.56,2659.975468250854,419.59999999999997,3079.575468250854
0,1761780544.58016,84.2,26,0.3269,0.5628,0.3759,0.3992,31.1752,56.2796,39.9153,34.9328,0.0,0.0,15.9,None,None,5.513,True,None,sfc_unique_p4_1,0,None,28.33,16.33,297.0,38,50,0,0,0,False,92.5,10.14,4.4668,10.56,2659.975468250854,419.59999999999997,3079.575468250854
0,1761780544.60137,84.2,26,0.335,0.5939,0.394,0.3992,32.5792,59.3867,39.9153,34.8515,0.0,0.0,12.86,None,None,5.752,True,None,sfc_cache_p3_1,0,None,32.33,16.33,330.0,39,52,0,0,0,False,92.5925925925926,10.032115384615386,4.532115384615384,10.153846153846153,2687.0130372003423,419.59999999999997,3106.613037200342
