No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1762052403.4710853,0,1,0.0042,0.068,0.0184,0.0249,0.432,6.8037,2.4947,0.0,0.0,0.0,10.45,7.39,3.06,None,0.0009133815765380859,12.335,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,2.0,13.5,16.5,2099.800898667493,10.0,2109.800898667493
0,1762052403.471604,0.0,1,0.0042,0.068,0.0184,0.0249,0.432,6.8037,2.4947,0.0,0.0,0.0,16.88,12.83,4.05,None,0.0009133815765380859,7.801,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,2.0,13.5,16.5,2099.800898667493,10.0,2109.800898667493
0,1762052403.5021582,0.0,2,0.023,0.1,0.0347,0.0499,0.432,9.9965,4.9894,41.8971,0.0,0.0,17.01,7.83,9.18,None,0.061348676681518555,11.695,True,None,sfc_cache_p2_1,0,None,0,0,0,1,4,0,0,0,False,100.0,5.5825,9.9175,16.5,2116.959620227623,40.0,2156.959620227623
0,1762052403.502572,0.0,2,0.023,0.1,0.0347,0.0499,0.432,9.9965,4.9894,41.8971,0.0,0.0,22.42,10.93,11.49,None,0.061348676681518555,8.653,True,None,sfc_unique_p2_1,0,None,0,0,0,1,4,0,0,0,False,100.0,5.5825,9.9175,16.5,2116.959620227623,40.0,2156.959620227623
0,1762052403.5404623,0.1,3,0.0493,0.11,0.0454,0.0748,1.08,11.0044,7.4841,52.44,0.0,0.0,15.45,7.3,8.16,None,0.09229207038879395,11.897,True,None,sfc_cache_p3_1,0,None,0,0,0,2,6,0,0,0,False,100.0,8.221666666666666,7.278333333333333,16.5,2127.954674484417,58.0,2185.954674484417
0,1762052403.54129,0.1,3,0.0493,0.11,0.0454,0.0748,1.08,11.0044,7.4841,52.44,0.0,0.0,8.27,8.27,0,None,0.09229207038879395,14.136,True,None,sfc_unique_p3_1,0,None,0,0,0,2,6,0,0,0,False,100.0,8.221666666666666,7.278333333333333,16.5,2127.954674484417,58.0,2185.954674484417
0,1762052403.5729158,0.1,4,0.0744,0.11,0.0644,0.0748,2.0519,11.0044,7.4841,57.33,0.0,0.0,12.2,6.11,6.08,None,0.13143563270568848,13.024,True,None,sfc_cache_p4_1,0,None,0,4,33.0,4,8,0,0,0,False,100.0,9.54125,5.45875,12.375,2136.3215787298464,76.0,2212.3215787298464
0,1762052403.5737524,0.1,4,0.0744,0.11,0.0644,0.0748,2.0519,11.0044,7.4841,57.33,0.0,0.0,15.67,11.18,4.49,None,0.13143563270568848,11.952,True,None,sfc_unique_p4_1,0,None,0,4,33.0,4,8,0,0,0,False,100.0,9.54125,5.45875,12.375,2136.3215787298464,76.0,2212.3215787298464
0,1762052403.6011004,0.1,5,0.0903,0.1428,0.0841,0.0998,2.0519,14.2803,9.9788,63.4358,0.0,0.0,15.14,7.56,7.58,None,0.16312408447265625,13.953,True,None,sfc_cache_p5_1,0,None,0,4,33.0,4,10,0,0,0,False,100.0,9.433,5.667,13.2,2164.2386968230207,106.0,2270.2386968230207
0,1762052403.601514,0.1,5,0.0903,0.1428,0.0841,0.0998,2.0519,14.2803,9.9788,63.4358,0.0,0.0,18.55,11.75,6.8,None,0.16312408447265625,6.901,True,None,sfc_unique_p5_1,0,None,0,4,33.0,4,10,0,0,0,False,100.0,9.433,5.667,13.2,2164.2386968230207,106.0,2270.2386968230207
