No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1761615863.2896628,0,1,0.0229,0.0053,0.0249,2.3435,2.4947,0.0,0.0,5.15,None,None,6.735,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2090.4171180931744
0,1761615863.290028,0.0,1,0.0229,0.0053,0.0249,2.3435,2.4947,0.0,0.0,7.39,None,None,5.565,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2090.4171180931744
0,1761615863.3173437,0.0,2,0.0422,0.0186,0.0249,4.3846,2.4947,0.0,0.0,5.04,None,None,9.977,True,None,sfc_cache_p2_1,0,None,4,33.0,2,4,0,0,0,False,100.0,14.5,8.25,2126.550748676944
0,1761615863.317821,0.0,2,0.0422,0.0186,0.0249,4.3846,2.4947,0.0,0.0,16.49,None,None,9.442,True,None,sfc_unique_p2_1,0,None,4,33.0,2,4,0,0,0,False,100.0,14.5,8.25,2126.550748676944
0,1761615863.342804,0.1,3,0.0577,0.0273,0.0249,6.0984,2.4947,0.0,0.0,5.28,None,None,9.845,True,None,sfc_cache_p3_1,0,None,12.33,66.0,6,6,0,0,0,False,100.0,13.445,5.5,2154.4431028016925
0,1761615863.3432508,0.1,3,0.0577,0.0273,0.0249,6.0984,2.4947,0.0,0.0,9.16,None,None,9.661,True,None,sfc_unique_p3_1,0,None,12.33,66.0,6,6,0,0,0,False,100.0,13.445,5.5,2154.4431028016925
0,1761615863.3625786,0.1,4,0.073,0.0315,0.0249,7.8122,2.4947,0.0,0.0,5.02,None,None,8.929,True,None,sfc_cache_p4_1,0,None,20.66,99.0,10,8,0,0,0,False,100.0,12.9175,4.125,2198.126743105051
0,1761615863.3628263,0.1,4,0.073,0.0315,0.0249,7.8122,2.4947,0.0,0.0,7.27,None,None,5.582,True,None,sfc_unique_p4_1,0,None,20.66,99.0,10,8,0,0,0,False,100.0,12.9175,4.125,2198.126743105051
0,1761615863.3891966,0.1,5,0.0878,0.0382,0.0249,9.526,2.4947,0.0,0.0,4.98,None,None,9.881,True,None,sfc_cache_p5_1,0,None,28.99,132.0,14,10,0,0,0,False,100.0,12.601,3.3,2210.9838859621937
0,1761615863.3896368,0.1,5,0.0878,0.0382,0.0249,9.526,2.4947,0.0,0.0,8.65,None,None,9.638,True,None,sfc_unique_p5_1,0,None,28.99,132.0,14,10,0,0,0,False,100.0,12.601,3.3,2210.9838859621937
0,1761615863.4200027,0.1,6,0.1071,0.0534,0.0499,11.8695,4.9894,0.0,0.0,6.44,None,None,9.962,True,None,sfc_cache_p6_1,0,None,28.99,132.0,16,12,0,0,0,False,100.0,13.084166666666667,5.5,2258.492933064766
0,1761615863.420478,0.1,6,0.1071,0.0534,0.0499,11.8695,4.9894,0.0,0.0,12.16,None,None,9.731,True,None,sfc_unique_p6_1,0,None,28.99,132.0,16,12,0,0,0,False,100.0,13.084166666666667,5.5,2258.492933064766
0,1761615885.2999516,22.0,6,0.1255,0.0716,0.0748,14.213,7.4841,0.0,0.0,8.78,None,None,10.191,True,None,sfc_cache_p1_2,0,None,28.99,132.0,16,14,0,0,0,False,100.0,13.429285714285713,7.071428571428571,2302.0526293771304
0,1761615885.3004549,22.0,6,0.1255,0.0716,0.0748,14.213,7.4841,0.0,0.0,9.4,None,None,9.68,True,None,sfc_unique_p1_2,0,None,28.99,132.0,16,14,0,0,0,False,100.0,13.429285714285713,7.071428571428571,2302.0526293771304
0,1761615885.3273754,22.0,7,0.1432,0.0834,0.0998,16.5565,9.9788,0.0,0.0,6.54,None,None,9.853,True,None,sfc_cache_p2_2,0,None,28.99,132.0,17,16,0,0,0,False,100.0,13.688125,8.25,2340.5154865199875
0,1761615885.3278306,22.0,7,0.1432,0.0834,0.0998,16.5565,9.9788,0.0,0.0,8.43,None,None,9.646,True,None,sfc_unique_p2_2,0,None,28.99,132.0,17,16,0,0,0,False,100.0,13.688125,8.25,2340.5154865199875
