No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1761615868.3770494,0,1,0.023,0.0181,0.0249,2.3435,2.4947,0.0,0.0,3.86,None,None,11.422,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.214787028529
0,1761615868.3776894,0.0,1,0.023,0.0181,0.0249,2.3435,2.4947,0.0,0.0,9.29,None,None,9.774,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.214787028529
0,1761615868.401601,0.0,2,0.0393,0.0232,0.0249,4.0573,2.4947,0.0,0.0,4.2,None,None,9.84,True,None,sfc_cache_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2138.898427331887
0,1761615868.4020615,0.0,2,0.0393,0.0232,0.0249,4.0573,2.4947,0.0,0.0,6.14,None,None,9.666,True,None,sfc_unique_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2138.898427331887
0,1761615868.4257557,0.0,3,0.0551,0.0348,0.0249,5.7711,2.4947,0.0,0.0,5.32,None,None,9.725,True,None,sfc_cache_p3_1,0,None,16.66,66.0,8,6,0,0,0,False,100.0,12.723333333333334,5.5,2178.421203904555
0,1761615868.4262128,0.0,3,0.0551,0.0348,0.0249,5.7711,2.4947,0.0,0.0,14.48,None,None,9.344,True,None,sfc_unique_p3_1,0,None,16.66,66.0,8,6,0,0,0,False,100.0,12.723333333333334,5.5,2178.421203904555
0,1761615868.4550111,0.1,4,0.0705,0.0559,0.0249,7.4849,2.4947,0.0,0.0,5.77,None,None,9.822,True,None,sfc_cache_p4_1,0,None,24.99,99.0,11,8,0,0,0,False,100.0,12.37625,4.125,2215.7275255655404
0,1761615868.4554744,0.1,4,0.0705,0.0559,0.0249,7.4849,2.4947,0.0,0.0,12.89,None,None,9.496,True,None,sfc_unique_p4_1,0,None,24.99,99.0,11,8,0,0,0,False,100.0,12.37625,4.125,2215.7275255655404
0,1761615868.4792519,0.1,5,0.091,0.0745,0.0499,9.8284,4.9894,0.0,0.0,9.82,None,None,9.548,True,None,sfc_cache_p5_1,0,None,24.99,99.0,13,10,0,0,0,False,100.0,13.001,6.6,2248.7659268274424
0,1761615868.4795043,0.1,5,0.091,0.0745,0.0499,9.8284,4.9894,0.0,0.0,8.44,None,None,5.931,True,None,sfc_unique_p5_1,0,None,24.99,99.0,13,10,0,0,0,False,100.0,13.001,6.6,2248.7659268274424
0,1761615868.505608,0.1,6,0.1103,0.0862,0.0748,12.1719,7.4841,0.0,0.0,7.42,None,None,9.867,True,None,sfc_cache_p6_1,0,None,24.99,99.0,15,12,0,0,0,False,100.0,13.417499999999999,8.25,2277.234417685825
0,1761615868.506108,0.1,6,0.1103,0.0862,0.0748,12.1719,7.4841,0.0,0.0,18.41,None,None,9.684,True,None,sfc_unique_p6_1,0,None,24.99,99.0,15,12,0,0,0,False,100.0,13.417499999999999,8.25,2277.234417685825
0,1761615888.3646536,20.0,6,0.1287,0.1048,0.0998,14.5154,9.9788,0.0,0.0,8.71,None,None,10.132,True,None,sfc_cache_p1_2,0,None,24.99,99.0,16,14,0,0,0,False,100.0,13.715,9.428571428571429,2325.4212912465614
0,1761615888.3651698,20.0,6,0.1287,0.1048,0.0998,14.5154,9.9788,0.0,0.0,16.0,None,None,9.539,True,None,sfc_unique_p1_2,0,None,24.99,99.0,16,14,0,0,0,False,100.0,13.715,9.428571428571429,2325.4212912465614
0,1761615888.3922832,20.0,7,0.141,0.1198,0.0998,16.2292,9.9788,0.0,0.0,5.03,None,None,9.837,True,None,sfc_cache_p2_2,0,None,33.32,132.0,18,16,0,0,0,False,100.0,13.4175,8.25,2365.199189404741
0,1761615888.3927329,20.0,7,0.141,0.1198,0.0998,16.2292,9.9788,0.0,0.0,9.82,None,None,9.67,True,None,sfc_unique_p2_2,0,None,33.32,132.0,18,16,0,0,0,False,100.0,13.4175,8.25,2365.199189404741
0,1761615888.4223828,20.0,8,0.1581,0.1358,0.1247,18.5727,12.4735,0.0,0.0,10.24,None,None,9.644,True,None,sfc_cache_p3_2,0,None,33.32,132.0,18,18,0,0,0,False,100.0,13.648888888888889,9.166666666666666,2402.4529994450263
0,1761615888.4228592,20.0,8,0.1581,0.1358,0.1247,18.5727,12.4735,0.0,0.0,14.73,None,None,9.33,True,None,sfc_unique_p3_2,0,None,33.32,132.0,18,18,0,0,0,False,100.0,13.648888888888889,9.166666666666666,2402.4529994450263
0,1761615888.451686,20.1,9,0.1745,0.1545,0.1497,20.9162,14.9682,0.0,0.0,5.02,None,None,9.911,True,None,sfc_cache_p4_2,0,None,33.32,132.0,20,20,0,0,0,False,100.0,13.834,9.9,2437.2583701306785
0,1761615888.4521627,20.1,9,0.1745,0.1545,0.1497,20.9162,14.9682,0.0,0.0,9.87,None,None,9.721,True,None,sfc_unique_p4_2,0,None,33.32,132.0,20,20,0,0,0,False,100.0,13.834,9.9,2437.2583701306785
0,1761615888.4831183,20.1,10,0.1918,0.1715,0.1746,23.2598,17.463,0.0,0.0,9.28,None,None,9.815,True,None,sfc_cache_p5_2,0,None,33.32,132.0,22,22,0,0,0,False,100.0,13.985454545454546,10.5,2469.636227273536
0,1761615888.4836066,20.1,10,0.1918,0.1715,0.1746,23.2598,17.463,0.0,0.0,14.53,None,None,9.449,True,None,sfc_unique_p5_2,0,None,33.32,132.0,22,22,0,0,0,False,100.0,13.985454545454546,10.5,2469.636227273536
0,1761615888.515326,20.1,11,0.2036,0.1895,0.1746,24.9735,17.463,0.0,0.0,8.23,None,None,9.852,True,None,sfc_cache_p6_2,0,None,41.65,165.0,26,24,0,0,0,False,100.0,13.764583333333334,9.625,2495.6155129878216
0,1761615888.515811,20.1,11,0.2036,0.1895,0.1746,24.9735,17.463,0.0,0.0,11.08,None,None,9.548,True,None,sfc_unique_p6_2,0,None,41.65,165.0,26,24,0,0,0,False,100.0,13.764583333333334,9.625,2495.6155129878216
