No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1761229011.1802905,0,1,0.023,0.0184,0.0249,1.0077,2.4947,70.68,0.0,9.84,None,None,8.89,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2066.757302474953
0,1761229011.1811957,0.0,1,0.023,0.0184,0.0249,1.0077,2.4947,70.68,0.0,28.43,None,None,5.033,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2066.757302474953
0,1761229011.1992373,0.0,2,0.0421,0.0226,0.0249,3.0488,2.4947,31.4133,0.0,5.54,None,None,5.681,True,None,sfc_cache_p2_1,0,None,4,33.0,3,4,0,0,0,False,100.0,14.5,8.25,2116.9089817815625
0,1761229011.199514,0.0,2,0.0421,0.0226,0.0249,3.0488,2.4947,31.4133,0.0,8.42,None,None,4.857,True,None,sfc_unique_p2_1,0,None,4,33.0,3,4,0,0,0,False,100.0,14.5,8.25,2116.9089817815625
0,1761229011.2160592,0.0,3,0.0577,0.0263,0.0249,4.7626,2.4947,23.56,0.0,5.27,None,None,5.31,True,None,sfc_cache_p3_1,0,None,12.33,66.0,6,6,0,0,0,False,100.0,13.445,5.5,2165.9799460285826
0,1761229011.2163355,0.0,3,0.0577,0.0263,0.0249,4.7626,2.4947,23.56,0.0,8.01,None,None,5.046,True,None,sfc_unique_p3_1,0,None,12.33,66.0,6,6,0,0,0,False,100.0,13.445,5.5,2165.9799460285826
0,1761229011.233154,0.1,4,0.0785,0.0395,0.0499,7.1061,4.9894,17.67,0.0,14.58,None,None,5.164,True,None,sfc_cache_p4_1,0,None,12.33,66.0,7,8,0,0,0,False,100.0,13.95875,8.25,2202.212987553219
0,1761229011.233473,0.1,4,0.0785,0.0395,0.0499,7.1061,4.9894,17.67,0.0,10.91,None,None,4.942,True,None,sfc_unique_p4_1,0,None,12.33,66.0,7,8,0,0,0,False,100.0,13.95875,8.25,2202.212987553219
0,1761229011.2505903,0.1,5,0.099,0.0476,0.0748,9.4497,7.4841,14.88,0.0,6.99,None,None,5.061,True,None,sfc_cache_p5_1,0,None,12.33,66.0,9,10,0,0,0,False,100.0,14.267000000000001,9.9,2225.7122732675043
0,1761229011.2511306,0.1,5,0.099,0.0476,0.0748,9.4497,7.4841,14.88,0.0,10.71,None,None,5.454,True,None,sfc_unique_p5_1,0,None,12.33,66.0,9,10,0,0,0,False,100.0,14.267000000000001,9.9,2225.7122732675043
0,1761229011.2782683,0.1,6,0.1123,0.0527,0.0748,11.1634,7.4841,11.78,0.0,6.32,None,None,6.568,True,None,sfc_cache_p6_1,0,None,20.66,99.0,13,12,0,0,0,False,100.0,13.77833333333333,8.25,2228.280844696076
0,1761229011.2785928,0.1,6,0.1123,0.0527,0.0748,11.1634,7.4841,11.78,0.0,9.38,None,None,7.709,True,None,sfc_unique_p6_1,0,None,20.66,99.0,13,12,0,0,0,False,100.0,13.77833333333333,8.25,2228.280844696076
0,1761229030.1747172,19.0,6,0.1305,0.0741,0.0998,13.507,9.9788,9.749,0.0,9.73,None,None,6.007,True,None,sfc_cache_p1_2,0,None,20.66,99.0,14,14,0,0,0,False,100.0,14.024285714285712,9.428571428571429,2264.540032586643
0,1761229030.1750848,19.0,6,0.1305,0.0741,0.0998,13.507,9.9788,9.749,0.0,14.26,None,None,5.032,True,None,sfc_unique_p1_2,0,None,20.66,99.0,14,14,0,0,0,False,100.0,14.024285714285712,9.428571428571429,2264.540032586643
0,1761229030.1953595,19.0,7,0.1493,0.0895,0.1247,15.3969,12.4735,11.835,0.0,12.5,None,None,5.424,True,None,sfc_cache_p2_2,0,None,20.66,99.0,15,16,0,0,0,False,100.0,14.208749999999998,10.3125,2294.806936832072
0,1761229030.1957068,19.0,7,0.1493,0.0895,0.1247,15.3969,12.4735,11.835,0.0,15.97,None,None,4.885,True,None,sfc_unique_p2_2,0,None,20.66,99.0,15,16,0,0,0,False,100.0,14.208749999999998,10.3125,2294.806936832072
0,1761229030.2190807,19.0,8,0.1676,0.1083,0.1497,16.707,14.9682,17.0697,0.0,12.41,None,None,6.684,True,None,sfc_cache_p3_2,0,None,20.66,99.0,16,18,0,0,0,False,100.0,14.352222222222224,11.0,2322.6408382885334
0,1761229030.2195113,19.0,8,0.1676,0.1083,0.1497,16.707,14.9682,17.0697,0.0,18.63,None,None,5.986,True,None,sfc_unique_p3_2,0,None,20.66,99.0,16,18,0,0,0,False,100.0,14.352222222222224,11.0,2322.6408382885334
0,1761229030.2421148,19.1,9,0.1854,0.1261,0.1746,18.1433,17.463,20.7747,0.0,8.49,None,None,5.596,True,None,sfc_cache_p4_2,0,None,20.66,99.0,18,20,0,0,0,False,100.0,14.467000000000002,11.55,2348.3376245458735
0,1761229030.2424479,19.1,9,0.1854,0.1261,0.1746,18.1433,17.463,20.7747,0.0,21.41,None,None,4.86,True,None,sfc_unique_p4_2,0,None,20.66,99.0,18,20,0,0,0,False,100.0,14.467000000000002,11.55,2348.3376245458735
0,1761229030.2593172,19.1,10,0.1988,0.1434,0.1746,19.7309,17.463,20.5916,0.0,11.07,None,None,4.987,True,None,sfc_cache_p5_2,0,None,24.66,132.0,20,22,0,0,0,False,100.0,14.37909090909091,10.5,2351.4333791166823
0,1761229030.2595987,19.1,10,0.1988,0.1434,0.1746,19.7309,17.463,20.5916,0.0,10.47,None,None,4.985,True,None,sfc_unique_p5_2,0,None,24.66,132.0,20,22,0,0,0,False,100.0,14.37909090909091,10.5,2351.4333791166823
0,1761229030.2801185,19.1,11,0.2132,0.1571,0.1746,21.3184,17.463,21.3357,0.0,12.5,None,None,5.392,True,None,sfc_cache_p6_2,0,None,28.66,165.0,23,24,0,0,0,False,100.0,14.305833333333334,9.625,2380.918194734904
0,1761229030.2804115,19.1,11,0.2132,0.1571,0.1746,21.3184,17.463,21.3357,0.0,14.76,None,None,4.822,True,None,sfc_unique_p6_2,0,None,28.66,165.0,23,24,0,0,0,False,100.0,14.305833333333334,9.625,2380.918194734904
