No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1761780506.5324419,27.1,11,0.164,0.3587,0.1761,0.1746,21.7083,35.8658,17.463,0.0,0.0,0.0,11.53,None,None,5.585,True,None,sfc_unique_p6_2,0,None,24.33,4.33,165.0,22,24,0,0,0,False,100.0,8.375416666666666,5.930416666666667,9.625,2440.281120052536,120.0,2560.281120052536
0,1761780525.4103913,46.0,11,0.1802,0.378,0.1962,0.1996,24.0486,37.7961,19.9577,0.5239,0.0,0.0,11.63,None,None,10.559,True,None,sfc_cache_p1_3,0,None,24.33,4.33,165.0,22,26,0,0,0,False,100.0,8.628846153846153,5.768846153846154,10.153846153846153,2454.475405766822,130.0,2584.475405766822
0,1761780525.4110725,46.0,11,0.1802,0.378,0.1962,0.1996,24.0486,37.7961,19.9577,0.5239,0.0,0.0,12.84,None,None,9.97,True,None,sfc_unique_p1_3,0,None,24.33,4.33,165.0,22,26,0,0,0,False,100.0,8.628846153846153,5.768846153846154,10.153846153846153,2454.475405766822,130.0,2584.475405766822
0,1761780525.4371033,46.1,12,0.1921,0.4099,0.221,0.2245,25.8478,40.9888,22.4524,0.9896,0.0,0.0,10.83,None,None,6.176,True,None,sfc_cache_p2_3,0,None,24.33,4.33,165.0,23,28,0,0,0,False,100.0,8.667142857142858,5.809285714285714,10.607142857142858,2482.614604550379,140.0,2622.614604550379
0,1761780525.4374802,46.1,12,0.1921,0.4099,0.221,0.2245,25.8478,40.9888,22.4524,0.9896,0.0,0.0,14.63,None,None,5.677,True,None,sfc_unique_p2_3,0,None,24.33,4.33,165.0,23,28,0,0,0,False,100.0,8.667142857142858,5.809285714285714,10.607142857142858,2482.614604550379,140.0,2622.614604550379
0,1761780525.4593656,46.1,13,0.2093,0.4099,0.2371,0.2245,26.4957,40.9888,22.4524,6.7145,0.0,0.0,8.93,None,None,5.911,True,None,sfc_cache_p3_3,0,None,28.33,4.33,198.0,26,30,0,0,0,False,100.0,8.989333333333333,5.422,9.9,2482.614604550379,170.0,2652.614604550379
0,1761780525.4597557,46.1,13,0.2093,0.4099,0.2371,0.2245,26.4957,40.9888,22.4524,6.7145,0.0,0.0,20.51,None,None,5.816,True,None,sfc_unique_p3_3,0,None,28.33,4.33,198.0,26,30,0,0,0,False,100.0,8.989333333333333,5.422,9.9,2482.614604550379,170.0,2652.614604550379
0,1761780525.4821146,46.1,14,0.2137,0.4469,0.2626,0.2245,27.4677,44.6855,22.4524,7.0273,0.0,0.0,6.9,None,None,6.001,True,None,sfc_cache_p4_3,0,None,28.33,8.33,231.0,28,32,0,0,0,False,100.0,8.8128125,5.5415625,9.28125,2492.9554802534544,180.0,2672.9554802534544
0,1761780525.4824889,46.1,14,0.2137,0.4469,0.2626,0.2245,27.4677,44.6855,22.4524,7.0273,0.0,0.0,18.79,None,None,5.61,True,None,sfc_unique_p4_3,0,None,28.33,8.33,231.0,28,32,0,0,0,False,100.0,8.8128125,5.5415625,9.28125,2492.9554802534544,180.0,2672.9554802534544
0,1761780525.5026565,46.1,15,0.2231,0.4695,0.2787,0.2245,27.4677,46.9534,22.4524,10.9063,0.0,0.0,10.19,None,None,6.029,True,None,sfc_cache_p5_3,0,None,28.33,12.33,264.0,29,34,0,0,0,False,100.0,8.823823529411765,5.480294117647059,8.735294117647058,2508.9793155730645,198.0,2706.9793155730645
0,1761780525.5030508,46.1,15,0.2231,0.4695,0.2787,0.2245,27.4677,46.9534,22.4524,10.9063,0.0,0.0,14.47,None,None,5.84,True,None,sfc_unique_p5_3,0,None,28.33,12.33,264.0,29,34,0,0,0,False,100.0,8.823823529411765,5.480294117647059,8.735294117647058,2508.9793155730645,198.0,2706.9793155730645
0,1761780525.5278773,46.1,16,0.2398,0.4796,0.2985,0.2495,28.4397,47.9614,24.9471,14.5531,0.0,0.0,20.68,None,None,6.119,True,None,sfc_cache_p6_3,0,None,28.33,12.33,264.0,30,36,0,0,0,False,100.0,9.08361111111111,5.286944444444445,9.166666666666666,2528.372985283636,228.0,2756.372985283636
0,1761780525.5282497,46.1,16,0.2398,0.4796,0.2985,0.2495,28.4397,47.9614,24.9471,14.5531,0.0,0.0,22.46,None,None,5.812,True,None,sfc_unique_p6_3,0,None,28.33,12.33,264.0,30,36,0,0,0,False,100.0,9.08361111111111,5.286944444444445,9.166666666666666,2528.372985283636,228.0,2756.372985283636
0,1761780537.520943,58.1,16,0.2479,0.4729,0.302,0.2744,29.6276,47.2886,27.4418,14.5531,0.0,0.0,10.34,None,None,5.91,True,None,sfc_cache_p1_1,0,None,20.0,12.33,231.0,29,36,0,0,0,False,100.0,9.389166666666666,5.212777777777777,10.083333333333334,2541.7301281407786,228.0,2769.7301281407786
0,1761780537.5213225,58.1,16,0.2479,0.4729,0.302,0.2744,29.6276,47.2886,27.4418,14.5531,0.0,0.0,16.8,None,None,5.677,True,None,sfc_unique_p1_1,0,None,20.0,12.33,231.0,29,36,0,0,0,False,100.0,9.389166666666666,5.212777777777777,10.083333333333334,2541.7301281407786,228.0,2769.7301281407786
0,1761780542.409742,63.0,16,0.267,0.4729,0.3144,0.2994,31.6796,47.2886,29.9365,16.5852,0.0,0.0,6.8,None,None,7.264,True,None,sfc_cache_p1_4,0,None,20.0,12.33,231.0,29,38,0,0,0,False,100.0,9.71078947368421,4.938421052631579,10.421052631578947,2558.3694138550645,246.0,2804.3694138550645
0,1761780542.4101264,63.0,16,0.267,0.4729,0.3144,0.2994,31.6796,47.2886,29.9365,16.5852,0.0,0.0,17.41,None,None,5.832,True,None,sfc_unique_p1_4,0,None,20.0,12.33,231.0,29,38,0,0,0,False,100.0,9.71078947368421,4.938421052631579,10.421052631578947,2558.3694138550645,246.0,2804.3694138550645
0,1761780542.4369566,63.1,17,0.2814,0.483,0.3282,0.3243,32.3275,48.2965,32.4312,20.0873,0.0,0.0,4.64,None,None,6.088,True,None,sfc_cache_p2_4,0,None,20.0,12.33,231.0,31,40,0,0,0,False,100.0,9.90025,4.7915,10.725,2567.2689650081365,276.0,2843.2689650081365
0,1761780542.4373376,63.1,17,0.2814,0.483,0.3282,0.3243,32.3275,48.2965,32.4312,20.0873,0.0,0.0,12.78,None,None,5.873,True,None,sfc_unique_p2_4,0,None,20.0,12.33,231.0,31,40,0,0,0,False,100.0,9.90025,4.7915,10.725,2567.2689650081365,276.0,2843.2689650081365
0,1761780542.4649065,63.1,18,0.2818,0.5275,0.3419,0.3243,32.7952,52.7492,32.4312,19.838,0.0,0.0,8.38,None,None,5.972,True,None,sfc_cache_p3_4,0,None,24.0,12.33,264.0,33,42,0,0,0,False,100.0,9.650952380952381,4.98404761904762,10.214285714285714,2598.388302571981,286.0,2884.388302571981
0,1761780542.4653013,63.1,18,0.2818,0.5275,0.3419,0.3243,32.7952,52.7492,32.4312,19.838,0.0,0.0,10.08,None,None,5.84,True,None,sfc_unique_p3_4,0,None,24.0,12.33,264.0,33,42,0,0,0,False,100.0,9.650952380952381,4.98404761904762,10.214285714285714,2598.388302571981,286.0,2884.388302571981
0,1761780542.4904652,63.1,19,0.2902,0.5359,0.3587,0.3243,33.9118,53.5883,32.4312,20.5898,0.0,0.0,6.64,None,None,6.04,True,None,sfc_cache_p4_4,0,None,32.33,12.33,297.0,37,44,0,0,0,False,100.0,9.651818181818182,4.833181818181818,9.75,2609.719454870387,300.4,2910.119454870387
0,1761780542.4908535,63.1,19,0.2902,0.5359,0.3587,0.3243,33.9118,53.5883,32.4312,20.5898,0.0,0.0,17.44,None,None,5.862,True,None,sfc_unique_p4_4,0,None,32.33,12.33,297.0,37,44,0,0,0,False,100.0,9.651818181818182,4.833181818181818,9.75,2609.719454870387,300.4,2910.119454870387
0,1761780542.5136178,63.1,20,0.3005,0.5359,0.3685,0.3243,34.0922,53.5883,32.4312,23.408,0.0,0.0,6.56,None,None,6.0,True,None,sfc_cache_p5_4,0,None,40.66,12.33,330.0,41,46,0,0,0,False,100.0,9.725,4.623043478260869,9.326086956521738,2610.6887320720584,330.4,2941.0887320720585
0,1761780542.51401,63.1,20,0.3005,0.5359,0.3685,0.3243,34.0922,53.5883,32.4312,23.408,0.0,0.0,16.01,None,None,5.861,True,None,sfc_unique_p5_4,0,None,40.66,12.33,330.0,41,46,0,0,0,False,100.0,9.725,4.623043478260869,9.326086956521738,2610.6887320720584,330.4,2941.0887320720585
0,1761780542.5373785,63.2,21,0.3134,0.5359,0.393,0.3243,35.0285,53.5883,32.4312,25.5319,0.0,0.0,10.0,None,None,6.035,True,None,sfc_cache_p6_4,0,None,44.66,12.33,363.0,44,48,0,0,0,False,100.0,9.882291666666667,4.430416666666667,8.9375,2616.97730350063,348.4,2965.37730350063
0,1761780542.5377421,63.2,21,0.3134,0.5359,0.393,0.3243,35.0285,53.5883,32.4312,25.5319,0.0,0.0,30.56,None,None,5.877,True,None,sfc_unique_p6_4,0,None,44.66,12.33,363.0,44,48,0,0,0,False,100.0,9.882291666666667,4.430416666666667,8.9375,2616.97730350063,348.4,2965.37730350063
0,1761780542.5613759,63.2,21,0.3149,0.525,0.3909,0.2994,35.0641,52.4972,29.9365,25.8065,0.0,0.0,9.28,None,None,5.723,True,None,sfc_cache_p5_1,0,None,48.66,12.33,396.0,45,48,0,0,0,False,100.0,9.889166666666666,4.340208333333334,8.25,2616.97730350063,348.4,2965.37730350063
0,1761780542.5617554,63.2,21,0.3149,0.525,0.3909,0.2994,35.0641,52.4972,29.9365,25.8065,0.0,0.0,10.46,None,None,5.697,True,None,sfc_unique_p5_1,0,None,48.66,12.33,396.0,45,48,0,0,0,False,100.0,9.889166666666666,4.340208333333334,8.25,2616.97730350063,348.4,2965.37730350063
0,1761780547.5638735,68.2,21,0.302,0.4964,0.3696,0.2994,33.3708,49.6447,29.9365,25.2632,0.0,0.0,12.28,None,None,7.3,True,None,sfc_cache_p6_1,0,None,44.66,12.33,363.0,41,46,0,0,0,False,100.0,9.978260869565217,4.282826086956521,8.608695652173912,2613.462622892368,348.4,2961.862622892368
0,1761780547.5642698,68.2,21,0.302,0.4964,0.3696,0.2994,33.3708,49.6447,29.9365,25.2632,0.0,0.0,14.22,None,None,5.745,True,None,sfc_unique_p6_1,0,None,44.66,12.33,363.0,41,46,0,0,0,False,100.0,9.978260869565217,4.282826086956521,8.608695652173912,2613.462622892368,348.4,2961.862622892368
0,1761780547.5842829,68.2,21,0.3148,0.5048,0.3852,0.2994,35.4594,50.4838,29.9365,25.2632,0.0,0.0,12.01,None,None,5.728,True,None,sfc_cache_p2_1,0,None,52.99,12.33,396.0,45,48,0,0,0,False,100.0,9.965416666666666,4.17375,8.25,2614.655681460698,348.4,2963.055681460698
0,1761780547.5846782,68.2,21,0.3148,0.5048,0.3852,0.2994,35.4594,50.4838,29.9365,25.2632,0.0,0.0,17.43,None,None,5.646,True,None,sfc_unique_p2_1,0,None,52.99,12.33,396.0,45,48,0,0,0,False,100.0,9.965416666666666,4.17375,8.25,2614.655681460698,348.4,2963.055681460698
0,1761780560.4219928,81.0,21,0.33,0.509,0.4014,0.3243,38.6269,50.9046,32.4312,24.4898,0.0,0.0,4.95,None,None,6.174,True,None,sfc_cache_p1_5,0,None,52.99,12.33,396.0,45,50,0,0,0,False,100.0,10.1534,4.0402,8.58,2626.620160643487,358.4,2985.020160643487
0,1761780560.4223802,81.0,21,0.33,0.509,0.4014,0.3243,38.6269,50.9046,32.4312,24.4898,0.0,0.0,10.18,None,None,5.726,True,None,sfc_unique_p1_5,0,None,52.99,12.33,396.0,45,50,0,0,0,False,100.0,10.1534,4.0402,8.58,2626.620160643487,358.4,2985.020160643487
0,1761780560.445048,81.1,22,0.33,0.509,0.4014,0.3243,38.6269,50.9046,32.4312,24.4898,0.0,0.0,9.84,None,None,6.142,False,None,sfc_cache_p2_5,0,None,52.99,12.33,396.0,45,50,0,0,0,False,98.30508474576271,10.1534,4.0402,8.58,2626.620160643487,358.4,2985.020160643487
0,1761780560.4454415,81.1,22,0.33,0.509,0.4014,0.3243,38.6269,50.9046,32.4312,24.4898,0.0,0.0,None,None,None,5.413,False,None,sfc_unique_p2_5,0,None,52.99,12.33,396.0,45,50,0,0,0,False,96.66666666666667,10.1534,4.0402,8.58,2626.620160643487,358.4,2985.020160643487
0,1761780560.4691503,81.1,23,0.33,0.509,0.4014,0.3243,38.6269,50.9046,32.4312,24.4898,0.0,0.0,None,None,None,5.551,False,None,sfc_cache_p3_5,0,None,52.99,12.33,396.0,45,50,0,0,0,False,95.08196721311475,10.1534,4.0402,8.58,2626.620160643487,358.4,2985.020160643487
0,1761780560.4695444,81.1,23,0.33,0.509,0.4014,0.3243,38.6269,50.9046,32.4312,24.4898,0.0,0.0,10.33,None,None,5.739,False,None,sfc_unique_p3_5,0,None,52.99,12.33,396.0,45,50,0,0,0,False,93.54838709677419,10.1534,4.0402,8.58,2626.620160643487,358.4,2985.020160643487
0,1761780560.4914005,81.1,24,0.33,0.509,0.4014,0.3243,38.6269,50.9046,32.4312,24.4898,0.0,0.0,10.16,None,None,5.936,False,None,sfc_cache_p4_5,0,None,52.99,12.33,396.0,45,50,0,0,0,False,92.06349206349206,10.1534,4.0402,8.58,2626.620160643487,358.4,2985.020160643487
0,1761780560.4917877,81.1,24,0.33,0.509,0.4014,0.3243,38.6269,50.9046,32.4312,24.4898,0.0,0.0,None,None,None,5.282,False,None,sfc_unique_p4_5,0,None,52.99,12.33,396.0,45,50,0,0,0,False,90.625,10.1534,4.0402,8.58,2626.620160643487,358.4,2985.020160643487
0,1761780560.5941677,81.2,25,0.3368,0.5242,0.4154,0.3243,38.6269,52.4166,32.4312,26.5631,0.0,0.0,9.01,None,None,6.184,True,None,sfc_cache_p5_5,0,None,56.99,12.33,429.0,46,52,0,0,0,False,90.76923076923077,10.166730769230771,4.000192307692307,8.25,2626.620160643487,376.4,3003.020160643487
0,1761780560.594562,81.2,25,0.3368,0.5242,0.4154,0.3243,38.6269,52.4166,32.4312,26.5631,0.0,0.0,8.27,None,None,5.816,True,None,sfc_unique_p5_5,0,None,56.99,12.33,429.0,46,52,0,0,0,False,90.9090909090909,10.166730769230771,4.000192307692307,8.25,2626.620160643487,376.4,3003.020160643487
0,1761780560.6204731,81.2,26,0.3496,0.5242,0.4249,0.3493,39.7069,52.4166,34.9259,28.4444,0.0,0.0,9.53,None,None,6.113,True,None,sfc_cache_p6_5,0,None,56.99,12.33,429.0,47,54,0,0,0,False,91.04477611940298,10.36425925925926,3.8520370370370367,8.555555555555555,2632.7246398262764,394.4,3027.1246398262765
0,1761780560.6208758,81.2,26,0.3496,0.5242,0.4249,0.3493,39.7069,52.4166,34.9259,28.4444,0.0,0.0,8.27,None,None,5.813,True,None,sfc_unique_p6_5,0,None,56.99,12.33,429.0,47,54,0,0,0,False,91.17647058823529,10.36425925925926,3.8520370370370367,8.555555555555555,2632.7246398262764,394.4,3027.1246398262765
0,1761780562.574148,83.2,26,0.3422,0.5695,0.4134,0.3742,40.1389,56.9524,37.4206,26.0187,0.0,0.0,4.24,None,None,6.896,True,None,sfc_cache_p5_3,0,None,56.99,8.33,396.0,47,54,0,0,0,False,91.30434782608695,10.105000000000002,4.185370370370371,9.166666666666666,2661.6659801760675,386.4,3048.0659801760676
0,1761780562.5745435,83.2,26,0.3422,0.5695,0.4134,0.3742,40.1389,56.9524,37.4206,26.0187,0.0,0.0,6.14,None,None,5.741,True,None,sfc_unique_p5_3,0,None,56.99,8.33,396.0,47,54,0,0,0,False,91.42857142857143,10.105000000000002,4.185370370370371,9.166666666666666,2661.6659801760675,386.4,3048.0659801760676
0,1761780572.4353483,93.0,26,0.3407,0.6376,0.4286,0.3992,40.5709,63.7562,39.9153,25.3091,0.0,0.0,13.93,None,None,6.243,True,None,sfc_cache_p1_6,0,None,56.99,8.33,396.0,48,56,0,0,0,False,91.54929577464789,9.815535714285716,4.518035714285714,9.428571428571429,2701.1625751304086,396.4,3097.5625751304087
0,1761780572.4357452,93.1,26,0.3407,0.6376,0.4286,0.3992,40.5709,63.7562,39.9153,25.3091,0.0,0.0,15.98,None,None,5.886,True,None,sfc_unique_p1_6,0,None,56.99,8.33,396.0,48,56,0,0,0,False,91.66666666666666,9.815535714285716,4.518035714285714,9.428571428571429,2701.1625751304086,396.4,3097.5625751304087
0,1761780572.461638,93.1,27,0.3443,0.6745,0.4432,0.3992,40.9305,67.4529,39.9153,25.9115,0.0,0.0,7.09,None,None,6.028,True,None,sfc_cache_p2_6,0,None,60.99,8.33,429.0,49,58,0,0,0,False,91.78082191780823,9.689655172413794,4.615172413793103,9.10344827586207,2716.1105098604307,410.79999999999995,3126.9105098604305
0,1761780572.462045,93.1,27,0.3443,0.6745,0.4432,0.3992,40.9305,67.4529,39.9153,25.9115,0.0,0.0,19.91,None,None,5.944,True,None,sfc_unique_p2_6,0,None,60.99,8.33,429.0,49,58,0,0,0,False,91.8918918918919,9.689655172413794,4.615172413793103,9.10344827586207,2716.1105098604307,410.79999999999995,3126.9105098604305
0,1761780572.4881155,93.1,28,0.3531,0.6896,0.4595,0.3992,41.9025,68.9648,39.9153,26.8966,0.0,0.0,4.74,None,None,6.193,True,None,sfc_cache_p3_6,0,None,64.99,8.33,462.0,50,60,0,0,0,False,92.0,9.716666666666667,4.561333333333334,8.8,2721.3341594502776,428.79999999999995,3150.1341594502774
0,1761780572.488531,93.1,28,0.3531,0.6896,0.4595,0.3992,41.9025,68.9648,39.9153,26.8966,0.0,0.0,19.92,None,None,5.881,True,None,sfc_unique_p3_6,0,None,64.99,8.33,462.0,50,60,0,0,0,False,92.10526315789474,9.716666666666667,4.561333333333334,8.8,2721.3341594502776,428.79999999999995,3150.1341594502774
0,1761780572.5159986,93.1,29,0.3531,0.6896,0.4595,0.3992,41.9025,68.9648,39.9153,26.8966,0.0,0.0,8.11,None,None,6.021,False,None,sfc_cache_p4_6,0,None,64.99,8.33,462.0,50,60,0,0,0,False,90.9090909090909,9.716666666666667,4.561333333333334,8.8,2721.3341594502776,428.79999999999995,3150.1341594502774
0,1761780572.5164077,93.1,29,0.3531,0.6896,0.4595,0.3992,41.9025,68.9648,39.9153,26.8966,0.0,0.0,None,None,None,5.516,False,None,sfc_unique_p4_6,0,None,64.99,8.33,462.0,50,60,0,0,0,False,89.74358974358975,9.716666666666667,4.561333333333334,8.8,2721.3341594502776,428.79999999999995,3150.1341594502774
0,1761780572.5408962,93.2,30,0.3531,0.6896,0.4595,0.3992,41.9025,68.9648,39.9153,26.8966,0.0,0.0,13.48,None,None,6.671,False,None,sfc_cache_p5_6,0,None,64.99,8.33,462.0,50,60,0,0,0,False,88.60759493670885,9.716666666666667,4.561333333333334,8.8,2721.3341594502776,428.79999999999995,3150.1341594502774
0,1761780572.5412905,93.2,30,0.3531,0.6896,0.4595,0.3992,41.9025,68.9648,39.9153,26.8966,0.0,0.0,None,None,None,5.185,False,None,sfc_unique_p5_6,0,None,64.99,8.33,462.0,50,60,0,0,0,False,87.5,9.716666666666667,4.561333333333334,8.8,2721.3341594502776,428.79999999999995,3150.1341594502774
0,1761780572.584182,93.2,31,0.3531,0.6896,0.4595,0.3992,41.9025,68.9648,39.9153,26.8966,0.0,0.0,15.08,None,None,10.71,False,None,sfc_cache_p6_6,0,None,64.99,8.33,462.0,50,60,0,0,0,False,86.41975308641975,9.716666666666667,4.561333333333334,8.8,2721.3341594502776,428.79999999999995,3150.1341594502774
