No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,reuse_cpu_rate,reuse_cache_rate
0,1755028927.5726082,0,1,0.0181,0.0041,0.0275,9.33,0.0,10.1,None,None,770.892,True,None,sfc_cache_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755028927.5728998,0.0,1,0.0181,0.0041,0.0275,9.33,0.0,14.8,None,None,4.734,True,None,sfc_unique_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755028927.6099644,0.0,2,0.0328,0.0082,0.0275,18.66,0.0,9.85,None,None,15.724,True,None,sfc_cache_p2_1,0,None,4,33.0,3,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755028927.61035,0.0,2,0.0328,0.0082,0.0275,18.66,0.0,14.3,None,None,9.865,True,None,sfc_unique_p2_1,0,None,4,33.0,3,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755028927.9522176,0.4,3,0.0475,0.0123,0.0275,27.99,0.0,10.11,None,None,322.513,True,None,sfc_cache_p3_1,0,None,8,66.0,6,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755028927.9532788,0.4,3,0.0475,0.0123,0.0275,27.99,0.0,14.81,None,None,10.133,True,None,sfc_unique_p3_1,0,None,8,66.0,6,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755028928.5842743,1.0,4,0.0622,0.0174,0.0275,37.32,0.0,10.11,None,None,605.519,True,None,sfc_cache_p4_1,0,None,12,99.0,8,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755028928.585317,1.0,4,0.0622,0.0174,0.0275,37.32,0.0,16.45,None,None,10.64,True,None,sfc_unique_p4_1,0,None,12,99.0,8,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755028944.8147347,17.2,6,0.0803,0.027,0.055,46.65,0.0,11.41,None,None,21.311,True,None,sfc_cache_p1_2,0,None,12,99.0,8,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755028944.814959,17.2,6,0.0803,0.027,0.055,46.65,0.0,16.94,None,None,7.722,True,None,sfc_unique_p1_2,0,None,12,99.0,8,0,0,0,0,False,100.0,7.741935483870968,60.0
