No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,reuse_cpu_rate,reuse_cache_rate
0,1755016747.029592,0,1,0.0181,0.0041,0.0275,9.33,0.0,10.34,None,None,427.029,True,None,sfc_cache_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755016747.0298927,0.0,1,0.0181,0.0041,0.0275,9.33,0.0,15.0,None,None,4.666,True,None,sfc_unique_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755016747.0629628,0.0,2,0.0328,0.0082,0.0275,18.66,0.0,10.59,None,None,15.541,True,None,sfc_cache_p2_1,0,None,4,33.0,3,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755016747.0633397,0.0,2,0.0328,0.0082,0.0275,18.66,0.0,15.5,None,None,9.311,True,None,sfc_unique_p2_1,0,None,4,33.0,3,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755016747.0941849,0.1,3,0.0475,0.0123,0.0275,27.99,0.0,10.34,None,None,15.416,True,None,sfc_cache_p3_1,0,None,8,66.0,6,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755016747.0945485,0.1,3,0.0475,0.0123,0.0275,27.99,0.0,14.99,None,None,9.298,True,None,sfc_unique_p3_1,0,None,8,66.0,6,0,0,0,0,False,100.0,8.60215053763441,66.66666666666666
0,1755016747.124268,0.1,4,0.0622,0.0174,0.0275,37.32,0.0,10.25,None,None,14.864,True,None,sfc_cache_p4_1,0,None,12,99.0,8,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755016747.1246233,0.1,4,0.0622,0.0174,0.0275,37.32,0.0,15.75,None,None,9.32,True,None,sfc_unique_p4_1,0,None,12,99.0,8,0,0,0,0,False,100.0,9.67741935483871,75.0
0,1755016764.6121767,17.6,6,0.0803,0.0251,0.055,46.65,0.0,10.72,None,None,16.385,True,None,sfc_cache_p1_2,0,None,12,99.0,8,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755016764.6124072,17.6,6,0.0803,0.0251,0.055,46.65,0.0,17.32,None,None,7.57,True,None,sfc_unique_p1_2,0,None,12,99.0,8,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755016764.6438153,17.6,7,0.0983,0.0329,0.0825,55.98,0.0,8.22,None,None,16.181,True,None,sfc_cache_p2_2,0,None,12,99.0,8,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755016764.6440144,17.6,7,0.0983,0.0329,0.0825,55.98,0.0,13.73,None,None,7.875,True,None,sfc_unique_p2_2,0,None,12,99.0,8,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755016764.6679497,17.6,8,0.1131,0.0398,0.0825,65.31,0.0,8.27,None,None,10.206,True,None,sfc_cache_p3_2,0,None,16,132.0,11,0,0,0,0,False,100.0,7.373271889400922,57.14285714285714
0,1755016764.6682985,17.6,8,0.1131,0.0398,0.0825,65.31,0.0,14.38,None,None,9.674,True,None,sfc_unique_p3_2,0,None,16,132.0,11,0,0,0,0,False,100.0,7.373271889400922,57.14285714285714
0,1755016764.7044864,17.7,9,0.1278,0.0475,0.0825,74.64,0.0,9.55,None,None,15.837,True,None,sfc_cache_p4_2,0,None,20,165.0,14,0,0,0,0,False,100.0,8.064516129032258,62.5
0,1755016764.7048426,17.7,9,0.1278,0.0475,0.0825,74.64,0.0,16.38,None,None,9.542,True,None,sfc_unique_p4_2,0,None,20,165.0,14,0,0,0,0,False,100.0,8.064516129032258,62.5
0,1755016780.6147306,33.6,11,0.1459,0.053,0.11,83.97,0.0,10.78,None,None,15.973,True,None,sfc_cache_p1_3,0,None,20,165.0,14,0,0,0,0,False,100.0,7.168458781362006,55.55555555555556
0,1755016780.6151252,33.6,11,0.1459,0.053,0.11,83.97,0.0,15.98,None,None,9.581,True,None,sfc_unique_p1_3,0,None,20,165.0,14,0,0,0,0,False,100.0,7.168458781362006,55.55555555555556
0,1755016780.6520557,33.6,12,0.1639,0.0584,0.1375,93.3,0.0,11.63,None,None,15.772,True,None,sfc_cache_p2_3,0,None,20,165.0,16,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755016780.6524637,33.6,12,0.1639,0.0584,0.1375,93.3,0.0,16.68,None,None,9.604,True,None,sfc_unique_p2_3,0,None,20,165.0,16,0,0,0,0,False,100.0,6.451612903225806,50.0
0,1755016780.6869788,33.7,13,0.1786,0.0621,0.1375,102.63,0.0,10.48,None,None,15.585,True,None,sfc_cache_p3_3,0,None,24,198.0,18,0,0,0,0,False,100.0,7.038123167155426,54.54545454545454
0,1755016780.68734,33.7,13,0.1786,0.0621,0.1375,102.63,0.0,15.36,None,None,9.516,True,None,sfc_unique_p3_3,0,None,24,198.0,18,0,0,0,0,False,100.0,7.038123167155426,54.54545454545454
0,1755016780.7408814,33.7,14,0.1861,0.0703,0.1375,120.63,0.0,10.48,None,None,36.171,True,None,sfc_cache_p4_3,0,None,28,231.0,20,0,0,0,0,False,100.0,7.526881720430108,58.333333333333336
0,1755016780.741273,33.7,14,0.1861,0.0703,0.1375,120.63,0.0,17.39,None,None,9.597,True,None,sfc_unique_p4_3,0,None,28,231.0,20,0,0,0,0,False,100.0,7.526881720430108,58.333333333333336
0,1755016808.6222177,61.6,16,0.197,0.0815,0.165,138.63,0.0,11.39,None,None,16.575,True,None,sfc_cache_p1_4,0,None,28,231.0,21,0,0,0,0,False,100.0,6.9478908188585615,53.84615384615385
0,1755016808.6224647,61.6,16,0.197,0.0815,0.165,138.63,0.0,18.23,None,None,4.85,True,None,sfc_unique_p1_4,0,None,28,231.0,21,0,0,0,0,False,100.0,6.9478908188585615,53.84615384615385
0,1755016808.64153,61.6,17,0.2117,0.0893,0.165,147.96,0.0,11.03,None,None,8.151,True,None,sfc_cache_p2_4,0,None,32,264.0,23,0,0,0,0,False,100.0,7.373271889400922,57.14285714285714
0,1755016808.6417959,61.6,17,0.2117,0.0893,0.165,147.96,0.0,16.19,None,None,4.873,True,None,sfc_unique_p2_4,0,None,32,264.0,23,0,0,0,0,False,100.0,7.373271889400922,57.14285714285714
0,1755016808.6692233,61.6,18,0.2264,0.0971,0.165,157.29,0.0,11.13,None,None,9.239,True,None,sfc_cache_p3_4,0,None,36,297.0,26,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755016808.6696582,61.6,18,0.2264,0.0971,0.165,157.29,0.0,16.39,None,None,10.542,True,None,sfc_unique_p3_4,0,None,36,297.0,26,0,0,0,0,False,100.0,7.741935483870968,60.0
0,1755016808.7096038,61.7,19,0.2439,0.1021,0.165,163.29,0.0,13.06,None,None,16.115,True,None,sfc_cache_p4_4,0,None,40,330.0,29,0,0,0,0,False,100.0,8.064516129032258,62.5
