crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769955365.174122,2,24,24,0,0,40.5475,0.0000,85.71,0.0000
1,1769955424.2015991,2,6,6,0,0,40.6150,0.0000,13.04,0.0000
2,1769955442.0819926,2,14,14,0,0,40.2376,0.0000,31.82,0.0000
3,1769955445.732893,2,28,28,0,0,39.6852,0.0000,107.69,0.0000
4,1769955464.6217718,2,10,10,0,0,41.4572,0.0000,22.73,0.0000
5,1769955559.9923408,2,18,18,0,0,41.0912,0.0000,81.82,0.0000
6,1769955601.1835554,2,22,22,0,0,40.6286,0.0000,52.38,0.0000
7,1769955617.9417768,2,9,9,0,0,39.8126,0.0000,16.67,0.0000
8,1769955733.341397,2,3,3,0,0,41.9670,0.0000,5.56,0.0000
9,1769955736.2521195,2,8,8,0,0,40.7115,0.0000,16.67,0.0000
10,1769955795.251302,2,4,4,0,0,41.0872,0.0000,8.00,0.0000
11,1769955809.8421593,2,18,18,0,0,40.8276,0.0000,81.82,0.0000
12,1769955855.0714443,2,6,6,0,0,40.2179,0.0000,16.67,0.0000
13,1769955871.241903,2,10,10,0,0,40.0497,0.0000,33.33,0.0000
14,1769955920.3518693,2,12,12,0,0,40.7428,0.0000,23.08,0.0000
15,1769955968.2128503,2,30,30,0,0,40.1149,0.0000,136.36,0.0000
16,1769956018.3219357,2,5,5,0,0,41.4090,0.0000,10.42,0.0000
17,1769956073.861671,2,8,8,0,0,40.3710,0.0000,23.53,0.0000
18,1769956108.6412854,2,3,3,0,0,40.1821,0.0000,4.55,0.0000
19,1769956111.1621513,2,7,7,0,0,41.0667,0.0000,11.67,0.0000
