crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769911347.8274088,2,13,0,13,0,31.9538,0.0000,130.00,0.0000
1,1769911373.9770603,2,5,0,5,0,32.5747,0.0000,19.23,0.0000
2,1769911388.0565083,2,5,0,5,0,32.9746,0.0000,13.16,0.0000
3,1769911389.9171257,2,5,0,5,0,32.8847,0.0000,13.89,0.0000
4,1769911404.8278568,2,17,0,17,0,31.8200,0.0000,77.27,0.0000
5,1769911442.3181,2,38,0,38,0,31.7288,0.0000,0.00,0.0000
6,1769911455.4774964,2,21,0,21,0,31.1772,0.0000,150.00,0.0000
7,1769911541.497979,2,22,0,22,0,30.6339,0.0000,137.50,0.0000
8,1769911562.6368587,2,8,0,8,0,32.5537,0.0000,100.00,0.0000
9,1769911598.6758041,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
10,1769911617.806761,2,12,0,12,0,30.7974,0.0000,54.55,0.0000
11,1769911726.5862694,2,3,0,3,0,33.1729,0.0000,11.54,0.0000
12,1769911787.1462712,2,3,0,3,0,32.6586,0.0000,10.71,0.0000
13,1769911853.3078887,2,33,0,33,0,31.6303,0.0000,0.00,0.0000
14,1769911863.396631,2,7,0,7,0,31.8020,0.0000,21.88,0.0000
15,1769911905.147802,2,26,0,26,0,31.9402,0.0000,162.50,0.0000
16,1769911941.5742939,2,3,0,3,0,32.3498,0.0000,9.38,0.0000
17,1769911953.4265344,2,2,0,2,0,32.3390,0.0000,7.69,0.0000
18,1769912042.5066822,2,6,0,6,0,33.3972,0.0000,17.65,0.0000
19,1769912043.747633,2,24,0,24,0,32.0315,0.0000,171.43,0.0000
