crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769955206.95097,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769955214.7508845,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1769955226.5309093,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1769955230.6715178,2,6,0,6,0,20.4311,0.0000,42.86,0.0000
4,1769955271.6913946,2,3,0,3,0,20.6477,0.0000,7.14,0.0000
5,1769955275.0531359,2,18,0,18,0,20.2957,0.0000,50.00,0.0000
6,1769955284.143713,2,23,0,23,0,20.3345,0.0000,82.14,0.0000
7,1769955303.7923808,2,19,0,19,0,21.0773,0.0000,59.38,0.0000
8,1769955475.4530756,2,30,0,30,0,21.1517,0.0000,88.24,0.0000
9,1769955546.0331435,2,18,0,18,0,20.2495,0.0000,64.29,0.0000
10,1769955568.182532,2,19,0,19,0,21.1799,0.0000,55.88,0.0000
11,1769955617.4711983,2,2,0,2,0,20.0458,0.0000,4.35,0.0000
12,1769955668.5825436,2,20,0,20,0,20.4651,0.0000,52.63,0.0000
13,1769955678.031976,2,5,0,5,0,20.8199,0.0000,11.90,0.0000
14,1769955817.6925683,2,23,0,23,0,20.5886,0.0000,104.55,0.0000
15,1769955969.7612035,2,2,0,2,0,21.1655,0.0000,3.57,0.0000
16,1769955981.0540214,2,22,0,22,0,20.4688,0.0000,84.62,0.0000
17,1769956017.062329,2,18,0,18,0,20.4381,0.0000,56.25,0.0000
18,1769956019.9531384,2,15,0,15,0,21.1174,0.0000,39.47,0.0000
19,1769956062.361775,2,9,0,9,0,20.9750,0.0000,22.50,0.0000
