crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769953292.2722101,2,22,22,0,0,48.8279,0.0000,220.00,0.0000
1,1769953313.9322379,2,16,16,0,0,49.3404,0.0000,61.54,0.0000
2,1769953349.9819353,2,12,12,0,0,50.2893,0.0000,26.09,0.0000
3,1769953356.4925592,2,25,25,0,0,49.2879,0.0000,113.64,0.0000
4,1769953363.1011498,2,2,0,2,0,50.2758,0.0000,4.76,0.0000
5,1769953392.0515409,2,7,7,0,0,49.8424,0.0000,16.67,0.0000
6,1769953415.083287,2,33,33,0,0,49.1324,0.0000,550.00,0.0000
7,1769953478.9517388,2,8,0,8,0,50.3306,0.0000,25.00,0.0000
8,1769953568.9913843,2,6,6,0,0,49.4875,0.0000,11.54,0.0000
9,1769953612.9921107,2,15,15,0,0,49.6639,0.0000,37.50,0.0000
10,1769953627.203143,2,33,33,0,0,49.2646,0.0000,275.00,0.0000
11,1769953795.5411594,2,2,0,2,0,50.0432,0.0000,5.26,0.0000
12,1769953905.6514742,2,6,6,0,0,49.8164,0.0000,14.29,0.0000
13,1769953942.0707932,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
14,1769953942.7815952,2,8,8,0,0,48.9564,0.0000,20.00,0.0000
15,1769953981.1429117,2,27,27,0,0,49.2562,0.0000,168.75,0.0000
16,1769954032.4012907,2,4,4,0,0,49.0350,0.0000,14.29,0.0000
17,1769954048.0312452,2,3,0,0,3,49.7866,0.0000,6.00,0.0000
18,1769954134.2735035,2,36,36,0,0,49.2431,0.0000,900.00,0.0000
19,1769954154.8219352,2,6,0,6,0,50.5321,0.0000,16.67,0.0000
