crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769911366.058208,2,6,6,0,0,24.3582,0.0000,37.50,0.0000
1,1769911515.6821318,2,46,46,0,0,24.3761,0.0000,0.00,0.0000
2,1769911540.4100316,2,29,29,0,0,24.4589,0.0000,0.00,0.0000
3,1769911607.2680998,2,4,4,0,0,25.7309,0.0000,18.18,0.0000
4,1769911639.7786422,2,5,5,0,0,23.3437,0.0000,22.73,0.0000
5,1769911727.5081658,2,3,3,0,0,25.9612,0.0000,8.82,0.0000
6,1769911776.0084653,2,8,8,0,0,25.3851,0.0000,26.67,0.0000
7,1769911882.5483358,2,6,6,0,0,24.9915,0.0000,21.43,0.0000
8,1769911930.7703204,2,44,44,0,0,24.9571,0.0000,0.00,0.0000
9,1769911997.028621,2,5,5,0,0,26.4335,0.0000,12.50,0.0000
10,1769912041.139779,2,10,10,0,0,24.7830,0.0000,41.67,0.0000
11,1769912061.9886048,2,7,7,0,0,24.2232,0.0000,25.00,0.0000
12,1769912071.658194,2,4,4,0,0,23.4849,0.0000,11.76,0.0000
13,1769912073.2793944,2,20,20,0,0,25.4349,0.0000,142.86,0.0000
14,1769912123.148024,2,4,4,0,0,24.7761,0.0000,13.33,0.0000
15,1769912173.1283412,2,7,7,0,0,24.1679,0.0000,19.44,0.0000
16,1769912460.2173154,2,7,7,0,0,25.5375,0.0000,25.00,0.0000
