crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769955293.6886005,2,6,0,6,0,50.6063,0.0000,12.00,0.0000
1,1769955355.1981027,2,4,0,4,0,51.9444,0.0000,7.14,0.0000
2,1769955391.3988347,2,16,0,16,0,51.7548,0.0000,50.00,0.0000
3,1769955394.297889,2,2,0,2,0,51.2812,0.0000,3.85,0.0000
4,1769955505.7990105,2,19,0,19,0,51.2871,0.0000,52.78,0.0000
5,1769955522.208208,2,8,0,8,0,51.3179,0.0000,19.05,0.0000
6,1769955554.727873,2,2,0,2,0,50.8071,0.0000,3.70,0.0000
7,1769955656.7477558,2,1,0,1,0,51.2256,0.0000,2.50,0.0000
8,1769955662.1082304,2,8,0,8,0,51.6091,0.0000,26.67,0.0000
9,1769955758.4498858,2,16,0,16,0,51.0166,0.0000,47.06,0.0000
10,1769955778.298183,2,5,0,5,0,50.7030,0.0000,10.00,0.0000
11,1769955838.5787754,2,12,0,12,0,51.7710,0.0000,40.00,0.0000
12,1769955864.4386976,2,12,0,12,0,51.3274,0.0000,31.58,0.0000
13,1769955905.0480072,2,3,0,3,0,51.7446,0.0000,7.14,0.0000
14,1769956000.2295024,2,13,0,13,0,51.3727,0.0000,43.33,0.0000
15,1769956034.628041,2,5,0,5,0,51.1818,0.0000,15.62,0.0000
16,1769956053.279282,2,19,0,19,0,51.2913,0.0000,79.17,0.0000
17,1769956089.5788386,2,16,0,16,0,51.5477,0.0000,66.67,0.0000
18,1769956108.9929392,2,15,0,15,0,51.5341,0.0000,46.88,0.0000
19,1769956132.5006204,2,5,0,5,0,51.1712,0.0000,12.50,0.0000
