crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769911326.5034134,2,1,0,0,1,9.4361,0.0000,4.55,0.0000
1,1769911361.8935304,2,2,0,0,2,9.6532,0.0000,6.25,0.0000
2,1769911426.2851,2,10,0,0,10,9.5994,0.0000,38.46,0.0000
3,1769911506.0535123,2,2,0,0,2,9.3694,0.0000,5.56,0.0000
4,1769911556.574001,2,3,0,0,3,10.5729,0.0000,9.38,0.0000
5,1769911596.563984,2,3,0,0,3,8.9076,0.0000,9.38,0.0000
6,1769911598.1542242,2,5,0,0,5,9.8919,0.0000,22.73,0.0000
7,1769911626.8543744,2,7,0,0,7,9.6738,0.0000,31.82,0.0000
8,1769911697.0150366,2,8,0,0,8,9.9437,0.0000,30.77,0.0000
9,1769911758.993678,2,3,0,0,3,10.1414,0.0000,8.82,0.0000
10,1769911773.8836305,2,4,0,0,4,9.2610,0.0000,13.33,0.0000
11,1769911879.713967,2,4,0,0,4,9.1846,0.0000,15.38,0.0000
12,1769911931.4939718,2,5,0,0,5,9.5977,0.0000,17.86,0.0000
13,1769911937.6337185,2,3,0,0,3,10.2352,0.0000,10.71,0.0000
14,1769911943.3537111,2,2,0,0,2,11.3166,0.0000,6.67,0.0000
15,1769912008.5833719,2,1,0,0,1,11.8733,0.0000,2.63,0.0000
16,1769912039.0539289,2,6,0,0,6,10.8792,0.0000,27.27,0.0000
17,1769912162.2733722,2,1,0,0,1,11.6567,0.0000,2.78,0.0000
18,1769912173.084577,2,9,0,0,9,9.8720,0.0000,32.14,0.0000
19,1769912184.883159,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
