crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769949332.9093876,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769949397.769865,2,5,0,0,5,16.5135,0.0000,15.62,0.0000
2,1769949516.169874,2,4,0,0,4,17.9245,0.0000,7.69,0.0000
3,1769949567.7495658,2,1,0,0,1,15.9697,0.0000,2.08,0.0000
4,1769949591.5796793,2,2,0,0,2,17.2671,0.0000,3.45,0.0000
5,1769949633.8097765,2,2,0,0,2,17.8060,0.0000,3.33,0.0000
6,1769949654.869871,2,4,0,0,4,16.3375,0.0000,7.69,0.0000
7,1769949656.8196414,2,2,0,0,2,15.6747,0.0000,3.57,0.0000
8,1769949762.879874,2,1,0,0,1,17.8341,0.0000,2.50,0.0000
9,1769949781.0096602,2,2,0,0,2,15.8655,0.0000,5.26,0.0000
10,1769949820.2501748,2,8,0,0,8,16.2491,0.0000,30.77,0.0000
11,1769949895.5102444,2,3,0,0,3,17.1194,0.0000,6.52,0.0000
12,1769949919.9197896,2,3,0,0,3,18.1799,0.0000,6.25,0.0000
13,1769949920.090059,2,8,0,0,8,17.1915,0.0000,20.00,0.0000
14,1769949936.9105253,2,12,0,0,12,16.4388,0.0000,37.50,0.0000
15,1769950028.8998535,2,4,0,0,4,17.6040,0.0000,8.00,0.0000
16,1769950079.279352,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
17,1769950153.3200982,2,2,0,0,2,17.3990,0.0000,4.17,0.0000
18,1769950167.5997863,2,1,0,0,1,21.7668,0.0000,2.17,0.0000
19,1769950210.702712,2,1,0,0,1,16.2761,0.0000,1.72,0.0000
