crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769893902.5866656,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769893945.0767353,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1769893965.5592492,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1769893993.4470665,2,2,0,0,2,43.0161,0.0000,3.57,0.0000
4,1769894043.1092093,2,17,0,0,17,42.8659,0.0000,53.12,0.0000
5,1769894103.7379699,2,15,0,0,15,42.0264,0.0000,32.61,0.0000
6,1769894135.8973725,2,4,0,0,4,42.1473,0.0000,7.69,0.0000
7,1769894171.2372234,2,6,0,0,6,41.7271,0.0000,8.57,0.0000
8,1769894212.6076097,2,4,0,0,4,42.9886,0.0000,8.33,0.0000
9,1769894225.8173363,2,6,0,0,6,42.3100,0.0000,16.67,0.0000
10,1769894246.7680895,2,8,0,0,8,42.2722,0.0000,40.00,0.0000
11,1769894268.1276045,2,6,0,0,6,42.4866,0.0000,12.00,0.0000
12,1769894349.4269407,2,2,0,0,2,43.1453,0.0000,3.45,0.0000
13,1769894399.746645,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
14,1769894444.8870897,2,2,0,0,2,43.0544,0.0000,4.00,0.0000
15,1769894551.2170968,2,3,0,0,3,42.7326,0.0000,5.56,0.0000
16,1769894617.8170798,2,3,0,0,3,42.4083,0.0000,5.56,0.0000
17,1769894686.3067172,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
18,1769894780.537287,2,4,0,0,4,42.7329,0.0000,8.33,0.0000
19,1769894806.297587,2,3,0,0,3,42.1630,0.0000,7.50,0.0000
